date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots,sigma_factor,achieved_daily_sigma_ratio
2025-02-19,greedy,error_scaled_frozen_contract_and_soc,50599.45509448155,50289.99903291905,309.4560615625002,81004.34179618696,78103.91902475839,2900.4227714285707,1846.0541753888897,70.25187500000004,2,2,4052.8747069517985,136.69743095238118,23566.35458143823,19164.05553982211,10800.0,10716.32407904762,1322.4689125661375,10800.0,0.00029149999318178743,1.1368683772161603e-13,0,1.5,1.4999999999999998
2025-02-19,mpc,error_scaled_frozen_contract_and_soc,56465.217375324406,50289.99903291905,6175.218342405363,81004.34179618696,78103.91902475839,2900.4227714285707,1846.0541753888897,1469.1897964285722,46,21,5830.3358426713085,199.51796190476182,22049.963004052057,18089.00770767925,10800.0,10546.069250669903,1200.0,10800.0,1.056444099987857,2.2737367544323206e-13,0,1.5,1.4999999999999998
2025-02-20,greedy,error_scaled_frozen_contract_and_soc,50083.98642927142,49846.34081753332,237.64561173809437,80516.42670686444,77613.79361162634,2902.6330952380945,1863.1133610731354,50.73561309523791,1,1,5991.345498721346,594.5074404761903,21550.732686968746,17456.093476444687,10800.0,10800.0,1560.7672872090009,10800.0,0.0003281999961473048,1.1368683772161603e-13,0,1.5,1.5000000000000002
2025-02-20,mpc,error_scaled_frozen_contract_and_soc,54739.5882601613,49846.34081753332,4893.247442627972,80516.42670686444,77613.79361162634,2902.6330952380945,1863.1133610731354,1045.725786904761,30,14,6240.832916746442,1375.880067890395,21975.513820696106,17916.74448180183,10800.0,10670.468569957806,1434.439680946489,10800.0,1.0750785999989603,2.2737367544323206e-13,0,1.5,1.5000000000000002
2025-02-21,greedy,error_scaled_frozen_contract_and_soc,20398.434460128665,20398.434460128665,0.0,38423.37102845556,35508.4884213127,2914.8826071428552,1864.9237810269456,0.0,0,0,2465.4639812022365,7686.731048372528,20029.52944899666,16223.918853687299,10800.0,10800.0,1787.9863478835998,10800.0,0.0009614000009605661,2.2737367544323206e-13,0,1.5,1.5
2025-02-21,mpc,error_scaled_frozen_contract_and_soc,23217.51202242212,20398.434460128665,2819.0775622934516,38423.37102845556,35508.4884213127,2914.8826071428552,1864.9237810269456,708.1295916666668,31,14,3546.4205374766743,7380.41752587087,20003.06891343817,16263.971760234917,10800.0,10731.682288500004,1673.0936704017363,10800.0,1.0040306000009878,2.2737367544323206e-13,0,1.5,1.5
2025-02-22,greedy,error_scaled_frozen_contract_and_soc,20274.400499791944,20274.400499791944,0.0,38231.72919683688,35397.3410206464,2834.388176190474,1855.2141051533745,0.0,0,0,1821.4738294723375,4441.947526190475,20363.29793600385,16494.271328163115,10800.0,10800.0,1590.7985780423255,10800.0,0.0003637000045273453,1.1368683772161603e-13,0,1.5,1.5
2025-02-22,mpc,error_scaled_frozen_contract_and_soc,26084.939252721273,20274.400499791944,5810.538752929329,38231.72919683688,35397.3410206464,2834.388176190474,1855.2141051533745,1217.7141419906513,30,15,2393.369373384024,5339.983641610323,19580.295396910413,15963.486306410561,10800.0,10685.058850096526,1200.0,10800.0,0.9211751999973785,3.410605131648481e-13,0,1.5,1.5
2025-02-23,greedy,error_scaled_frozen_contract_and_soc,49286.70573611963,49268.666570338675,18.03916578095261,79578.30291501309,76804.67333882261,2773.629576190474,1800.7257041490884,3.8512309523810018,1,1,3820.212725338036,401.83492142857176,22449.85109854044,18184.37938981776,10800.0,10800.0,1426.9991283068787,10800.0,0.00024619999749120325,2.2737367544323206e-13,0,1.5,1.5
2025-02-23,mpc,error_scaled_frozen_contract_and_soc,55495.39262485772,49268.666570338675,6226.726054519045,79578.30291501309,76804.67333882261,2773.629576190474,1800.7257041490884,1396.8551702380946,38,18,4725.852295381962,1043.6260757492964,22008.327034294834,17897.282110651096,10800.0,10721.625319030802,1270.0244980158739,10800.0,0.9877876999962609,2.2737367544323206e-13,0,1.5,1.5
2025-02-24,greedy,error_scaled_frozen_contract_and_soc,48871.675738989536,48577.8021688312,293.87357015833345,78725.77541968366,75940.710403017,2785.0650166666646,1817.4638609470644,64.95352023809528,2,1,6469.386360949449,1837.3261357142856,20838.212107373103,16878.951806972218,10800.0,10800.0,1481.3789157010629,10800.0,0.0004226000019116327,2.2737367544323206e-13,0,1.5,1.5000000000000002
2025-02-24,mpc,error_scaled_frozen_contract_and_soc,51838.36582177882,48577.8021688312,3260.5636529476214,78725.77541968366,75940.710403017,2785.0650166666646,1817.4638609470644,714.2074523809525,27,11,6496.405930385057,2267.75341963182,21934.428109377106,17783.360730186505,10800.0,10781.695598232167,1395.5837021855868,10800.0,1.125505100004375,2.2737367544323206e-13,0,1.5,1.5000000000000002
2025-02-25,greedy,error_scaled_frozen_contract_and_soc,48780.599955891725,48633.218701799466,147.38125409226114,78732.17571264275,75955.0576602618,2777.1180523809503,1818.4403196290884,33.65252976190459,1,1,9104.946232848324,2968.803803571428,19663.6355515496,15927.544796755177,10800.0,10800.0,1416.099564814818,10800.0,0.00035349999961908907,1.1368683772161603e-13,0,1.5,1.4999999999999998
2025-02-25,mpc,error_scaled_frozen_contract_and_soc,51269.74576771137,48633.218701799466,2636.5270659119033,78732.17571264275,75955.0576602618,2777.1180523809503,1818.4403196290884,640.4683607142856,25,12,7965.36385610676,4353.785661508475,22065.399219163643,17967.89211461232,10800.0,10694.534725455811,1421.6743815032678,10800.0,1.0558018000010634,2.2737367544323206e-13,0,1.5,1.4999999999999998
2025-02-26,greedy,error_scaled_frozen_contract_and_soc,48320.751366810895,48320.751366810895,0.0,78251.07572058529,75573.34449915672,2677.7312214285694,1759.098042649406,0.0,0,0,5585.966733436213,1085.5003214285716,20895.94367923077,16925.714380176927,10800.0,10800.0,1547.2432439021188,10800.0,0.000228899996727705,2.2737367544323206e-13,0,1.5,1.5
2025-02-26,mpc,error_scaled_frozen_contract_and_soc,52755.29661436744,48320.751366810895,4434.545247556545,78251.07572058529,75573.34449915672,2677.7312214285694,1759.098042649406,1034.2399190476187,32,15,5198.286527191203,2349.2890019032816,21876.14617373483,17747.785429863063,10800.0,10768.769967624607,1262.1801911375674,10800.0,0.9540815000073053,2.2737367544323206e-13,0,1.5,1.5
2025-02-27,greedy,error_scaled_frozen_contract_and_soc,47843.39332526554,47454.049924304294,389.34340096124504,77054.50654860833,74339.57917241787,2714.927376190474,1761.503335467898,78.41474575391157,3,2,6293.987940319346,994.4952226190478,23204.95649370958,18796.014759904763,10800.0,10800.0,1200.0,10800.0,0.000668799999402836,2.2737367544323206e-13,0,1.5,1.4999999999999998
2025-02-27,mpc,error_scaled_frozen_contract_and_soc,54227.7734062037,47454.049924304294,6773.723481899402,77054.50654860833,74339.57917241787,2714.927376190474,1761.503335467898,1345.424324999999,39,14,7706.369955384793,1088.4669453764996,21945.253465410493,17775.655890182483,10800.0,10799.999352000017,1215.1789191428597,10800.0,0.9905818999977782,2.2737367544323206e-13,0,1.5,1.4999999999999998
2025-02-28,greedy,error_scaled_frozen_contract_and_soc,19499.720682921725,19499.720682921725,0.0,37079.88260914052,34545.335332950046,2534.5472761904757,1777.65642476254,0.0,0,0,2256.754468988831,8039.762857492714,20736.993085423215,16796.964399192806,10800.0,10800.0,1485.6142234391568,10800.0,0.0003628999984357506,2.2737367544323206e-13,0,1.5,1.4999999999999998
2025-02-28,mpc,error_scaled_frozen_contract_and_soc,23966.94673994765,19499.720682921725,4467.226057025924,37079.88260914052,34545.335332950046,2534.5472761904757,1777.65642476254,979.135427189196,35,15,2758.465935762073,8639.47365815956,20273.129637030746,16455.38779105123,10800.0,10762.05246104853,1200.0,10800.0,1.0589291999931447,1.1368683772161603e-13,0,1.5,1.4999999999999998
2025-03-01,greedy,error_scaled_frozen_contract_and_soc,19624.957136064448,19624.957136064448,0.0,37140.770633866676,34511.740321961915,2629.0303119047603,1796.7883238423417,0.0,0,0,2468.8482020252904,7399.180727380952,19410.886727736608,15722.818249466654,10800.0,10800.0,1570.1649642857135,10800.0,0.0007822999905329198,1.1368683772161603e-13,0,1.5,1.5
2025-03-01,mpc,error_scaled_frozen_contract_and_soc,24216.059327382307,19624.957136064448,4591.102191317858,37140.770633866676,34511.740321961915,2629.0303119047603,1796.7883238423417,925.3812285714289,26,13,4383.667246606482,6392.426266992608,19682.53255723424,15977.147434585699,10800.0,10761.893263082266,1696.6857906530327,10800.0,1.0755658999987645,1.1368683772161603e-13,0,1.5,1.5
2025-03-02,greedy,error_scaled_frozen_contract_and_soc,74879.15730189823,46920.11469374968,27959.04260814855,76234.14867653407,73495.56820748645,2738.580469047618,1927.7772093849999,4148.206247732373,9,2,2579.0102714215036,0.0,20241.508273118754,16395.62170122619,10800.0,10800.0,1200.0,10800.0,0.0003147000097669661,2.2737367544323206e-13,0,1.5,1.5
2025-03-02,mpc,error_scaled_frozen_contract_and_soc,81540.25669675418,46920.11469374968,34620.142003004505,76234.14867653407,73495.56820748645,2738.580469047618,1927.7772093849999,6464.387803064912,43,15,4616.369919551436,627.0196799109426,18674.75628436359,15177.067485179363,10800.0,10743.872339061278,1200.0,10800.0,1.1479934999952093,2.2737367544323206e-13,0,1.5,1.5
2025-03-03,greedy,error_scaled_frozen_contract_and_soc,66273.57246694791,47113.77007872723,19159.80238822067,76475.18605969145,73622.35192159622,2852.834138095237,2264.7249412688893,3090.1992713863933,13,2,1855.1218203329904,0.0,22715.295775411516,18413.884656333328,10800.0,10783.8943575,1200.0,10800.0,0.0009635999886086211,1.1368683772161603e-13,0,1.5,1.5
2025-03-03,mpc,error_scaled_frozen_contract_and_soc,71761.01503775019,47113.77007872723,24647.244959022944,76475.18605969145,73622.35192159622,2852.834138095237,2264.7249412688893,5012.6197479971925,54,12,4004.6973659835453,201.3479277197239,20769.332296088854,16896.42417377015,10800.0,10718.594428957584,1214.2997262857161,10800.0,0.9921979000064312,2.2737367544323206e-13,0,1.5,1.5
2025-03-04,greedy,error_scaled_frozen_contract_and_soc,48276.798208656175,48276.798208656175,0.0,78173.20222594962,75015.76107356866,3157.4411523809517,2385.855395089564,0.0,0,0,4786.843747104654,737.4973119047629,21904.643554071325,17742.761278797778,10800.0,10800.0,1456.018664021166,10800.0,0.0002351000002818182,1.5276668818842154e-13,0,1.5,1.5000000000000002
2025-03-04,mpc,error_scaled_frozen_contract_and_soc,52051.540794955756,48276.798208656175,3774.742586299576,78173.20222594962,75015.76107356866,3157.4411523809517,2385.855395089564,812.0088295327788,29,12,5722.256192678672,839.4624758860734,21537.53167130171,17601.01817605072,10800.0,10627.091641892965,1245.9403161375653,10800.0,1.1845176999922842,2.2737367544323206e-13,0,1.5,1.5000000000000002
2025-03-05,greedy,error_scaled_frozen_contract_and_soc,48897.71405832976,48897.71405832976,0.0,79217.65849465926,75934.97512799258,3282.6833666666666,2372.103371361429,0.0,0,0,11165.749484344826,974.8020806169588,19103.28872773107,15473.663869462167,10800.0,10800.0,1266.3538187830688,10800.0,0.0007960000075399876,1.1368683772161603e-13,0,1.5,1.4999999999999998
2025-03-05,mpc,error_scaled_frozen_contract_and_soc,51722.27602642262,48897.71405832976,2824.5619680928635,79217.65849465926,75934.97512799258,3282.6833666666666,2372.103371361429,509.39918809523937,19,6,9184.25573482667,2990.9183162717395,21974.66466540397,17870.26310517645,10800.0,10721.350304223073,1225.9291666666675,10800.0,1.1658156999910716,2.2737367544323206e-13,0,1.5,1.4999999999999998
2025-03-06,greedy,error_scaled_frozen_contract_and_soc,48854.78443354212,48854.78443354212,0.0,78787.31655092031,75510.86135092031,3276.4552000000012,2389.8138505039274,0.0,0,0,9692.522946310113,2198.403099706932,18550.786316533507,15026.13691639214,10800.0,10800.0,1543.9224352513238,10800.0,0.0003769999893847853,1.1368683772161603e-13,0,1.5,1.5000000000000002
2025-03-06,mpc,error_scaled_frozen_contract_and_soc,50523.39901580046,48854.78443354212,1668.6145822583326,78787.31655092031,75510.86135092031,3276.4552000000012,2389.8138505039274,415.95485714285684,22,11,8271.240057559124,3619.871001988201,21610.793061336568,17670.373817582622,10800.0,10615.965069,1305.0089024980941,10800.0,1.0074786999903154,2.2737367544323206e-13,0,1.5,1.5000000000000002
2025-03-07,greedy,error_scaled_frozen_contract_and_soc,19642.044419595404,19642.044419595404,0.0,37094.17135814011,33894.18901052106,3199.9823476190477,2425.4361534640075,0.0,0,0,3434.4798246178666,11923.471167839056,18006.67055873355,14585.403152574172,10800.0,10800.0,1844.7100159920612,10800.0,0.0008060999971348792,1.1368683772161603e-13,0,1.5,1.5000000000000002
2025-03-07,mpc,error_scaled_frozen_contract_and_soc,22062.727090619774,19642.044419595404,2420.6826710243695,37094.17135814011,33894.18901052106,3199.9823476190477,2425.4361534640075,478.58780149756427,18,11,4028.5067135626437,11651.418329895136,19372.30219642317,15794.421039767083,10800.0,10685.715265928538,1260.4425456349184,10800.0,0.9957216999900993,1.1368683772161603e-13,0,1.5,1.5000000000000002
2025-03-08,greedy,error_scaled_frozen_contract_and_soc,19002.47517889016,19002.47517889016,0.0,35504.28534143722,32264.434281913418,3239.851059523809,2403.8390908517067,0.0,0,0,2835.0136401969426,11724.305262150605,20755.661258366734,16812.08561927705,10800.0,10800.0,1366.6247380784039,10800.0,0.0003276999923400581,1.1368683772161603e-13,0,1.5,1.5
2025-03-08,mpc,error_scaled_frozen_contract_and_soc,22038.849250093732,19002.47517889016,3036.3740712035724,35504.28534143722,32264.434281913418,3239.851059523809,2403.8390908517067,859.4311892857147,32,13,4104.945184896445,11486.033766099496,20234.33572876596,16462.988949038958,10800.0,10718.692212512751,1595.7354818879307,10800.0,1.0313664999994216,1.1368683772161603e-13,0,1.5,1.5
