date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh
2025-03-09,77783.12225097141,77783.12225097141,50220.92067727787,50220.92067727787,177.3327091382914,8355.291704393907,2604.1333833333338,19592.585140735093,15925.080318352622,10800.0,10738.79293960311,1200.0,10800.0,2.2737367544323206e-13
2025-03-10,78408.61497737642,78408.61497737642,52473.405319743935,52473.405319743935,113.9383861920423,6259.283293944732,439.60509999999954,20213.557114257637,16431.963594633904,10738.79293960311,10673.25701506398,1200.0,10800.0,1.1368683772161603e-13
2025-03-11,78954.20093508516,78954.20093508516,50961.15468559593,50961.15468559593,0.0,9016.517869317966,2259.88555,19077.947522761973,15339.068806994783,10673.25701506398,10800.0,1207.0627836517508,10800.0,2.2737367544323206e-13
2025-03-12,77691.76174584655,77691.76174584655,49614.31011248186,49614.31011248186,60.421647455858306,9191.067742789892,2600.3814199450367,18996.28454434092,15471.08499710677,10800.0,10706.561648677083,1200.0,10800.0,2.2737367544323206e-13
2025-03-13,78669.28143347723,78669.28143347723,52268.21003522352,52268.21003522352,184.10287413847107,7048.313403517236,360.77926666666633,20152.92686996258,16254.253249197447,10706.561648677083,10783.914443646247,1200.0,10800.0,1.2789769243681803e-13
2025-03-14,71099.88707884896,71099.88707884896,32663.622946027503,32663.622946027503,0.0,32066.491117607067,21226.258981991294,9280.17892209937,7502.467926182111,10783.914443646247,10800.0,5345.7679769168535,10800.0,3.410605131648481e-13
2025-03-15,69382.11049653152,69382.11049653152,33086.14730186622,33086.14730186622,0.0,30067.991210686814,16491.51664532954,9991.986792185045,8093.5093016698875,10800.0,10800.0,5144.024540554242,10800.0,2.2737367544323206e-13
2025-03-16,75452.48367923146,75452.48367923146,47747.41964937153,47747.41964937153,0.0,7478.745179958787,957.5710833333335,19604.961381559187,15939.840898953178,10800.0,10733.530911233076,1275.3685683554334,10800.0,2.2737367544323206e-13
2025-03-17,75648.16763051625,75648.16763051625,47092.79379358947,47092.79379358947,71.39504067086523,10567.495824110863,3810.9717833333334,18016.533950101926,14533.57031969233,10733.530911233076,10800.0,1200.0,10800.0,3.410605131648481e-13
2025-03-18,74677.41803142778,74677.41803142778,46789.38704117379,46789.38704117379,0.0,7558.987459473451,2181.3138238175275,20180.64386476035,16369.485483290217,10800.0,10774.262274628529,1234.4284517700967,10800.0,2.2737367544323206e-13
2025-03-19,75076.47337399353,75076.47337399353,46536.52179517739,46536.52179517739,0.0,8665.80119674433,3121.771133333333,20001.403374113488,16177.9727801976,10774.262274628529,10800.0,1351.3840406919617,10800.0,2.2737367544323206e-13
2025-03-20,75035.09800591276,75035.09800591276,47419.904657952524,47419.904657952524,56.96489386554015,7246.639333628595,1891.0016666666663,19831.45104253391,16085.990959717534,10800.0,10774.982649705486,1200.0,10800.0,2.2737367544323206e-13
2025-03-21,66201.75873899349,66201.75873899349,29295.780602510058,29295.780602510058,0.0,28634.894205916098,23666.048348635108,9709.663434266116,7842.311766490493,10774.982649705486,10800.0,5370.002400474243,10800.0,2.2737367544323206e-13
2025-03-22,66963.7898018774,66963.7898018774,30411.98788557565,30411.98788557565,0.0,29438.570164332643,19865.516284225676,9360.545368346082,7582.041748360327,10800.0,10800.0,5545.037796698186,10800.0,3.410605131648481e-13
2025-03-23,70261.96616942514,70261.96616942514,43923.2625484975,43923.2625484975,151.93681134591026,5186.792740211398,2648.6455666666666,20475.71024543405,16666.965688207732,10800.0,10709.288456215394,1200.0,10800.0,2.2737367544323206e-13
2025-03-24,69769.58665886024,69769.58665886024,43083.655296074874,43083.655296074874,0.0,4879.955998312742,2995.4027979819307,20485.9446153896,16590.213836157363,10709.288456215394,10713.067681002296,1283.9925669073589,10800.0,2.2737367544323206e-13
2025-03-25,69713.67458456419,69713.67458456419,43265.752859433764,43265.752859433764,81.52258999102378,2894.687675795102,1976.5532166666667,21062.196197070763,17088.364631643977,10713.067681002296,10681.972445428226,1200.0,10800.0,2.8421709430404007e-13
2025-03-26,71195.11086776707,71195.11086776707,43237.308484796755,43237.308484796755,0.0,8168.114004656891,3690.4437666666668,19589.291400032133,15845.293170255285,10681.972445428226,10706.453405173495,1226.839556405886,10800.0,3.410605131648481e-13
2025-03-27,70316.247435895,70316.247435895,42838.22687821985,42838.22687821985,25.9682543086059,5848.8331962926095,1992.997433333333,19937.41466313001,16154.019002552344,10706.453405173495,10701.21659915457,1200.0,10800.0,2.2737367544323206e-13
2025-03-28,63510.7724074541,63510.7724074541,28419.785809683428,28419.785809683428,0.0,27192.034765943623,23564.787458633928,9700.865028678976,7768.795612469085,10701.21659915457,10800.0,5250.113176293568,10800.0,1.1368683772161603e-13
2025-03-29,62397.620479547215,62397.620479547215,27561.8313157471,27561.8313157471,0.0,26243.718470233158,26608.038399829937,9677.128558688364,7838.474132537576,10800.0,10800.0,5432.310761748779,10800.0,2.2737367544323206e-13
2025-03-30,65882.46327761761,65882.46327761761,39176.95504142826,39176.95504142826,0.0,3755.794192856799,2962.3317133479554,20396.235946549747,16577.51827513687,10800.0,10737.14760174269,1229.9794249352012,10800.0,2.2737367544323206e-13
2025-03-31,65791.76972759923,65791.76972759923,39642.20713193681,39642.20713193681,0.0,3157.6056338508624,1889.6265166666667,19666.21544903578,15873.067355287409,10737.14760174269,10800.0,1302.7321357629085,10800.0,2.2737367544323206e-13
2025-04-01,65600.9238087787,65600.9238087787,41141.272908522464,41141.272908522464,104.15420552021787,732.4485521877469,977.367416457209,20235.72795646011,16449.317427472808,10800.0,10735.135796955425,1200.0,10800.0,2.2737367544323206e-13
2025-04-02,64250.544487551815,64250.544487551815,45323.620847995175,45323.620847995175,1188.8462801513024,950.3275247494614,0.0,21416.768915690078,17363.041072736418,10735.135796955425,10717.959962480476,1200.0,10800.0,1.5276668818842154e-13
2025-04-03,67101.28506675383,67101.28506675383,41171.270809207315,41171.270809207315,47.72400068086754,4893.356080250884,2554.859666666667,20589.9752696859,16752.71221583541,10717.959962480476,10634.813020936217,1200.0,10800.0,3.410605131648481e-13
2025-04-04,59809.318375056966,59809.318375056966,26477.678372858303,26477.678372858303,0.0,25437.545647037634,25902.521704090403,9946.213119850187,7907.764345921247,10634.813020936217,10800.0,5310.860901260657,10800.0,2.2737367544323206e-13
2025-04-05,58487.42504071817,58487.42504071817,26452.74542417533,26452.74542417533,0.0,23643.520559038334,20996.808065843616,9489.375960541474,7686.394528038591,10800.0,10800.0,5237.412911005857,10800.0,2.2737367544323206e-13
2025-04-06,63103.08533970807,63103.08533970807,38504.245147848844,38504.245147848844,118.14752371361809,2177.0155556325776,2719.5476499999995,20915.72555029417,17001.13215917172,10800.0,10734.00615174062,1200.0,10800.0,1.1368683772161603e-13
2025-04-07,60978.85246274495,60978.85246274495,36736.380501150445,36736.380501150445,0.0,1977.4610416065045,1887.9406833333335,20122.6927138033,16251.961259331512,10734.00615174062,10786.694861573025,1343.2816148978534,10800.0,1.1368683772161603e-13
2025-04-08,60437.32763656802,60437.32763656802,37648.068908017776,37648.068908017776,265.75883457651173,1317.7260844778814,1138.5062333333317,21287.37719343034,17393.716656763685,10786.694861573025,10618.98249481179,1200.0,10800.0,1.2612133559741778e-13
2025-04-09,60753.99532609989,60753.99532609989,50684.57819788429,50684.57819788429,2165.626463290595,33.368257968049534,0.0,19527.489825374752,15775.547310618986,10618.98249481179,10665.337436961303,1200.0,10665.337436961303,1.1368683772161603e-13
2025-04-10,60924.58739189639,60924.58739189639,36610.071557942014,36610.071557942014,47.41191334306207,1798.8454783082166,485.13114175029455,21881.424202973954,17654.03941779301,10665.337436961303,10743.019866534523,1200.0,10800.0,2.2737367544323206e-13
2025-04-11,55146.973153478735,55146.973153478735,25090.5668568165,25090.5668568165,0.0,21300.00096464974,26579.027288394587,10000.066387625371,8048.771653857624,10743.019866534523,10800.0,5293.356201750756,10800.0,1.1368683772161603e-13
2025-04-12,53670.32964331441,53670.32964331441,24709.026071472832,24709.026071472832,0.0,19983.076616282702,22882.099325874777,9368.38500608916,7588.3918549322225,10800.0,10800.0,5330.947382028495,10800.0,1.1368683772161603e-13
2025-04-13,58039.54575309095,58039.54575309095,36933.01994330916,36933.01994330916,312.2596295920713,109.59861283315342,0.0,21096.462359157948,17130.614072641416,10800.0,10752.800486973914,1200.0,10800.0,1.1368683772161603e-13
2025-04-14,57235.02719196718,57235.02719196718,35711.89479398685,35711.89479398685,272.5899900847881,937.8024950969746,0.0,21441.532931846363,17399.75004489136,10752.800486973914,10717.124520200798,1200.0,10800.0,1.2789769243681803e-13
2025-04-15,58161.942032865765,58161.942032865765,34565.90195364752,34565.90195364752,34.66690466292536,1950.2000848689097,2225.3865333333333,20158.589046438647,16276.995560445528,10717.124520200798,10774.304039278324,1200.0,10800.0,1.1368683772161603e-13
2025-04-16,57489.15284607144,57489.15284607144,46730.024608925334,46730.024608925334,1842.0242167280646,25.678567962722695,0.0,19159.294485155802,15633.38794031901,10774.304039278324,10647.23803111965,1200.0,10774.304039278324,1.1368683772161603e-13
2025-04-17,58179.35866727039,58179.35866727039,34595.83194866303,34595.83194866303,19.860420055878965,1008.1552134357363,155.60677304857012,21208.573572892903,17041.45882205094,10647.23803111965,10800.0,1200.0,10800.0,2.2737367544323206e-13
2025-04-18,52331.42955134343,52331.42955134343,24178.120015205248,24178.120015205248,0.0,19234.667184967144,24925.133311522637,9565.851955370139,7748.340083849812,10800.0,10800.0,5389.50974095987,10800.0,1.7053025658242404e-13
2025-04-19,52322.62985005982,52322.62985005982,24040.30825675941,24040.30825675941,0.0,19344.627356668592,24425.57656131687,9303.92990565458,7536.183223580212,10800.0,10800.0,5427.313005039043,10800.0,1.7053025658242404e-13
2025-04-20,56877.77934220983,56877.77934220983,34828.17619061761,34828.17619061761,145.1051313839153,1031.2157638903595,0.0,21231.17803352661,17197.254207156555,10800.0,10800.0,1200.0,10800.0,1.5631940186722204e-13
2025-04-21,55274.61772789251,55274.61772789251,32910.03974279935,32910.03974279935,0.0,1454.929656346409,1562.611737676213,20280.859482272557,16540.693531735997,10800.0,10674.225165449745,1240.8794523474294,10800.0,2.2737367544323206e-13
2025-04-22,56529.28898882819,56529.28898882819,34062.38507894849,34062.38507894849,0.0,334.1742575681764,0.0,20751.460659401597,16709.275244808243,10674.225165449745,10784.67837579092,1327.571189483317,10800.0,1.1368683772161603e-13
2025-04-23,55597.46168446058,55597.46168446058,33437.913500356924,33437.913500356924,0.0,333.2026582148868,0.0,20266.06761995188,16401.72531037285,10784.67837579092,10800.0,1383.2056190425471,10800.0,1.1368683772161603e-13
2025-04-24,55717.89350152205,55717.89350152205,33299.24379973387,33299.24379973387,3.7478908418695025,1860.1728555306634,3021.8632243969764,19751.414396034368,16001.915783598088,10800.0,10796.36653021083,1200.0,10800.0,2.2737367544323206e-13
2025-04-25,50308.43028816959,50308.43028816959,22706.730958522494,22706.730958522494,0.0,17807.291513865617,28498.175706147933,10522.817343925137,8520.211925769101,10796.36653021083,10800.0,5088.1319344680705,10800.0,1.1368683772161603e-13
2025-04-26,50048.754120193975,50048.754120193975,23304.06488132677,23304.06488132677,0.0,16772.016457987025,31244.55582621385,10326.253698209246,8364.265495549484,10800.0,10800.0,5016.022287076244,10800.0,1.1368683772161603e-13
2025-04-27,53376.81568458161,53376.81568458161,32763.185271082304,32763.185271082304,125.30675660100997,141.20000400068898,864.0272100184491,21197.285857865107,17273.861814034954,10800.0,10684.377478706434,1200.0,10800.0,1.1368683772161603e-13
2025-04-28,53365.703650186784,53365.703650186784,71550.65202904982,71550.65202904982,6235.893732526656,98.30819405328145,0.0,14998.910263882113,12117.588391888612,10684.377478706434,10719.409614101878,1200.0,10719.409614101878,1.1368683772161603e-13
2025-04-29,53009.842971379985,53009.842971379985,36789.39698968248,36789.39698968248,812.129390034572,176.49363203838573,2451.193976456381,19413.366783920144,15652.295747667016,10719.409614101878,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-04-30,52494.246143801516,52494.246143801516,31044.808079316306,31044.808079316306,0.0,516.5383462773393,0.0,20090.2129760689,16369.359611878044,10800.0,10693.014331930852,1218.02605319563,10800.0,1.7763568394002505e-13
2025-05-01,53151.15005063545,53151.15005063545,46396.74603326325,46396.74603326325,2190.0240935898296,111.89287876014578,649.6460720987566,21410.831687159567,17842.57529379319,10693.014331930852,10137.679190604253,1200.0,10800.0,5.684341886080802e-14
2025-05-02,49355.97155319498,49355.97155319498,23893.08534323717,23893.08534323717,0.0,12922.33788481482,18934.92263933309,13748.959038197692,10540.568092483958,10137.679190604253,10800.0,4166.384923695978,10800.0,1.1368683772161603e-13
2025-05-03,48174.73072161188,48174.73072161188,23184.51083754191,23184.51083754191,0.0,13709.063952935872,23013.861251194103,13603.336144641595,11018.702277159693,10800.0,10800.0,3942.5629933203672,10800.0,1.1368683772161603e-13
2025-05-04,51741.68933639568,51741.68933639568,52024.82978597861,52024.82978597861,3184.9426954958926,13.120682640114637,0.0,19352.13398427571,16173.289968357582,10800.0,10246.598398784165,1200.0,10800.0,0.0
2025-05-05,51682.2787299721,51682.2787299721,74151.06587631484,74151.06587631484,6995.330652700715,0.0,0.0,18733.701739298245,15132.099156625425,10246.598398784165,10293.486456791006,1200.0,10293.486456791006,0.0
2025-05-06,51806.9121345288,51806.9121345288,60851.09939587267,60851.09939587267,4790.242900058727,0.0,0.0,20505.457284236083,16778.384616315216,10293.486456791006,10105.748438919918,1200.0,10296.324461464985,1.1368683772161603e-13
2025-05-07,52427.12689572923,52427.12689572923,72946.9537934433,72946.9537934433,6445.456391679083,13.373429937975288,0.0,19153.52295380023,15362.159046329889,10105.748438919918,10274.853490306921,1200.0,10274.853490306921,1.1368683772161603e-13
2025-05-08,52592.323858832155,52592.323858832155,75608.76245494561,75608.76245494561,6721.687743744985,30.297006130038994,0.0,17192.020717094114,13734.818520647008,10274.853490306921,10486.76266830606,1200.0,10486.76266830606,1.1368683772161603e-13
2025-05-09,48890.83509444246,48890.83509444246,23241.24753980934,23241.24753980934,0.0,14731.275180881128,22763.215228320634,13763.395982716578,10866.437147475888,10486.76266830606,10800.0,4075.183074721068,10800.0,1.1368683772161603e-13
2025-05-10,47791.6683299639,47791.6683299639,23225.279096855287,23225.279096855287,0.0,13090.588456143603,19989.309050625623,13635.397578217566,11044.67203835623,10800.0,10800.0,4080.1461130040757,10800.0,1.1368683772161603e-13
2025-05-11,51523.07488679613,51523.07488679613,76278.54713332282,76278.54713332282,6807.896561276747,71.50163560083226,0.0,16916.94093925215,14141.550210113426,10800.0,10312.413278534237,1200.0,10800.0,1.1368683772161603e-13
2025-05-12,52162.856919492035,52162.856919492035,55799.07234036506,55799.07234036506,3631.3829907764202,62.99387061317668,0.0,18685.61705633285,14885.56625001091,10312.413278534237,10589.950573666121,1200.0,10589.950573666121,2.2737367544323206e-13
2025-05-13,51116.14336945121,51116.14336945121,66839.23513240562,66839.23513240562,5599.618159671794,82.24015441492725,0.0,18496.880788140108,14992.572180098688,10589.950573666121,10578.729749549233,1200.0,10630.33461501759,1.1368683772161603e-13
2025-05-14,52260.916111810104,52260.916111810104,58479.3060275233,58479.3060275233,4128.404015014364,45.06190401212632,0.0,18466.755097642937,15136.645658163929,10578.729749549233,10380.31416169018,1200.0,10686.3326449234,1.1368683772161603e-13
2025-05-15,52146.04219803358,52146.04219803358,61196.424622835875,61196.424622835875,4679.570737175312,254.33003815808217,0.0,19512.302565457016,15706.077951739531,10380.31416169018,10490.188746446453,1200.0,10490.188746446453,1.1368683772161603e-13
2025-05-16,48472.251396828375,48472.251396828375,23238.411509279984,23238.411509279984,0.0,14786.633070297057,28233.66626588212,12934.817890093009,10198.372362777141,10490.188746446453,10800.0,4355.421457210654,10800.0,1.1368683772161603e-13
2025-05-17,48345.896110746915,48345.896110746915,23828.571220997164,23828.571220997164,0.0,13995.471876679028,21348.06553140789,13439.787470140345,10886.22785081368,10800.0,10800.0,4078.9672247417166,10800.0,5.684341886080802e-14
2025-05-18,52136.14727608851,52136.14727608851,62864.71675311372,62864.71675311372,4898.180932757767,97.06855225300558,0.0,18431.47427862902,15170.382722035745,10800.0,10532.346048504178,1200.0,10800.0,1.1368683772161603e-13
2025-05-19,51923.11339207869,51923.11339207869,37038.60972713691,37038.60972713691,801.9975337303831,153.52358154373565,902.2001649408963,21874.79607179277,17720.62544246833,10532.346048504178,10530.078688152858,1200.0,10800.0,2.2737367544323206e-13
2025-05-20,52371.14868962966,52371.14868962966,68720.77044635432,68720.77044635432,5603.081236816717,81.25879720058037,0.0,17127.118568134367,13761.542255555232,10530.078688152858,10653.882893301306,1200.0,10653.882893301306,1.1368683772161603e-13
2025-05-21,53928.95204198106,53928.95204198106,42599.977171649,42599.977171649,1363.89729967676,105.26529678091492,80.36355171640372,20135.058597254007,16390.453387426838,10653.882893301306,10563.820755911209,1200.0,10800.0,1.1368683772161603e-13
2025-05-22,54332.54677837208,54332.54677837208,40645.66905300511,40645.66905300511,1072.8246928035192,521.9013693099765,0.0,20285.673502731883,16218.834217532913,10563.820755911209,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-05-23,49253.144172399014,49253.144172399014,23644.701679894883,23644.701679894883,0.0,15109.480268868996,25315.516083662267,12669.468087023235,10262.269150488819,10800.0,10800.0,4401.718583425231,10800.0,1.1368683772161603e-13
2025-05-24,48502.78644306979,48502.78644306979,23474.446396663065,23474.446396663065,0.0,14844.080055673503,27416.524397674293,13093.055823098199,10605.375216709537,10800.0,10800.0,4214.245259211624,10800.0,1.1368683772161603e-13
2025-05-25,51591.51104759153,51591.51104759153,40371.97523217625,40371.97523217625,1204.040994048706,193.26551547609733,0.0,21710.704346935683,17653.42800410488,10800.0,10724.713907681147,1200.0,10800.0,1.1368683772161603e-13
2025-05-26,52744.65814677889,52744.65814677889,66355.86634385528,66355.86634385528,5362.809330898378,269.0276037185163,0.0,17189.302053904088,13930.695129945336,10724.713907681147,10716.53561181112,1200.0,10800.0,1.1368683772161603e-13
2025-05-27,54051.25315936866,54051.25315936866,34029.111083957876,34029.111083957876,115.69606408696734,468.41863048195484,382.42755125625104,20680.440992558848,16754.705250841427,10716.53561181112,10712.593337512504,1200.0,10800.0,1.1368683772161603e-13
2025-05-28,53797.133339992564,53797.133339992564,48670.13135821256,48670.13135821256,2365.6660588308996,147.65008550588664,0.0,19409.063973339493,15667.73876002192,10712.593337512504,10772.152291271466,1200.0,10772.152291271466,1.1368683772161603e-13
2025-05-29,54034.278579578764,54034.278579578764,61138.43330366006,61138.43330366006,4162.348961633214,579.5628612521816,0.0,18325.67495844272,14818.733778482921,10772.152291271466,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-05-30,50226.058576542375,50226.058576542375,24766.633438246543,24766.633438246543,0.0,16610.243554406334,24701.446181954874,12200.713544813194,9882.577971298688,10800.0,10800.0,4778.253207021787,10800.0,1.1368683772161603e-13
2025-05-31,48922.54934219575,48922.54934219575,23418.82109690259,23418.82109690259,0.0,15584.629699037712,22439.10960550372,13208.570987654315,10698.9425,10800.0,10800.0,4818.696721950373,10800.0,1.1368683772161603e-13
2025-06-01,52538.11609396442,52538.11609396442,151346.30955554819,151346.30955554819,19828.519715768074,0.0,0.0,10936.543395522765,9794.733885790269,10800.0,9759.851405092417,1200.0,10800.0,1.1368683772161603e-13
