date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,18,02:50-03:00,3:00-3:10,0.3772,0.4799,2861.65,0.0,689.6172190341674,689.6172190341674,0.0,0.0,10800.0,10800.0,0.0,212.67555236750076,0.0,260.1236150196879,0.0,260.1236150196879
2025-02-01,19,03:00-03:10,3:10-3:20,0.3815,0.4658,2900.3973,0.0,677.3335990141322,677.3335990141322,0.0,0.0,10800.0,10800.0,0.0,193.93404901413226,0.0,258.40276802389144,0.0,258.40276802389144
2025-02-01,20,03:10-03:20,3:20-3:30,0.3822,0.4677,2919.6115,0.0,677.2988959545119,677.2988959545119,0.0,0.0,10800.0,10800.0,0.0,190.69697928784524,0.0,258.8636380338144,0.0,258.8636380338144
2025-02-01,21,03:20-03:30,3:30-3:40,0.3962,0.46645000000000003,2993.09,0.0,688.1349803011504,688.1349803011504,0.0,0.0,10800.0,10800.0,0.0,189.2866469678171,0.0,272.6390791953158,0.0,272.6390791953158
2025-02-01,22,03:30-03:40,3:40-3:50,0.3879,0.476,3109.8584,0.0,673.0071497843137,673.0071497843137,0.0,0.0,10800.0,10800.0,0.0,154.69741645098043,0.0,261.0594734013353,0.0,261.0594734013353
2025-02-01,23,03:40-03:50,3:50-4:00,0.3405,0.47425,3054.8008,0.0,668.7634902271511,668.7634902271511,0.0,0.0,10800.0,10800.0,0.0,159.63002356048446,0.0,227.71396842234498,0.0,227.71396842234498
2025-02-01,24,03:50-04:00,4:00-4:10,0.3164,0.49145,2901.7,0.0,701.872103117255,701.872103117255,0.0,0.0,10800.0,10800.0,0.0,218.25543645058843,0.0,222.0723334262995,0.0,222.0723334262995
2025-02-01,25,04:00-04:10,4:10-4:20,0.3916,0.48735,2947.1208,0.0,707.1977317890485,707.1977317890485,0.0,0.0,10800.0,10800.0,0.0,216.01093178904847,0.0,276.9386317685914,0.0,276.9386317685914
2025-02-01,26,04:10-04:20,4:20-4:30,0.4109,0.47485,3027.8717,0.0,703.1370926761725,703.1370926761725,0.0,0.0,10800.0,10800.0,0.0,198.4918093428392,0.0,288.9190313806393,0.0,288.9190313806393
2025-02-01,27,04:20-04:30,4:30-4:40,0.361,0.48145,3033.47,0.0,704.6063749234423,704.6063749234423,0.0,0.0,10800.0,10800.0,0.0,199.02804159010907,0.0,254.36290134736268,0.0,254.36290134736268
2025-02-01,28,04:30-04:40,4:40-4:50,0.3799,0.4914,3019.3858,0.0,710.8699802475476,710.8699802475476,0.0,0.0,10800.0,10800.0,0.0,207.63901358088094,0.0,270.05950549604336,0.0,270.05950549604336
2025-02-01,29,04:40-04:50,4:50-5:00,0.4094,0.48519999999999996,3017.0819,0.0014,723.9288313425536,723.9288313425536,0.0,0.0,10800.0,10800.0,0.0,221.08208134255358,0.0,296.37646355164145,0.0,296.37646355164145
2025-02-01,30,04:50-05:00,5:00-5:10,0.4052,0.4807,2997.85,0.0,730.9792912932509,730.9792912932509,0.0,0.0,10800.0,10800.0,0.0,231.33762462658422,0.0,296.19280883202526,0.0,296.19280883202526
2025-02-01,31,05:00-05:10,5:10-5:20,0.3896,0.50075,2932.7015,0.0,727.6171681404553,727.6171681404553,0.0,0.0,10800.0,10800.0,0.0,238.83358480712195,0.0,283.4796487075214,0.0,283.4796487075214
2025-02-01,32,05:10-05:20,5:20-5:30,0.3908,0.5103,2991.1125,0.0199,738.7878821723166,738.7878821723166,0.0,0.0,10800.0,10800.0,0.0,240.27244883898328,0.0,288.7183043529413,0.0,288.7183043529413
2025-02-01,33,05:20-05:30,5:30-5:40,0.3821,0.48575,3175.34,0.0,735.790081339265,735.790081339265,0.0,0.0,10800.0,10800.0,0.0,206.5667480059317,0.0,281.14539007973315,0.0,281.14539007973315
2025-02-01,34,05:30-05:40,5:40-5:50,0.3475,0.4293,3284.4619,0.0,710.3238983695057,710.3238983695057,0.0,0.0,10800.0,10800.0,0.0,162.9135817028391,0.0,246.83755468340323,0.0,246.83755468340323
2025-02-01,35,05:40-05:50,5:50-6:00,0.5182,0.64665,3187.3644,0.2774,785.292540967735,785.292540967735,0.0,0.0,10800.0,10800.0,0.0,254.1113743010684,0.0,406.93859472948026,0.0,406.93859472948026
2025-02-01,36,05:50-06:00,6:00-6:10,0.8102,1.02,3065.9,0.0,915.1191094420574,915.1191094420574,0.0,0.0,10800.0,10800.0,0.0,404.13577610872403,0.0,741.429502469955,0.0,741.429502469955
2025-02-01,37,06:00-06:10,6:10-6:20,0.8756,1.0764,3211.1231,0.0,74.60632219432944,88.06543910601772,0.0,447.1217442273155,10800.0,10303.19806196965,0.0,0.0,0.0,83.00249986516626,0.0,83.00249986516626
2025-02-01,38,06:10-06:20,6:20-6:30,0.818,1.0310000000000001,3203.9961,3.8641,879.0954228614851,879.0954228614851,345.74008952815177,0.0,10303.19806196965,10614.364142544986,0.0,0.0,0.0,719.1000559006948,0.0,719.1000559006948
2025-02-01,39,06:20-06:30,6:30-6:40,0.7708,1.0381,3027.12,0.0,888.12610695299,888.12610695299,206.26206383890448,0.0,10614.364142544986,10800.0,0.0,177.3440431140855,0.0,684.5676032393648,0.0,684.5676032393648
2025-02-01,40,06:30-06:40,6:40-6:50,0.7715,1.0373,3117.3221,0.0,886.107909354606,886.107909354606,0.0,0.0,10800.0,10800.0,0.0,366.5542260212727,0.0,683.6322520670785,0.0,683.6322520670785
2025-02-01,41,06:40-06:50,6:50-7:00,0.8181,1.02525,3398.49,89.6095,872.2072700197484,872.2072700197484,0.0,0.0,10800.0,10800.0,0.0,320.72718668641517,0.0,713.5527676031562,0.0,713.5527676031562
2025-02-01,42,06:50-07:00,7:0-7:10,0.8678,1.01555,3652.75,340.5,858.775780704181,857.2431847854926,0.0,0.0,10800.0,10800.0,0.0,305.201518118826,0.0,744.5806291259694,0.0,744.5806291259694
2025-02-01,43,07:00-07:10,7:10-7:20,0.864,0.994,3703.2843,615.936,818.7279465985375,811.38892940812,0.0,0.0,10800.0,10800.0,0.0,296.83087940812004,0.0,704.2104904348761,0.0,704.2104904348761
2025-02-01,44,07:10-07:20,7:20-7:30,0.8237,0.9826999999999999,3572.3788,884.9275,783.9873371166186,771.3098499555156,0.0,0.0,10800.0,10800.0,0.0,323.4012999555157,0.0,640.5491464956584,0.0,640.5491464956584
2025-02-01,45,07:20-07:30,7:30-7:40,0.7654,0.9432,3477.22,1140.675,728.2964180297583,723.6245738988036,0.0,0.0,10800.0,10800.0,0.0,334.20040723213697,0.0,555.6501636110606,0.0,555.6501636110606
2025-02-01,46,07:30-07:40,7:40-7:50,0.7258,0.8647499999999999,3654.0022,1388.0797,1486.5814382436715,1467.4262164892102,0.0,0.0,10800.0,10800.0,0.0,1089.7724664892103,0.0,1072.0093779025628,0.0,1072.0093779025628
2025-02-01,47,07:40-07:50,7:50-8:00,0.8697,1.0751499999999998,3841.4201,1674.452,645.9463584113707,232.3242463806041,0.0,128.83710361939586,10800.0,10656.847662645116,0.0,0.0,0.0,381.91597249379026,0.0,381.91597249379026
2025-02-01,48,07:50-08:00,8:00-8:10,1.0783,1.4288,3803.65,2004.1125,54.751870654466984,33.7176448262876,0.0,266.20527184037905,10656.847662645116,10361.064027266917,0.0,0.0,0.0,47.69833927144883,0.0,47.69833927144883
2025-02-01,49,08:00-08:10,8:10-8:20,1.0448,1.4241,3545.4639,2332.1065,7.418349128822911,-0.0,0.0,202.22623333333343,10361.064027266917,10136.368212452102,0.0,0.0,0.0,3.8753455848970884,0.0,3.8753455848970884
2025-02-01,50,08:10-08:20,8:20-8:30,0.9667,1.3441999999999998,3411.349,2632.5934,0.0,-0.0,0.0,129.7926,10136.368212452102,9992.154212452102,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,51,08:20-08:30,8:30-8:40,0.9429,1.3509,3445.37,2927.6625,0.0,-0.0,0.0,86.28458333333327,9992.154212452102,9896.282453192844,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,52,08:30-08:40,8:40-8:50,0.893,1.3253,3467.1139,3251.299,0.0,-0.0,0.0,35.96915000000001,9896.282453192844,9856.31673097062,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,53,08:40-08:50,8:50-9:00,0.9266,1.29495,3894.4802,3519.7566,0.0,-0.0,0.0,62.45393333333334,9856.31673097062,9786.923471711361,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,54,08:50-09:00,9:00-9:10,0.9995,1.2631000000000001,4422.76,3731.7,0.0,-0.0,0.0,115.17666666666673,9786.923471711361,9658.949397637287,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,55,09:00-09:10,9:10-9:20,0.9415,1.2324000000000002,4267.5205,3992.5758,0.0,-0.0,0.0,45.824116666666555,9658.949397637287,9608.033712452101,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,56,09:10-09:20,9:20-9:30,0.8825,1.21825,4190.1702,4378.3332,0.0,-0.0,31.360500000000002,0.0,9608.033712452101,9636.2581624521,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,57,09:20-09:30,9:30-9:40,0.8929,1.2095500000000001,4418.32,4788.525,0.0,-0.0,61.70083333333332,0.0,9636.2581624521,9691.7889124521,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,58,09:30-09:40,9:40-9:50,0.9059,1.15635,4399.2754,5029.9241,0.0,-0.0,105.10811666666666,0.0,9691.7889124521,9786.3862174521,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,59,09:40-09:50,9:50-10:00,0.8581,1.2415,4182.7342,5203.9177,0.0,-0.0,170.19725000000005,0.0,9786.3862174521,9939.563742452101,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,60,09:50-10:00,10:00-10:10,0.8084,1.3750499999999999,4071.53,5364.1125,0.0,-0.0,215.4304166666666,0.0,9939.563742452101,10133.451117452101,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,61,10:00-10:10,10:10-10:20,0.8605,1.3615499999999998,4268.5932,5471.099,0.0,-0.0,200.41763333333336,0.0,10133.451117452101,10313.826987452101,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,62,10:10-10:20,10:20-10:30,0.8292,1.3157,4240.2423,5601.7634,0.0,-0.0,226.92018333333328,0.0,10313.826987452101,10518.055152452102,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,63,10:20-10:30,10:30-10:40,0.7446,1.3111000000000002,4001.96,5755.3125,0.0,-0.0,292.22541666666666,0.0,10518.055152452102,10781.058027452102,0.0,-0.0,0.0,0.0,0.0,0.0
2025-02-01,64,10:30-10:40,10:40-10:50,0.7982,1.37975,4072.3226,5878.849,0.0,-0.0,21.046636164331478,0.0,10781.058027452102,10800.0,0.0,-0.0,280.04109716900194,0.0,0.0,0.0
2025-02-01,65,10:40-10:50,10:50-11:00,0.6917,1.121,4068.783,6128.0874,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,343.2174,0.0,0.0,0.0
2025-02-01,66,10:50-11:00,11:00-11:10,0.438,0.72055,3917.55,6361.65,839.6692474943668,839.6692474943668,0.0,0.0,10800.0,10800.0,0.0,839.6692474943668,407.3499999999999,367.7751304025327,0.0,367.7751304025327
2025-02-01,67,11:00-11:10,11:10-11:20,0.3671,0.6762999999999999,3946.1661,6277.0669,846.1854622640249,844.0135321604103,0.0,0.0,10800.0,10800.0,0.0,844.0135321604103,388.4834666666666,310.23602542660507,0.0,310.23602542660507
2025-02-01,68,11:10-11:20,11:20-11:30,0.3419,0.71445,3936.6103,6308.0507,856.5589689778212,841.4594272414956,0.0,0.0,10800.0,10800.0,0.0,841.4594272414956,395.24006666666673,290.2762448336922,0.0,290.2762448336922
2025-02-01,69,11:20-11:30,11:30-11:40,0.308,0.70175,3927.21,6594.375,870.5881932905315,837.1804708557186,0.0,0.0,10800.0,10800.0,0.0,837.1804708557186,444.5274999999999,262.9963742785225,0.0,262.9963742785225
2025-02-01,70,11:30-11:40,11:40-11:50,0.3563,0.7053,4153.2513,6817.8939,879.1593512780119,828.8525676225079,0.0,0.0,10800.0,10800.0,0.0,828.8525676225079,444.10709999999995,304.2823233521276,0.0,304.2823233521276
2025-02-01,71,11:40-11:50,11:50-12:00,0.3499,0.6887,4080.8969,6770.5009,869.8465797546419,802.2469503193968,0.0,0.0,10800.0,10800.0,0.0,802.2469503193968,448.2673333333332,292.53276308645303,0.0,292.53276308645303
2025-02-01,72,11:50-12:00,12:00-12:10,0.2979,0.6460999999999999,3840.2,6603.9375,848.2295459598665,759.2443875286908,0.0,0.0,10800.0,10800.0,0.0,759.2443875286908,460.6229166666667,239.4332423931206,0.0,239.4332423931206
2025-02-01,73,12:00-12:10,12:10-12:20,0.3528,0.6504000000000001,4061.0483,6632.8992,847.5280069389462,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,428.6418166666666,149.5039404240301,0.0,149.5039404240301
2025-02-01,74,12:10-12:20,12:20-12:30,0.4214,0.67085,3978.5628,6536.8864,865.1304356135397,0.5869909211462527,0.0,0.0,10800.0,10800.0,0.0,0.5869909211462527,426.38726666666673,182.40666177085834,0.0,182.40666177085834
2025-02-01,75,12:20-12:30,12:30-12:40,0.4077,0.64415,3564.13,6314.475,892.0337855755116,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,458.39083333333326,181.84108718956804,0.0,181.84108718956804
2025-02-01,76,12:30-12:40,12:40-12:50,0.3359,0.58955,3606.685,6312.5866,915.5217215571279,2.057197105409159,0.0,0.0,10800.0,10800.0,0.0,2.057197105409159,450.9835999999999,154.10737938937308,0.0,154.10737938937308
2025-02-01,77,12:40-12:50,12:50-13:00,0.4541,0.75065,3800.0122,6353.9385,965.079027928272,27.410198012588808,0.0,0.0,10800.0,10800.0,0.0,27.410198012588808,425.65438333333327,225.34467874987246,0.0,225.34467874987246
2025-02-01,78,12:50-13:00,13:00-13:10,0.6884,1.03355,3832.09,6313.35,188.31010685856927,60.08366677367917,0.0,0.0,10800.0,10800.0,0.0,60.08366677367917,413.5433333333333,85.49713688421991,0.0,85.49713688421991
2025-02-01,79,13:00-13:10,13:10-13:20,0.7168,1.0563500000000001,3716.2454,6246.1375,204.5435413923865,99.98384432223929,0.0,0.0,10800.0,10800.0,0.0,99.98384432223929,421.64868333333334,109.14261504012188,0.0,109.14261504012188
2025-02-01,80,13:10-13:20,13:20-13:30,0.7194,1.0301,3639.0264,6175.373,227.56151159310582,115.77842714628196,0.0,0.0,10800.0,10800.0,0.0,115.77842714628196,422.7244333333331,123.49937596455779,0.0,123.49937596455779
2025-02-01,81,13:20-13:30,13:30-13:40,0.7375,1.0391,3642.08,6103.6875,266.2431624403125,135.4053667806454,0.0,0.0,10800.0,10800.0,0.0,135.4053667806454,410.2679166666667,148.10789515022825,0.0,148.10789515022825
2025-02-01,82,13:30-13:40,13:40-13:50,0.6413,1.05355,3637.91,5992.7643,279.4901366264728,157.50777438397006,0.0,0.0,10800.0,10800.0,0.0,157.50777438397006,392.4757166666668,140.1233801654985,0.0,140.1233801654985
2025-02-01,83,13:40-13:50,13:50-14:00,0.6761,1.1613,3749.5633,5691.8061,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,323.70713333333333,0.0,0.0,0.0
2025-02-01,84,13:50-14:00,14:00-14:10,0.8225,1.32335,3849.87,5251.125,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,233.54250000000002,0.0,0.0,0.0
2025-02-01,85,14:00-14:10,14:10-14:20,0.8111,1.3542,3676.3403,4893.7405,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,202.90003333333334,0.0,0.0,0.0
2025-02-01,86,14:10-14:20,14:20-14:30,0.8061,1.32925,3619.6065,4617.2194,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,166.26881666666668,0.0,0.0,0.0
2025-02-01,87,14:20-14:30,14:30-14:40,0.8727,1.3594,3664.87,4364.4,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,116.58833333333325,0.0,0.0,0.0
2025-02-01,88,14:30-14:40,14:40-14:50,0.8717,1.45245,3429.7385,4104.4044,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,112.44431666666674,0.0,0.0,0.0
2025-02-01,89,14:40-14:50,14:50-15:00,0.7054,1.249,3327.5652,3890.1686,0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-0.0,93.76723333333325,0.0,0.0,0.0
2025-02-01,90,14:50-15:00,15:00-15:10,0.5147,0.8654,3473.54,3688.35,1400.8409497987066,1269.6202335958544,0.0,0.0,10800.0,10800.0,0.0,1269.6202335958544,35.801666666666506,687.2431855465903,0.0,687.2431855465903
2025-02-01,91,15:00-15:10,15:10-15:20,0.5575,0.8391,3562.932,3392.3571,1447.8089559276434,1312.7294214894864,0.0,0.0,10800.0,10800.0,0.0,1284.3002714894865,0.0,769.500072705025,0.0,769.500072705025
2025-02-01,92,15:10-15:20,15:20-15:30,0.6606,0.90765,3620.2202,3032.6158,1486.870573778554,539.0839150648077,0.0,0.0,10800.0,10800.0,0.0,441.1498483981411,0.0,669.1727676649623,0.0,669.1727676649623
2025-02-01,93,15:20-15:30,15:30-15:40,0.688,0.89455,3651.93,2703.825,1523.222557052744,1393.9923368829027,0.0,0.0,10800.0,10800.0,0.0,1235.9748368829025,0.0,1003.5219235138624,0.0,1003.5219235138624
2025-02-01,94,15:30-15:40,15:40-15:50,0.6617,0.9333,3580.7319,2481.7698,908.1448219158904,622.164233803403,0.0,0.0,10800.0,10800.0,0.0,439.0038838034029,0.0,506.3027510847282,0.0,506.3027510847282
2025-02-01,95,15:40-15:50,15:50-16:00,0.6465,0.97105,3420.6657,2255.8374,792.7677327513018,665.0999608320819,0.0,0.0,10800.0,10800.0,0.0,470.9619108320819,0.0,471.2557319508287,0.0,471.2557319508287
2025-02-01,96,15:50-16:00,16:00-16:10,0.6667,0.98725,3292.5,1973.5875,834.8972191519301,689.3121969569796,0.0,0.0,10800.0,10800.0,0.0,469.4934469569796,0.0,508.09520885990503,0.0,508.09520885990503
2025-02-01,97,16:00-16:10,16:10-16:20,0.6956,0.9978,3324.4944,1687.0443,843.3073056957685,732.4058799737527,0.0,0.0,10800.0,10800.0,0.0,459.49752997375265,0.0,548.0330459758594,0.0,548.0330459758594
2025-02-01,98,16:10-16:20,16:20-16:30,0.7032,1.01785,3354.2164,1442.6491,859.6467962318684,779.5784174254055,0.0,0.0,10800.0,10800.0,0.0,460.9838674254056,0.0,576.3515851218975,0.0,576.3515851218975
2025-02-01,99,16:20-16:30,16:30-16:40,0.7041,1.047,3378.64,1214.175,885.8038408613246,813.9564709408114,0.0,0.0,10800.0,10800.0,0.0,453.2123042741448,0.0,598.400617769942,0.0,598.400617769942
2025-02-01,100,16:30-16:40,16:40-16:50,0.7357,1.06575,3481.7178,933.1142,906.0714058238395,855.4759299366536,0.0,0.0,10800.0,10800.0,0.0,430.708663269987,0.0,647.9851874594974,0.0,647.9851874594974
2025-02-01,101,16:40-16:50,16:50-17:00,0.7466,1.0777999999999999,3196.9081,640.2688,920.6703183989262,892.0095554667116,0.0,0.0,10800.0,10800.0,0.0,465.90300546671165,0.0,676.6733969140427,0.0,676.6733969140427
2025-02-01,102,16:50-17:00,17:00-17:10,0.7383,1.0854,2680.68,358.2375,934.8125147660253,934.8125147660253,0.0,0.0,10800.0,10800.0,0.0,547.7387647660253,0.0,690.1720796517565,0.0,690.1720796517565
2025-02-01,103,17:00-17:10,17:10-17:20,0.7642,1.0902500000000002,2601.2611,95.3846,934.0139787218143,934.0139787218143,0.0,0.0,10800.0,10800.0,0.0,516.367895388481,0.0,713.7734825392105,0.0,713.7734825392105
2025-02-01,104,17:10-17:20,17:20-17:30,0.787,1.1115499999999998,2638.6848,0.0,940.3746368616985,940.3746368616985,0.0,0.0,10800.0,10800.0,0.0,500.5938368616985,0.0,740.0748392101567,0.0,740.0748392101567
2025-02-01,105,17:20-17:30,17:30-17:40,0.775,1.11625,2616.82,0.0,957.7845933125017,952.8025890525739,0.0,0.0,10800.0,10800.0,0.0,516.6659223859073,0.0,740.3525331664667,0.0,740.3525331664667
2025-02-01,106,17:30-17:40,17:40-17:50,0.7557,1.08725,2675.971,4.1367,982.7014961854585,985.1011603347183,0.0,0.0,10800.0,10800.0,0.0,539.7954436680516,0.0,745.3476599637445,0.0,745.3476599637445
2025-02-01,107,17:40-17:50,17:50-18:00,0.8692,1.1448,2639.3558,0.0,876.6129120053707,880.9976973081515,0.0,0.0,10800.0,10800.0,0.0,441.1050639748182,0.0,767.6688261928338,0.0,767.6688261928338
2025-02-01,108,17:50-18:00,18:00-18:10,1.0662,1.2781500000000001,2570.82,0.0,703.2838402594105,706.1354682478268,0.0,0.0,10800.0,10800.0,0.0,277.66546824782677,0.0,754.4018391264577,0.0,754.4018391264577
2025-02-01,109,18:00-18:10,18:10-18:20,1.1465,1.2891,2725.1073,0.297,675.3562679212774,675.6950613551328,0.0,0.0,10800.0,10800.0,0.0,221.56001135513276,0.0,774.8786011796174,0.0,774.8786011796174
2025-02-01,110,18:10-18:20,18:20-18:30,1.1653,1.2707,2833.5919,0.0,696.705661708732,696.705661708732,0.0,0.0,10800.0,10800.0,0.0,224.44034504206536,0.0,811.8711075891854,0.0,811.8711075891854
2025-02-01,111,18:20-18:30,18:30-18:40,1.1644,1.265,2725.01,0.0,685.7110169890345,688.8181892698483,0.0,0.0,10800.0,10800.0,0.0,234.64985593651494,0.0,803.8688952877012,0.0,803.8688952877012
2025-02-01,112,18:30-18:40,18:40-18:50,1.1265,1.2388,2510.2571,0.0213,687.1860991275719,687.1860991275719,0.0,0.0,10800.0,10800.0,0.0,268.8134657942386,0.0,774.1151406672097,0.0,774.1151406672097
2025-02-01,113,18:40-18:50,18:50-19:00,1.1134,1.33025,2484.4934,0.0,376.51262766456824,383.4187880700925,0.0,30.663445263240817,10800.0,10765.929505263066,0.0,0.0,0.0,430.7431381349963,0.0,430.7431381349963
2025-02-01,114,18:50-19:00,19:00-19:10,1.1312,1.4901,2592.83,0.0,0.0,-0.0,0.0,432.1383333333333,10765.929505263066,10285.775801559363,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,115,19:00-19:10,19:10-19:20,1.1292,1.5201500000000001,2544.0862,0.0015,0.0,-0.0,0.0,424.01411666666667,10285.775801559363,9814.649005263067,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,116,19:10-19:20,19:20-19:30,1.133,1.50035,2654.4748,0.0,0.0,-0.0,0.0,442.41246666666666,9814.649005263067,9323.07959785566,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,117,19:20-19:30,19:30-19:40,1.1382,1.4914,2902.48,0.0,0.0,-0.0,0.0,483.74666666666667,9323.07959785566,8785.583301559363,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,118,19:30-19:40,19:40-19:50,1.1103,1.4960499999999999,2887.1068,0.0,0.0,-0.0,0.0,481.18446666666665,8785.583301559363,8250.933894151956,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,119,19:40-19:50,19:50-20:00,1.0929,1.4858,2668.5956,0.0,0.0,-0.0,0.0,444.76593333333335,8250.933894151956,7756.749523781586,0.0,0.0,0.0,0.0,0.0,0.0
