日期,月份,现金费_元,计划购电量_kWh,最终合同量_kWh,调整量_kWh,应急购电量_kWh,充电量_kWh,放电量_kWh,弃购量_kWh,弃光量_kWh,日末储电量_kWh
2025-03-09,2025-03,48222.94062107919,74528.95396583871,74528.95396583871,0.0,356.9727192534239,22026.00045198145,17841.060366104983,6240.23476645803,1127.2267827576225,10800.0
2025-03-10,2025-03,66330.70310861891,71653.8778558492,71653.8778558492,0.0,3467.4436639184087,20249.519686059488,16402.110945708188,2006.7292098878947,1225.1121195284209,10800.0
2025-03-11,2025-03,82506.58590328958,63295.01833668618,63295.01833668618,0.0,6906.068032543098,15000.518522860111,12150.420003516694,2652.306155985508,759.7628939003603,10800.0
2025-03-12,2025-03,47561.52386991502,73203.15542048126,73203.15542048126,0.0,411.0683345196904,21329.008158468576,17276.49660835955,6184.660495985293,941.517025573299,10800.0
2025-03-13,2025-03,61657.835137494534,72933.31243616957,72933.31243616957,0.0,2507.6395402040575,20531.058447535186,16630.157342503495,2989.34436820837,1005.0884864669098,10800.0
2025-03-14,2025-03,15090.749463889462,32392.760086497714,32392.760086497714,0.0,582.8738260259902,20904.93629079305,16956.176725854333,1656.8430967168922,11340.605267534756,10774.24629965338
2025-03-15,2025-03,15963.545710155182,32773.08403214011,32773.08403214011,0.0,551.5061529573766,20719.74900678103,16801.219065566784,1102.6979083435954,7379.237185539642,10753.999221793221
2025-03-16,2025-03,53419.04360425137,70294.00125922871,70294.00125922871,0.0,1500.2669606413788,20433.790680178266,16509.969750558295,3599.167011280091,920.2333456366914,10800.0
2025-03-17,2025-03,45959.75659193275,66371.0020854419,66371.0020854419,0.0,1093.0239770727428,21251.258742966565,17213.519581802917,4405.420651046175,1162.7348169714812,10800.0
2025-03-18,2025-03,48066.561939257255,74587.38269254194,74587.38269254194,0.0,313.7934087169698,20262.5365766494,16412.654627086016,8205.00097425301,1720.3348107758557,10800.0
2025-03-19,2025-03,72846.38801788965,61490.922328158165,61490.922328158165,0.0,5628.084428311358,16378.654085754863,13266.70980946144,2986.7232983254553,1554.8687318506406,10800.0
2025-03-20,2025-03,49615.696323008604,70341.99263394618,70341.99263394618,0.0,1153.6990642815886,21363.83787850284,17304.708681587304,4861.731464662326,365.8692199832512,10800.0
2025-03-21,2025-03,13230.753751786357,31816.040501708034,31816.040501708034,0.0,328.5306290465592,20709.853997563718,16774.981738026614,1349.5056199002129,14826.72873465061,10800.0
2025-03-22,2025-03,13681.120465379154,33505.1392716931,33505.1392716931,0.0,45.511644858515695,20176.34826439556,16342.842094160414,2894.4268777658376,10941.518135217295,10800.0
2025-03-23,2025-03,45355.97872567243,71648.4849538182,71648.4849538182,0.0,336.78127200856875,21265.148827887795,17224.770550589114,6083.424620300467,3091.743211560961,10800.0
2025-03-24,2025-03,48176.20175766923,67115.5301103784,67115.5301103784,0.0,1182.054658390168,20798.722202663885,16902.360489255138,4734.123625265701,1668.6023467607938,10738.449438780675
2025-03-25,2025-03,47918.20589898947,74373.75680876523,74373.75680876523,0.0,518.6508032082428,20445.87250079722,16505.76122054836,8369.165725430536,1633.005889627415,10800.0
2025-03-26,2025-03,43700.756075789555,63579.984184265806,63579.984184265806,0.0,964.7145046936059,21336.61911307074,17282.661481587304,3333.4744424103615,1564.7117483989546,10800.0
2025-03-27,2025-03,43320.83530087278,67659.31271653192,67659.31271653192,0.0,461.25076436960615,19589.125948973375,15867.192018668433,4358.3752937646905,1323.2648568318882,10800.0
2025-03-28,2025-03,13186.2089664873,32412.32866855122,32412.32866855122,0.0,174.00698108440662,19887.29694978607,16108.710529326716,2078.781114913132,15907.087347596476,10800.0
2025-03-29,2025-03,14350.539670910315,30995.089038551356,30995.089038551356,0.0,530.1686697389268,20652.06809317388,16728.175155470846,950.4833805581599,18943.67220669576,10800.0
2025-03-30,2025-03,41543.62617572419,66789.86862125814,66789.86862125814,0.0,502.1491036876322,20107.857087518383,16287.364240889892,6676.346458831633,1449.5587194856544,10800.0
2025-03-31,2025-03,68444.5118494163,57588.397400110305,57588.397400110305,0.0,5424.645680158178,15874.93006168064,12876.948918193546,1792.2270560645532,1271.445397383507,10779.716035297526
2025-04-01,2025-04,48675.06204867031,71166.1010935615,71166.1010935615,0.0,945.9447218647223,19720.38214679156,15955.253970668939,5658.124062140647,2479.942060496287,10800.0
2025-04-02,2025-04,49098.29728164344,67263.09852632611,67263.09852632611,0.0,1448.3639850046939,20515.168968450114,16650.888398066345,2446.8923270272358,1964.9542139198088,10762.664962642499
2025-04-03,2025-04,42996.30468978518,68404.18181941607,68404.18181941607,0.0,231.7165019980612,20579.019644544096,16635.404378458967,6711.043127784977,2117.709660877363,10800.0
2025-04-04,2025-04,12936.18898734467,30328.938510239503,30328.938510239503,0.0,409.94583090674183,20768.69457477199,16822.64260556532,1551.911751793284,18810.118370146283,10800.0
2025-04-05,2025-04,13073.83937737075,30087.65314228048,30087.65314228048,0.0,370.109607200173,21089.40736945218,17105.65156626651,955.044077201223,13474.84788576043,10774.187114433069
2025-04-06,2025-04,45241.667147628345,64893.853716552985,64893.853716552985,0.0,1124.6891022600623,21496.152381094427,17388.65183167625,4641.068999314107,2859.8970034141007,10800.0
2025-04-07,2025-04,57388.146967531924,56294.031422810534,56294.031422810534,0.0,3813.0317133612243,17902.754135294497,14542.314419810213,1774.6344248427604,1729.2697125113905,10754.351588642583
2025-04-08,2025-04,41610.35640768378,66018.38530137148,66018.38530137148,0.0,383.58838931394394,20745.54210193541,16762.805532346003,5175.01522318207,2891.0282812472756,10800.0
2025-04-09,2025-04,56059.47015764692,64207.14553773549,64207.14553773549,0.0,2799.1854292290304,18675.844870086104,15168.992016919725,2574.2340505753227,1790.9330465561497,10753.824808722246
2025-04-10,2025-04,44278.415898470645,62499.76523554894,62499.76523554894,0.0,1036.0727181375564,20088.107546431438,16229.809440459489,3129.1452737747477,2087.7566739398067,10800.0
2025-04-11,2025-04,13547.545426452823,28956.933375906665,28956.933375906665,0.0,731.7851552157779,21007.42156164526,17016.011464932657,1102.0829316099052,19278.575336133275,10800.0
2025-04-12,2025-04,12442.303991689303,30638.1943809362,30638.1943809362,0.0,124.38931322464127,20235.36485495322,16390.645532512106,2051.4239178473435,15841.279903872384,10800.0
2025-04-13,2025-04,46721.751413818194,59429.80052039228,59429.80052039228,0.0,1878.0009953652589,19761.310041739034,16025.443229912073,2067.4294694478394,1228.1467511494075,10779.131004329494
2025-04-14,2025-04,39530.769787995174,63013.997507679866,63013.997507679866,0.0,408.77949904910884,19420.27150420189,15711.637822300072,4670.977358365673,2515.1341664614906,10800.0
2025-04-15,2025-04,56071.147995888845,54843.265453542524,54843.265453542524,0.0,3747.103651809854,18242.019118302705,14776.03548582519,2218.715582206041,2766.2410573354955,10800.0
2025-04-16,2025-04,48159.97492473939,61225.90305845943,61225.90305845943,0.0,2066.9306157885917,20101.652184356426,16282.338269328702,2631.2787661160055,1062.649043104302,10800.0
2025-04-17,2025-04,58984.041654265995,55598.9102519013,55598.9102519013,0.0,4291.041903206448,17048.050526213246,13815.090048797229,2188.6672063313986,1599.9821213603425,10793.145419372773
2025-04-18,2025-04,12368.286274574468,29524.15073443212,29524.15073443212,0.0,367.8100981010813,20803.881066761816,16844.974541512573,1872.6666917054447,17706.27043224518,10800.0
2025-04-19,2025-04,14059.452227198697,28629.491455465377,28629.491455465377,0.0,810.5547041179956,20879.751508530797,16942.095276909946,1275.6263241373495,17442.084353825172,10767.226050000001
2025-04-20,2025-04,55029.80636344351,56152.439419907445,56152.439419907445,0.0,3566.1787411620307,18183.58843177064,14699.210074734223,2394.2218482980034,1882.2730724017315,10800.0
2025-04-21,2025-04,38732.60372173904,60423.25608170821,60423.25608170821,0.0,787.2250555648343,18712.71431145371,15157.298592277504,5637.3075805863655,3500.847454177144,10800.0
2025-04-22,2025-04,58371.84449315781,54540.28997567651,54540.28997567651,0.0,4212.683437868093,16956.028050859575,13743.977564838216,1741.7472315047312,1646.246379351847,10789.339062620045
2025-04-23,2025-04,64894.375004296366,53190.887536982664,53190.887536982664,0.0,5549.277385033898,16450.674239590568,13315.451290426403,1874.0219412116162,2331.0033149741153,10800.0
2025-04-24,2025-04,44200.4847898509,53967.94701216452,53967.94701216452,0.0,1971.3701399881763,19385.617687426737,15702.35032681566,2546.310217308307,2619.6328742333135,10800.0
2025-04-25,2025-04,11195.766798846833,28354.971686577115,28354.971686577115,0.0,268.1212126300562,20525.954049364038,16626.02277998487,1657.511054796416,21065.292925031586,10800.0
2025-04-26,2025-04,12687.888462265044,28275.56530746479,28275.56530746479,0.0,461.5583088668127,20976.75335179688,17007.72884083123,1199.8011905387802,23498.10428149384,10781.601526804716
2025-04-27,2025-04,56495.1262758153,52850.57742109377,52850.57742109377,0.0,4412.645283384148,18441.732029598283,14921.244318098858,1559.3347939412774,3609.929015703879,10800.0
2025-04-28,2025-04,49858.671967202536,64508.147953518324,64508.147953518324,0.0,1884.6363778217433,19648.312541571446,15915.133158672872,4153.372800088041,1884.2648316867915,10800.0
2025-04-29,2025-04,45029.357701747685,54172.040264109666,54172.040264109666,0.0,2091.3508061649363,19401.378482465312,15715.1165707969,2435.4063712041634,2708.5090707353647,10800.0
2025-04-30,2025-04,45326.40818474867,52283.29815008504,52283.29815008504,0.0,2568.0578303977372,19143.59892261793,15516.196722540644,1909.867728867132,1057.2316182050295,10789.02044975542
2025-05-01,2025-05,53931.80181660584,54217.25961149257,54217.25961149257,0.0,3620.575576207049,20031.171373765672,16643.839671532358,1350.2327604739153,2088.891924992394,10323.919495553013
2025-05-02,2025-05,18840.342046717116,30332.84608164238,30332.84608164238,0.0,1376.6232406055394,20587.298733231233,16369.82455903841,653.3526470854515,12548.322417636311,10663.794400973997
2025-05-03,2025-05,19474.884480580455,29262.400362629003,29262.400362629003,0.0,1681.3021094965686,20574.13981750552,16628.208352275054,718.0512355695506,17412.548121325555,10704.733178645569
2025-05-04,2025-05,46422.64135169372,58234.697705105194,58234.697705105194,0.0,2026.6185790181012,18243.55248848061,14938.051837878826,1993.6393329615214,3227.5089672266554,10526.095042857203
2025-05-05,2025-05,47219.83568433794,60342.35478164115,60342.35478164115,0.0,1814.286365034482,20583.3899742736,16654.038276971976,1636.6622142086555,1514.6204351653598,10546.659045290135
2025-05-06,2025-05,65231.57363331189,52788.643087251956,52788.643087251956,0.0,5805.464910891973,19629.53761886553,16086.087505187385,862.8403924330353,1317.735125366085,10339.81234094979
2025-05-07,2025-05,69444.00982748027,56080.49584981677,56080.49584981677,0.0,5813.049480742904,17924.044847735488,14374.961548879079,1095.0740557203358,2181.542025982927,10499.273205157198
2025-05-08,2025-05,45995.51769185326,64957.79852113421,64957.79852113421,0.0,1131.6828316653232,19997.033741685467,15926.943215406705,4349.555215081494,1843.3232114392808,10800.0
2025-05-09,2025-05,14541.34412807868,31408.16460367913,31408.16460367913,0.0,404.27425161621693,21037.935839255944,17040.728029797316,1950.0676601665464,17365.777535670175,10800.0
2025-05-10,2025-05,15081.18097475286,31236.947040871724,31236.947040871724,0.0,400.57472999952483,20600.357016245274,16711.146382132214,1704.4010383838458,13922.864815041008,10772.3808900294
2025-05-11,2025-05,45978.452141539616,62857.86991760457,62857.86991760457,0.0,1234.786994237604,19646.019282048655,15888.418419485875,3584.6760411253517,1266.3009248207125,10800.0
2025-05-12,2025-05,66537.48634440037,55585.42604650921,55585.42604650921,0.0,4896.638195622507,16695.511918447384,13523.364653942379,2652.258579247547,2726.463165045834,10800.0
2025-05-13,2025-05,48521.91180943379,65517.85015333461,65517.85015333461,0.0,1429.3486387300509,18774.663141084373,15207.477144278348,7610.9002016872055,2639.8998269047597,10800.0
2025-05-14,2025-05,39456.779754814284,63237.48961560206,63237.48961560206,0.0,123.26788928571445,20126.171287565237,16302.198742927845,4205.782082840343,2316.8540940767107,10800.0
2025-05-15,2025-05,42718.21240944906,60986.80142635606,60986.80142635606,0.0,678.5197737859102,19939.54946054683,16151.035063042938,3191.578332221634,1920.1701870831193,10800.0
2025-05-16,2025-05,14406.847361220069,30698.48778573241,30698.48778573241,0.0,360.8572911991615,20819.21140485268,16863.561237930662,2272.1459037585228,22116.042472917703,10800.0
2025-05-17,2025-05,14813.507620015844,31035.939781548088,31035.939781548088,0.0,416.6563552184827,21465.93551719897,17387.407768931167,1470.425607059483,15454.84369810595,10800.0
2025-05-18,2025-05,41375.22657090078,66354.1791439333,66354.1791439333,0.0,212.15726922189614,19485.44492477303,15783.210389066156,6115.432914562166,3072.500862886161,10800.0
2025-05-19,2025-05,41554.92375898151,59283.42850706767,59283.42850706767,0.0,905.1218053209037,19760.32334627583,16005.861910483422,4495.352493880506,4423.519832715665,10800.0
2025-05-20,2025-05,58209.57465642664,58676.422480436595,58676.422480436595,0.0,3506.4939237817052,17074.976816672246,13830.731221504522,2262.01108414816,2149.2649082357584,10800.0
2025-05-21,2025-05,62724.073558916745,55345.103552094624,55345.103552094624,0.0,4366.65718597463,18436.172294286782,14933.299558372299,2494.237561730016,2352.035157091427,10800.0
2025-05-22,2025-05,46016.493138618884,57316.01905836677,57316.01905836677,0.0,1665.103358092292,18692.238028881835,15140.712803394292,2605.338646932855,2007.6277273719998,10800.0
2025-05-23,2025-05,16502.478430575957,30401.188215506692,30401.188215506692,0.0,831.0657729154285,21595.01562026654,17506.95946921163,2114.269006405692,18608.97994762819,10783.336870226965
2025-05-24,2025-05,13790.655829945805,31246.86063053964,31246.86063053964,0.0,114.63339180210112,20957.435957761678,16960.526308991226,2751.654821738819,20858.428168499137,10800.0
2025-05-25,2025-05,41319.787093342195,60089.28718645213,60089.28718645213,0.0,814.7142248208349,19141.12906979916,15504.31454653732,4448.389254426136,4273.787450251659,10800.0
2025-05-26,2025-05,74241.53268426089,57299.3378349057,57299.3378349057,0.0,6038.304703093913,15077.39843667366,12245.041481341099,3046.6497384993445,2878.802894167717,10764.056947071738
2025-05-27,2025-05,55657.58517047497,55042.54075739272,55042.54075739272,0.0,3367.5083758253686,18058.277047780593,14632.586520738241,2718.1426195264617,2875.848686649284,10758.07682258734
2025-05-28,2025-05,41916.06230936496,62612.51510817988,62612.51510817988,0.0,644.9143857798672,20435.512945113518,16515.034625870554,3370.7659042854075,3692.361170431382,10800.0
2025-05-29,2025-05,49233.516837469404,60953.31655481979,60953.31655481979,0.0,2128.505232970565,19529.18592447426,15818.640598824153,2395.8083863605475,2865.344575779709,10800.0
2025-05-30,2025-05,13679.818907793991,30817.556489511502,30817.556489511502,0.0,174.16378882484582,21236.26367235466,17201.373574607278,1867.7592682261104,18492.837645696192,10800.0
2025-05-31,2025-05,14533.137790062614,32779.14258649763,32779.14258649763,0.0,264.4644957393144,20398.017283606794,16522.393999721506,3411.5919877171955,17367.21026063446,10800.0
2025-06-01,2025-06,73036.8700814741,76983.77232565344,76983.77232565344,0.0,4060.2859400157317,21235.99782722922,17967.26936034,5127.029482722207,1423.4740160577453,9948.765421906299
2025-06-02,2025-06,71198.09651603407,78361.90515881768,78361.90515881768,0.0,3854.4837171852514,20133.29793269052,16306.874118297506,8450.932502410169,1298.2251091997423,9949.984540997206
2025-06-03,2025-06,68957.07737648045,72560.46158302265,72560.46158302265,0.0,4225.923500588884,22812.956108752394,18233.890777219283,1796.2925551699038,2218.660363575192,10221.7663975196
2025-06-04,2025-06,71221.34328875443,83032.68547871345,83032.68547871345,0.0,3197.8740367973,18678.191060773523,15225.129032273357,11660.607179268132,1471.6294910757942,10115.328316356483
2025-06-05,2025-06,78302.69898642463,72500.25047827957,72500.25047827957,0.0,5289.994729155194,21116.552914895547,17315.591955083604,1395.7562618464003,1444.2099691097642,9880.679323002909
2025-06-06,2025-06,31047.806163012912,35279.59847451211,35279.59847451211,0.0,3318.2473252742006,21032.522401646394,16753.64865770343,335.5447484311934,3128.431907412158,10194.784309258626
2025-06-07,2025-06,32740.466129807603,38312.220121724065,38312.220121724065,0.0,3148.9211509230513,16080.50245895249,13029.90008195248,759.2793015094283,6524.7464274710155,10189.569764590888
2025-06-08,2025-06,67186.64505350169,78530.90622683486,78530.90622683486,0.0,2146.075065883003,19358.52402361575,15149.507699905767,8361.765664185872,2921.276038155339,10779.455052616431
2025-06-09,2025-06,61124.47425704471,86596.4360221806,86596.4360221806,0.0,244.87829488729614,22469.101385461825,18199.68438840383,9747.769477074173,1891.4151096024066,10779.774756861147
2025-06-10,2025-06,70802.59687810752,80288.03303730363,80288.03303730363,0.0,2430.44754796877,22672.087810860998,18372.467175890153,4670.6161988892,2129.799518079023,10770.801368980316
2025-06-11,2025-06,72972.08002398477,85818.13271916276,85818.13271916276,0.0,2237.282325335038,24089.01435860934,19485.82286255585,5944.62506621081,1423.152165566847,10800.0
2025-06-12,2025-06,60258.69927208902,83474.67365358141,83474.67365358141,0.0,478.2269795666833,23709.008803173274,19210.247060308564,5784.439619196906,1217.3078377531506,10793.388966957547
2025-06-13,2025-06,21076.37144883724,40375.056648919,40375.056648919,0.0,133.42478692499924,20951.60159073011,16964.847358753177,3437.2812024266486,4739.132301440422,10800.0
2025-06-14,2025-06,21572.70373135566,39968.09143407675,39968.09143407675,0.0,50.00604499172403,20877.810092035266,16911.026174548562,3179.8606309956435,6678.110180586126,10800.0
2025-06-15,2025-06,80556.62098801846,77485.47797673743,77485.47797673743,0.0,4099.818155378959,20446.42315052676,16561.957743105246,5458.094144281218,1615.762247080319,10799.605565357142
2025-06-16,2025-06,69271.5733870438,81124.27465956722,81124.27465956722,0.0,2231.302934007568,23283.476887869514,18860.227012501724,5077.346191654473,1160.9287098858579,10798.926972771125
2025-06-17,2025-06,75142.97631305837,81914.9825615599,81914.9825615599,0.0,2901.3277918884273,22863.434467186853,18518.416193915367,4709.006505390168,1125.2743581200057,10800.0
2025-06-18,2025-06,62290.117928233914,83351.86959632277,83351.86959632277,0.0,782.9362199264765,23686.18405524361,19199.711505738094,6388.635875602216,2331.3064911415177,10784.552865565816
2025-06-19,2025-06,76583.26055880034,78666.90520909594,78666.90520909594,0.0,3591.602130132538,20306.413239936443,16478.646619065854,7937.75194058686,2233.484577771036,10750.717426990997
2025-06-20,2025-06,20244.277719582675,39109.476030236205,39109.476030236205,0.0,53.562418150164945,20320.956094434438,16415.620120783795,4289.285778952835,8567.835845782889,10800.0
2025-06-21,2025-06,19799.009895200208,39288.716712754846,39288.716712754846,0.0,49.30775360767251,20556.692347207143,16650.920801237786,4476.475824383206,11621.036696009964,10800.0
2025-06-22,2025-06,70000.54353108317,75736.15319013204,75736.15319013204,0.0,2966.2519412632796,20502.151452053735,16606.742676163525,6307.674776898497,1041.9804786066152,10800.0
2025-06-23,2025-06,60686.81362334651,77359.08284014612,77359.08284014612,0.0,1285.661852612418,21855.099514290214,17761.410721247674,5412.81103294977,2076.95886676622,10734.68876147489
2025-06-24,2025-06,65830.37653339998,88728.75647976408,88728.75647976408,0.0,600.0908182342401,24507.396332108583,19792.210914335352,7431.218149702927,913.6514805221707,10800.0
2025-06-25,2025-06,73175.72393278187,78887.12286385328,78887.12286385328,0.0,3114.150078278623,21306.999915100012,17270.84923728244,5784.187822656727,1743.5130749909413,10786.46743772064
2025-06-26,2025-06,71648.39560673205,75873.99295457875,75873.99295457875,0.0,3052.849684889195,19786.136393891833,16038.984592940138,5519.926117309722,2112.3808878731943,10772.896200067584
2025-06-27,2025-06,19710.060802016334,39392.04262237293,39392.04262237293,0.0,136.30614742952073,20238.40288096186,16368.71291363993,4123.958945522047,11763.05399029181,10800.0
2025-06-28,2025-06,19882.496964053604,38161.7662243244,38161.7662243244,0.0,213.42470519933593,20712.120735486184,16776.817795743817,3622.616964140454,9040.344908974243,10800.0
2025-06-29,2025-06,83320.85820906902,73755.41478980836,73755.41478980836,0.0,5170.838445024427,19571.286658074383,15864.87587273007,3871.920783273105,2080.153132882044,10786.518133677979
2025-06-30,2025-06,61102.3939861525,80137.95106831852,80137.95106831852,0.0,1221.5895930269942,22311.328190112246,18169.733313923247,5136.351289255789,2203.9105125673873,10678.120933753173
2025-07-01,2025-07,118579.14504875916,70974.05140988361,70974.05140988361,0.0,10946.753861171808,17642.83592084019,14841.313422951142,18.00796350532767,234.7307763277107,10066.325014785853
2025-07-02,2025-07,101593.34746036149,67211.3905656462,67211.3905656462,0.0,8726.682661924875,15274.799931158355,12379.56470825608,43.70280693192697,94.36883107021242,10058.573054766059
2025-07-03,2025-07,101447.30900512045,77219.64809363983,77219.64809363983,0.0,7769.087063088586,20400.355351716968,16370.527111423453,134.4772566471198,1064.0107264544445,10229.418303063047
2025-07-04,2025-07,44379.401215578575,37449.93345129842,37449.93345129842,0.0,5445.920122739924,20930.525291170525,17096.915974132706,11.40229250718346,10169.974497826679,10070.317760524622
2025-07-05,2025-07,42895.98722442647,39291.64843922864,39291.64843922864,0.0,4828.007904601048,21168.520147712174,16932.105069643592,104.46245706861725,10988.698842025819,10308.535816083813
2025-07-06,2025-07,134220.62982878505,73600.1189441864,73600.1189441864,0.0,10835.073565542574,16009.452652069356,13182.911291357279,661.5792812180921,1153.0903177987961,10069.363990327036
2025-07-07,2025-07,76748.61497351211,74869.4268283531,74869.4268283531,0.0,4323.708696786308,19031.36589996195,15136.675994542387,1469.5933774445218,419.3694756086597,10379.064417467924
2025-07-08,2025-07,77384.38156167541,94835.5605371999,94835.5605371999,0.0,790.9614028822663,22606.145276585958,17932.13564975576,12606.462921108969,2774.662375476327,10800.0
