日期,月份,现金费_元,计划购电量_kWh,最终合同量_kWh,调整量_kWh,应急购电量_kWh,充电量_kWh,放电量_kWh,弃购量_kWh,弃光量_kWh,日末储电量_kWh
2025-03-04,2025-03,53506.28571589984,77453.43711745444,80959.37294027898,3505.9358228245374,199.1682662965268,19826.680758292012,16063.217450615746,5754.871461953038,2440.7485036128746,10795.993292889762
2025-03-05,2025-03,49985.407287055205,81372.73021587913,78492.31489589097,-2880.4153199881785,161.4159452445727,22677.869651102403,18365.468380993734,5797.944113323079,2412.913441037129,10800.0
2025-03-06,2025-03,49974.5260033364,76239.30791799356,78196.89357935762,1957.5856613640672,69.05317271972689,21249.661569592412,17212.225871369857,6024.335685413581,2263.5212351078812,10800.0
2025-03-07,2025-03,20222.461054337487,37963.616883127055,38049.46948278658,85.85259965952855,11.429108346499842,19139.322241296213,15526.356051789771,3943.102421779009,9582.544446514301,10773.88329295574
2025-03-08,2025-03,20569.677611597825,35185.514848633626,36317.356194685475,1131.8413460518532,33.74367314176021,18938.601625427993,15316.762280256837,3158.7765225498288,10507.344483439585,10800.0
2025-03-09,2025-03,46765.312117972986,77917.84155537598,73579.25289313802,-4338.588662237966,49.18836350652215,22214.907698016723,17994.075235393546,4539.554684505136,1534.529059516228,10800.0
2025-03-10,2025-03,50325.65624222086,74970.79093959444,77902.57460385657,2931.7836642621123,170.7266256103141,20491.673069105396,16598.255185975377,4968.1140529910035,1169.6978433458605,10800.0
2025-03-11,2025-03,50636.7049516744,66351.55838578544,73193.41567125998,6841.85728547454,138.45321316842058,14653.231755676868,11869.117722098264,5449.234183102351,1159.6018677474576,10800.0
2025-03-12,2025-03,46020.7169338202,76201.31022844565,72407.75856215623,-3793.5516662894356,119.46075777615863,21429.84348443077,17361.95545783892,4452.367204197035,1571.4294058101718,10795.797516166667
2025-03-13,2025-03,50069.785154307916,75956.98805234957,77816.48124951194,1859.4931971623744,259.3149133020852,20602.879388355002,16684.550069117548,5816.762136531386,795.0866903785239,10800.0
2025-03-14,2025-03,19648.28338727795,34327.044176502415,35244.44823921917,917.4040627167572,92.94067049885483,19642.692955785467,15910.581294186235,3436.124722114145,12139.726542671317,10800.0
2025-03-15,2025-03,18920.867154605992,34594.4278066236,35087.25745420543,492.82964758183476,70.3092538713907,20064.28440342133,16252.070366771277,2774.4630071919537,7646.764514234818,10800.0
2025-03-16,2025-03,48083.221425164265,73222.37464045934,74296.10473401997,1073.7300935606363,73.80653314401201,19246.020591350083,15589.276678993574,5710.512429454144,1651.6079920200013,10800.0
2025-03-17,2025-03,44786.7301374034,69238.15672130807,67600.08710355332,-1638.0696177547475,126.92391241372115,19490.15319066279,15787.02408443686,5095.149231225392,1070.601245182391,10800.0
2025-03-18,2025-03,46173.4454102978,77297.41857578859,71953.98784876452,-5343.430727024048,113.56218718763562,21307.94237150326,17276.601291974803,5122.870969832062,1787.3796199249734,10780.924476603157
2025-03-19,2025-03,47317.967253068025,64155.62294769141,69774.25595237184,5618.633004680434,40.611023698060556,16241.62760330363,13138.55038761878,5700.0132413496185,1546.306069035438,10800.0
2025-03-20,2025-03,46482.29229491585,73197.8746203659,70851.6077525985,-2346.2668677673983,385.39836619401063,21038.571553643116,17041.242958450926,4469.248074034259,561.467632899396,10800.0
2025-03-21,2025-03,17629.87541206066,33469.67180769934,33300.93143443602,-168.7403732633241,72.247571514648,20026.312153305338,16228.266947863263,2331.6364561289256,15210.032827712988,10792.273218126731
2025-03-22,2025-03,19856.568107014427,35178.64364933027,35652.02797432545,473.3843249951808,77.39768398107304,18966.95210043196,15356.277097663944,3974.636481531623,12262.914440673552,10800.0
2025-03-23,2025-03,44665.623753009786,74294.73952317788,70985.72702464141,-3309.0124985364887,114.63388178769117,21214.647561042526,17183.86452444444,5589.64370662569,2710.214046538656,10800.0
2025-03-24,2025-03,43492.997091572295,69732.58716652384,68936.19857508746,-796.3885914363768,33.53933009719188,20857.352239348835,16932.267904013886,5172.900237933769,1873.256248582604,10757.986010954077
2025-03-25,2025-03,45135.13287575607,76733.08955843333,69451.66871606982,-7281.420842363508,182.85914698192667,21336.116548957685,17251.12826752687,3574.9690534012702,1024.4458115529928,10792.570607763919
2025-03-26,2025-03,41260.973347096166,66028.10923898811,65752.45880536686,-275.6504336212538,37.82759733466787,20741.53822235988,16804.932949226233,4205.536175025558,2055.5900878756624,10787.80728652533
2025-03-27,2025-03,42986.16927976014,70276.23807101257,67661.0155239013,-2615.222547111276,220.91893119380615,20921.178304808673,16935.18098476783,4215.101624534613,963.8461105196604,10800.0
2025-03-28,2025-03,17746.810872128517,34204.98712101874,34218.04847076706,13.061349748320112,34.37478977951503,19361.210024779168,15682.580120071121,3405.6312296621127,16346.281359509754,10800.0
2025-03-29,2025-03,17318.701986144915,32642.509019795,33195.66585807074,553.1568382757353,22.74650715968687,19886.960544420122,16108.438040980305,2419.2666260031633,19313.414052454107,10800.0
2025-03-30,2025-03,42287.15293583664,69182.14127685083,63802.172681041135,-5379.968595809696,419.9629573051805,20530.192644380353,16629.456041948088,3770.4928236704754,1205.286512243575,10800.0
2025-03-31,2025-03,45053.857748094524,60006.57155135027,65525.4778704848,5518.906319134527,173.85754905601883,15115.233209093902,12245.612977365907,4090.072385439463,1788.2533190400366,10797.47324666684
2025-04-01,2025-04,44132.48187853813,73667.99197386342,71232.3008115298,-2435.691162333636,78.37697012094878,20422.236314495247,16539.737336741302,4468.890097970113,2750.4371892600166,10800.0
2025-04-02,2025-04,44816.03721128663,69603.94311305377,70950.85320630562,1346.9100932518575,93.90519224456702,19336.644802947587,15672.222062562478,4371.898742381631,2573.101515783459,10789.400253138961
2025-04-03,2025-04,42274.92663394911,70914.50817496286,67243.22203591456,-3671.286139048305,76.50297702213435,21346.16044814687,17302.202940201394,4782.238056265749,2629.9991820587984,10776.274722914037
2025-04-04,2025-04,16876.638282763444,32030.573245564105,32151.228594104254,120.6553485401453,131.44292471737745,20066.003168081083,16232.109816768312,2791.365430351788,19226.61048715707,10800.0
2025-04-05,2025-04,19338.619255453646,31780.22661692443,32481.877754473695,701.6511375492664,371.5937742669782,19479.622144414658,15780.983168914208,2485.5811810325226,14625.136388874369,10797.234186735184
2025-04-06,2025-04,41768.40201160575,67484.06189141131,66093.77490580134,-1390.286985609969,58.42795313951365,20662.503498897175,16734.138602168376,4878.335966510991,2935.4257290344117,10800.0
2025-04-07,2025-04,40312.36456210978,58905.54464248204,62356.58297697162,3451.038334489586,107.54725004003562,17047.154005498,13808.194744453383,3823.982571676257,2158.469110957458,10800.0
2025-04-08,2025-04,41788.3409853599,68575.57905139425,65504.63989407782,-3070.939157316426,223.98756623172454,20677.527839342998,16748.797549867835,4743.479920543871,2703.22363362385,10800.0
2025-04-09,2025-04,44392.54781709795,67099.61234940795,69703.98091377571,2604.3685643677572,54.08196770658924,18077.30107376232,14663.006883491049,4955.526513834089,2253.9311607102727,10777.341095840478
2025-04-10,2025-04,43305.75958486255,65100.24822190269,65230.31967406006,130.07145215737,230.84680189117245,17414.101581674793,14085.02926741301,4868.384168695342,2803.0720929941162,10800.0
2025-04-11,2025-04,16783.981619974707,30555.392066440043,30712.339381387057,156.94731494701423,297.7955501992925,20410.152663337092,16539.017656995966,2299.818451563023,19522.53130701553,10792.451111452312
2025-04-12,2025-04,16569.760063129535,32392.617411421186,31854.915645660894,-537.701765760289,43.09373423228561,19627.067336784174,15891.130543102267,2955.8589081844466,16181.053128026822,10800.0
2025-04-13,2025-04,39925.40147792076,61762.00383731765,63603.8533864143,1841.8495490966507,64.3182032697331,19289.462614274922,15624.464717562685,4238.3028295429685,1488.5123800954996,10800.0
2025-04-14,2025-04,39335.757753052516,65007.429469480965,60407.0155295934,-4600.413939887562,290.2011829152278,20144.920746672346,16317.3858048046,2829.903149953378,1511.7468206875078,10800.0
2025-04-15,2025-04,39791.07920049816,57055.88507948842,61084.234324688965,4028.349245200554,73.80148979665202,17005.151037547876,13774.172340413781,4307.179053428184,3480.4492305900094,10800.0
2025-04-16,2025-04,41389.92921772708,63663.41383066083,65340.970717452816,1677.556886791975,154.28161206504728,18444.528608156135,14942.79302700277,4639.716517682781,1574.2082806817148,10796.972384004112
2025-04-17,2025-04,43123.93199192613,57523.03282400318,63304.49445440508,5781.461630401907,109.65225062623801,15084.284650171081,12218.751913204042,4654.26527816588,3026.0063398984094,10796.437554486927
2025-04-18,2025-04,16958.891374027386,31140.144882702538,31478.227718446036,338.08283574349184,185.49580714569933,19742.692619137993,15988.374820540015,3139.9733325066195,18415.315211153804,10800.0
2025-04-19,2025-04,16700.80452497501,30299.28593636185,31092.0728260979,792.7868897360479,172.53995455784667,19970.998254989532,16183.594343830484,3176.2132428169225,17516.316376679773,10792.126936345594
2025-04-20,2025-04,40372.90778704484,58714.36080763931,61955.19669547955,3240.8358878402455,260.2507417072415,18020.57048325899,14596.649521334664,4864.5962061655355,1969.185385763601,10792.14090312906
2025-04-21,2025-04,38423.754533007705,62996.53168291883,58437.83478917838,-4558.696893740456,467.0695313551755,18097.781261074124,14681.179511965316,3570.4308790057194,3400.9613090856915,10767.722358134308
2025-04-22,2025-04,41305.97573638105,56538.06259453226,61416.92179617273,4878.859201640471,245.68928956666554,15306.568918550856,12383.691593465423,3964.3819261381373,2622.422517849166,10783.977058757384
2025-04-23,2025-04,42297.39167429225,55206.73358600656,61349.5454263437,6142.8118403371445,242.5998547656169,15403.932059363648,12462.764320966206,4540.1143941030605,2710.9464319421545,10800.0
2025-04-24,2025-04,39874.40763244898,56034.797469960984,59023.00563692431,2988.208166963326,181.34838991666186,17560.542831558472,14224.039693562361,4572.701763849571,4205.042424995295,10800.0
2025-04-25,2025-04,14981.00235281831,30066.023481570315,29522.304499512436,-543.7189820578798,73.6056841804393,20132.28091827361,16321.410776520905,2409.3794612357083,21375.302930704456,10784.151963645245
2025-04-26,2025-04,16041.342453108233,30070.481925747386,30278.022802414052,207.540876666666,161.23431236994145,20036.38684986743,16217.629448796974,2521.1158144555684,24029.190265924633,10797.311852084851
2025-04-27,2025-04,40272.32227024529,55285.9729523055,59944.578858661946,4658.605906356446,226.05119588260686,17480.970575339332,14157.166832901225,3669.591733958756,4603.763394814361,10800.0
2025-04-28,2025-04,43423.91613462889,67768.56700009393,68570.19100999561,801.6240099016882,144.96746573377797,18026.50546590289,14601.469427381344,6436.477427157458,2231.677693383722,10800.0
2025-04-29,2025-04,37009.86460168204,57249.554713981444,58856.11108261335,1606.5563686318983,67.03956153206902,18485.251758682807,14973.05392453307,4368.71952788921,3609.0195654398103,10800.0
2025-04-30,2025-04,36565.02055963625,54814.1649949336,57108.28116663504,2294.116171701442,99.68162007517583,18549.464866366194,15025.06654175662,3764.5285659627693,1662.181462804543,10800.0
2025-05-01,2025-05,44787.46687690719,56865.14876499963,59400.58556001396,2535.436795014327,1063.552967182582,19624.12208786478,16134.99961421969,2678.6241160865966,3285.0131374648568,10533.932529945312
2025-05-02,2025-05,20949.427273529665,32136.714528920584,31899.522878950214,-237.19164997037143,823.0225467858975,20372.584238201292,16360.222000740408,1393.567032355484,13026.296072586414,10691.233899059356
2025-05-03,2025-05,21105.855519090248,31162.74700971967,31184.93684675856,22.18983703888628,1006.8412382858041,20432.909193252057,16452.766955687584,1490.2044331867698,17854.25976429313,10800.0
2025-05-04,2025-05,42641.83120945087,61582.54317777501,57044.6012228529,-4537.941954922113,1361.1041974692685,17781.25250003949,14525.653920390665,1686.6895691768166,1728.7499381631926,10663.511782934804
2025-05-05,2025-05,43603.17896811922,63731.801244923416,63387.56285286502,-344.23839205839766,907.0898636016283,20394.567138917308,16437.204764996713,2981.372270711502,2279.911271834563,10755.061357964025
2025-05-06,2025-05,45779.64972633489,55172.75132404504,60365.35487945983,5192.603555414783,1072.2665182200676,17545.733454244597,14326.889652788352,2352.0614633334108,2996.6337662235774,10627.455185908213
2025-05-07,2025-05,46046.32288709586,59201.85356263176,63457.11146652674,4255.257903894979,772.1266289896997,16705.33791594614,13465.74731114568,2956.3611257802213,2965.4404149357592,10700.317853431201
2025-05-08,2025-05,44280.94820400562,69045.91213118107,67854.11474202375,-1191.7973891573029,234.72570963793305,18928.107778510705,15242.053368681753,5979.478657902919,2596.7949839298262,10800.0
2025-05-09,2025-05,18733.781860041185,33943.825575174764,34388.443938715296,444.6183635405346,38.629702412993765,19961.64549710539,16168.932852655362,4104.94312984004,18030.032016838224,10800.0
2025-05-10,2025-05,19150.248859991414,33858.899584466155,34509.36665227019,650.4670678040407,62.21025278558786,19179.315352970523,15535.245435906123,4195.370371689722,14611.091332968328,10800.0
2025-05-11,2025-05,42311.97054755524,67209.60243873151,66376.60141575302,-833.0010229784946,183.693247407407,19365.687989296304,15686.207271330006,5431.041449829306,1965.6934120314857,10800.0
2025-05-12,2025-05,43767.33867879925,59142.79797251713,64732.95302953379,5590.1550570166655,35.27467499999994,13602.48902142757,11018.016107356332,6086.278835697124,4166.280721432098,10800.0
2025-05-13,2025-05,43103.17086373469,69638.0329629285,65652.22642914802,-3985.806533780456,60.802708336113426,18289.6650481948,14814.628689037792,6959.035935266109,2149.7440763943605,10800.0
2025-05-14,2025-05,43050.44487678655,67278.8550450542,65790.25600092298,-1488.599044131222,11.870487222221794,16327.265508742234,13225.085062081209,6624.658420227968,3061.1388379228797,10800.0
2025-05-15,2025-05,44064.555996325245,65179.22998492117,65041.81491778957,-137.4150671315947,152.29612752190678,15888.122304827291,12869.379066910107,6383.071783240468,3027.2377408204998,10800.0
2025-05-16,2025-05,17908.058047183942,33118.39447241574,32447.913386623295,-670.4810857924506,65.70959416448702,19276.844961090843,15674.943192730052,3509.948709836277,22686.26596925738,10732.556917503924
2025-05-17,2025-05,18359.189484246737,33607.799977687326,33530.14894059395,-77.65103709337438,75.72569905469973,19841.511431519713,16010.925485284508,3363.9074281808307,15962.582181899277,10800.0
2025-05-18,2025-05,41917.97689071622,70542.48248122021,67537.40441972158,-3005.078061498635,45.34623537037032,19258.969682377585,15599.76544272585,6857.084353841591,3390.2939615986334,10800.0
2025-05-19,2025-05,39350.6984756659,63206.095980930375,61367.24802840261,-1838.8479525277717,138.03698916666667,18544.31212661109,15020.892822554986,5932.712345908626,4533.936817604544,10800.0
2025-05-20,2025-05,42773.91356380383,62577.56599209155,65792.97861405821,3215.4126219666678,155.63938916666694,16380.06079345769,13284.588050705244,5715.265113157477,2610.4853306482964,10781.401324439426
2025-05-21,2025-05,44036.27333785225,58993.80953586156,64557.25794588654,5563.448410024973,82.49842500000041,15729.794187056064,12725.432735312885,6204.032017651514,4068.747618158516,10798.84638688668
2025-05-22,2025-05,40203.28903257829,61251.25446929857,62246.14365882253,994.8891895239616,132.9535588909281,17907.174006268742,14503.772693275692,5258.718014577575,2900.347073476182,10800.0
2025-05-23,2025-05,19114.90874599888,32680.752334363715,34015.32046544233,1334.5681310786144,17.702258229861457,19313.10682253912,15643.616526256688,4637.297405735096,19305.28613832133,10800.0
2025-05-24,2025-05,17744.57947597697,33473.22258680025,33031.99253703337,-441.2300497668792,9.570946944444529,19447.794426945995,15752.713485826254,4142.976163618153,21449.004995906587,10800.0
2025-05-25,2025-05,39008.07905765445,63766.493788942316,61511.675340042224,-2254.818448900095,68.03250458397952,17811.517815986917,14427.329430949401,5565.430241754884,4085.079034500472,10800.0
2025-05-26,2025-05,46675.55179633197,60847.89930630695,66852.1550175878,6004.255711280851,102.14509297939236,13943.97894709366,11317.440091761764,6485.65689063549,3262.2714145998107,10774.647617093444
2025-05-27,2025-05,42000.70344730743,58324.0351856651,62450.578281301474,4126.543095636377,102.51092899656123,15211.046854071195,12312.049629018988,5974.196070305334,4289.5286149405,10784.534642403094
2025-05-28,2025-05,40965.98288040916,66201.53035285743,66063.9399032213,-137.59044963613871,24.445249999999987,19858.012062995145,16071.070949188854,5970.125898327031,4057.494041087979,10800.0
2025-05-29,2025-05,42585.73039432743,64763.132938074836,66107.17679448822,1344.0438564133722,141.94634541887237,17927.76931420371,14521.493144505004,5400.907138389687,3331.8163318186953,10800.0
2025-05-30,2025-05,18390.84807978798,33142.81156424654,33542.15625449376,399.3446902472216,35.96341968536241,19282.98600443126,15619.21866358932,4138.771607018798,19179.347459651726,10800.0
2025-05-31,2025-05,18566.789541895174,35139.01007194288,33785.49838274262,-1353.5116892002688,43.02072967868588,19011.37701461921,15457.651481841567,4342.611805929583,17543.00022371407,10735.071
2025-06-01,2025-06,62691.82878256651,80219.43050949764,76200.90974075248,-4018.5207687451666,3091.5585906714923,21476.594686746732,17876.50925431385,2438.652582587081,2028.9040164040168,10201.21815772334
2025-06-02,2025-06,59355.697839357104,81745.47949050764,72804.3261460341,-8941.153344473525,2629.597356605527,22830.266574697664,18449.307113825067,1252.614619559338,1159.5419722076972,10249.22794847895
2025-06-03,2025-06,58330.074396019074,76379.99461494376,76369.12304064899,-10.871574294766788,2353.766368625419,22629.351693127745,18113.035435343332,3119.177981260753,2895.0283368959267,10490.049544134665
2025-06-04,2025-06,57975.202160593406,86609.43560737846,75842.18459784152,-10767.251009536943,1761.2366299898706,22177.556253428615,18044.925176991073,1946.4574354132185,1879.0718993139717,10399.933308897003
2025-06-05,2025-06,55727.70715993008,76395.9086953902,77761.29868499468,1365.3899896044836,1497.2947938268237,21589.314941486547,17650.81022660803,2111.8381268581197,2058.932620418208,10218.305393337083
2025-06-06,2025-06,31906.506600945322,37866.341316538,39558.19692915499,1691.8556126169976,1689.5098624737177,18393.553761778086,14645.337588021104,823.2330600045769,5821.262157867151,10499.90645891392
2025-06-07,2025-06,29451.263813285823,42142.632324867656,42672.44166946884,529.8093446011828,1232.6515549530204,14251.914637115042,11561.148224590057,1946.0852075970777,8141.728437633128,10480.90938277295
2025-06-08,2025-06,53524.28748194748,83122.53997721933,82058.49953118437,-1064.0404460349619,13.297935705229065,21114.112906871185,16815.24989906132,9563.186719307207,3024.824473105854,10800.0
2025-06-09,2025-06,56662.702411176884,91771.21973935574,87046.37751292155,-4724.842226434193,43.41378333333353,23009.296037554835,18637.52979041942,9138.187134207037,2647.1251815791,10800.0
2025-06-10,2025-06,57419.06985862418,85578.0193777562,87974.26302457458,2396.2436468184037,0.0,21913.283058214576,17749.759277153804,10140.1819218689,2052.113088311593,10800.0
2025-06-11,2025-06,61630.00720113926,91582.14737566367,93752.25840791133,2170.111032247655,23.69948416666682,23780.150439264326,19261.921855804103,10944.603606734778,2228.6793852163373,10800.0
2025-06-12,2025-06,57678.16194909864,89501.9170928041,89677.36998091245,175.45288810834003,125.49716138888868,22940.20146056183,18581.563183055077,10816.792802238997,2175.044629222257,10800.0
2025-06-13,2025-06,27556.899251354662,44502.56312669034,45348.23691402808,845.6737873377417,10.404983370484427,18663.15231500365,15117.153375152955,7257.985473798441,6209.343783749433,10800.0
2025-06-14,2025-06,26190.534520400844,45376.01191906521,44702.94633719318,-673.0655818720363,6.741868700509713,17692.87411317595,14331.228031672521,6300.381914659798,8854.31745973046,10800.0
2025-06-15,2025-06,58355.83614690015,83575.85242392811,88095.05447078923,4519.202046861116,0.0,21165.996554953643,17144.457209512453,11373.81382564802,2072.726966366684,10800.0
2025-06-16,2025-06,58413.48043630188,87089.77919747023,89128.65519685912,2038.8759993889096,89.46360850788949,22471.661630905495,18202.045921033452,10269.703497660357,1984.7467811679649,10800.0
2025-06-17,2025-06,59570.79409953923,88206.34257489245,90567.41026369703,2361.067688804579,137.5022139198894,22924.139522816604,18568.553013481454,9513.602838855137,2198.71191275997,10800.0
2025-06-18,2025-06,58916.13670119286,89626.09508837164,89856.52456722537,230.4294788537254,20.903681851851616,21609.956659184674,17504.064893939583,11393.403942588708,3449.741641243421,10800.0
2025-06-19,2025-06,56888.43678588207,84962.26059805448,84790.24344059953,-172.0171574549513,22.021429814814923,21515.70542052594,17428.14697643461,10439.747972952728,2025.454253370293,10799.527126879333
2025-06-20,2025-06,25173.75830364351,43037.811276829394,42463.01630071828,-574.7949761111113,0.0,18445.889142589756,14940.744619689107,7070.389444851139,9486.901482966494,10800.0
2025-06-21,2025-06,25544.64952266509,43247.08728996253,43532.60311737271,285.51582741018393,0.0,18564.531665853767,15037.270649341555,8004.043105513752,12666.558595346749,10800.0
2025-06-22,2025-06,54178.109300492084,81927.80984224551,82910.49889852367,982.6890562781534,109.31453020448566,21146.339987458094,17128.535389841054,9475.409092272208,2069.258638838914,10800.0
2025-06-23,2025-06,54917.15146100693,83340.34165745863,84622.65940526736,1282.317747808729,65.6993951673943,21516.87916304641,17428.71549140318,10411.322934870563,3127.5861939209726,10799.951811849345
2025-06-24,2025-06,60397.890215361476,94601.49131647592,93169.43876755884,-1432.0525489170789,7.561497777777845,24444.17424114578,19799.737765992497,10202.918739040178,2060.8528011431617,10800.0
2025-06-25,2025-06,58094.15515190336,85028.07409569406,88281.9814033916,3253.9073076975346,155.93652944444455,21579.393734590758,17479.30892501851,11601.79816252866,2298.6135940684753,10800.0
2025-06-26,2025-06,56857.42667515189,81876.69773196513,85403.59880449233,3526.901072527205,0.0,19449.305021915497,15753.937067751562,11842.619241050052,2318.2277759450117,10800.0
2025-06-27,2025-06,24600.302255414157,43696.25426259829,42045.54168473551,-1650.7125778627938,4.8104614387982565,18482.782952086505,14971.054191190073,6466.668902626437,12300.308615984764,10800.0
2025-06-28,2025-06,24265.173331219245,42276.006980170365,42218.510507957406,-57.496472212965784,8.022003134777037,19428.590257729105,15737.158108760581,7070.885043635948,9687.289201821044,10800.0
2025-06-29,2025-06,57346.99311478654,79622.65086961279,84787.36185014374,5164.71098053097,166.50138669565584,19603.56060505058,15878.88409009097,10011.80308953316,1949.6150990133078,10800.0
2025-06-30,2025-06,56330.19196082321,86272.74234952944,87071.90556105721,799.1632115277753,169.66005588522364,23192.644560532863,18827.84996860053,9950.510933266902,3048.5761084098694,10753.546806034545
2025-07-01,2025-07,65628.8841995983,77274.21890728183,81750.54402622342,4476.325118941582,2659.418479453225,18328.52766532755,15033.900143981798,868.6023563788118,1380.1885946187372,10544.888211516234
