variant,date,issue_hour,slot,purchase_kwh
q3,2025-03-20,0,99,756.2479666666667
q3,2025-03-20,0,100,773.0904722222224
q3,2025-03-20,0,101,801.3489805555553
q3,2025-03-20,0,102,847.5298666666665
q3,2025-03-20,0,103,918.1243472222226
q3,2025-03-20,0,104,918.6017999999996
q3,2025-03-20,0,105,904.9508499999998
q3,2025-03-20,0,106,997.6515444444447
q3,2025-03-20,0,107,927.0309805555552
q3,2025-03-20,0,108,756.5799999999999
q3,2025-03-20,0,109,715.1459833333334
q3,2025-03-20,0,110,743.9461166666666
q3,2025-03-20,0,111,751.88
q3,2025-03-20,0,112,743.5740666666666
q3,2025-03-20,0,113,207.2927499999995
q3,2025-03-20,0,114,19.3616666666666
q3,2025-03-20,0,115,15.541816666666666
q3,2025-03-20,0,116,17.82353333333329
q3,2025-03-20,0,117,24.07000000000001
q3,2025-03-20,0,118,17.09996666666666
q3,2025-03-20,0,119,14.584550000000036
q3,2025-03-20,0,120,25.058333333333394
q3,2025-03-20,0,121,15.622349999999944
q3,2025-03-20,0,122,18.04608333333332
q3,2025-03-20,0,123,22.285000000000004
q3,2025-03-20,0,124,23.82408333333334
q3,2025-03-20,0,125,769.7847499999999
q3,2025-03-20,0,126,775.9966666666666
q3,2025-03-20,0,127,733.2502166666667
q3,2025-03-20,0,128,729.0050333333334
q3,2025-03-20,0,129,757.2066666666666
q3,2025-03-20,0,130,743.9396833333333
q3,2025-03-20,0,131,670.2304166666667
q3,2025-03-20,0,132,1423.3083333333332
q3,2025-03-20,0,133,1422.6002333333333
q3,2025-03-20,0,134,1260.48525
q3,2025-03-20,0,135,1424.0783333333334
q3,2025-03-20,0,136,1422.8563666666666
q3,2025-03-20,0,137,1415.7982
q3,2025-03-20,0,138,1410.4983333333332
q3,2025-03-20,0,139,1435.7278166666667
q3,2025-03-20,0,140,1445.4364166666667
q3,2025-03-20,0,141,1426.1666666666665
q3,2025-03-20,0,142,1428.7251166666665
q3,2025-03-20,0,143,1376.6488166666666
q3,2025-03-20,0,144,1271.0666666666664
q3,2025-03-20,6,37,31.722688888888744
q3,2025-03-20,6,38,10.992561111111069
q3,2025-03-20,6,39,15.155041666666628
q3,2025-03-20,6,40,18.854455555555557
q3,2025-03-20,6,41,12.215847222222248
q3,2025-03-20,6,42,19.958783333333333
q3,2025-03-20,6,43,26.109916666666695
q3,2025-03-20,6,44,21.92854444444443
q3,2025-03-20,6,45,238.24935555555555
q3,2025-03-20,6,46,306.4472611111112
q3,2025-03-20,6,47,23.7760416666665
q3,2025-03-20,6,48,27.708166666666706
q3,2025-03-20,6,49,29.41764999999996
q3,2025-03-20,6,50,31.56808333333335
q3,2025-03-20,6,51,24.55900833333328
q3,2025-03-20,6,52,31.859372222222262
q3,2025-03-20,6,53,40.721397222222365
q3,2025-03-20,6,54,28.83764999999994
q3,2025-03-20,6,55,37.9378694444444
q3,2025-03-20,6,56,49.54536666666672
q3,2025-03-20,6,57,44.01343333333322
q3,2025-03-20,6,58,55.13137777777783
q3,2025-03-20,6,59,60.8760555555555
q3,2025-03-20,6,60,46.9065166666666
q3,2025-03-20,6,61,62.087155555555526
q3,2025-03-20,6,62,73.80114999999998
q3,2025-03-20,6,63,60.136916666666664
q3,2025-03-20,6,64,58.53638333333335
q3,2025-03-20,6,65,69.7811194444445
q3,2025-03-20,6,66,109.95630000000006
q3,2025-03-20,6,67,638.9973722222219
q3,2025-03-20,6,68,83.13521666666676
q3,2025-03-20,6,69,111.97462500000006
q3,2025-03-20,6,70,219.33502500000174
q3,2025-03-20,6,71,614.1441916666663
q3,2025-03-20,6,72,535.9095
q3,2025-03-20,6,73,499.27298888888924
q3,2025-03-20,6,74,505.43403888888906
q3,2025-03-20,6,75,505.7249250000001
q3,2025-03-20,6,76,494.4348888888888
q3,2025-03-20,6,77,88.87830000000008
q3,2025-03-20,6,78,105.70466666666667
q3,2025-03-20,6,79,106.64620555555572
q3,2025-03-20,6,80,79.67107222222215
q3,2025-03-20,6,81,106.56499166666654
q3,2025-03-20,6,82,86.75877777777774
q3,2025-03-20,6,83,96.98056111111102
q3,2025-03-20,6,84,94.0401166666667
q3,2025-03-20,6,85,80.36409999999995
q3,2025-03-20,6,86,45.14984444444444
q3,2025-03-20,6,87,53.828366666666696
q3,2025-03-20,6,88,62.141105555555555
q3,2025-03-20,6,89,84.71210277777773
q3,2025-03-20,6,90,214.10360000000014
q3,2025-03-20,6,91,331.2782771604939
q3,2025-03-20,6,92,299.1189833333335
q3,2025-03-20,6,93,342.2242999999999
q3,2025-03-20,6,94,414.3862277777775
q3,2025-03-20,6,95,470.80339722222243
q3,2025-03-20,6,96,486.20068333333325
q3,2025-03-20,6,97,526.4939916666665
q3,2025-03-20,6,98,627.9805666666668
q3,2025-03-20,6,99,658.6685749999999
q3,2025-03-20,6,100,698.2403111111108
q3,2025-03-20,6,101,750.0199611111113
q3,2025-03-20,6,102,847.5298666666665
q3,2025-03-20,6,103,897.3441083333332
q3,2025-03-20,6,104,892.1487277777776
q3,2025-03-20,6,105,904.9508499999998
q3,2025-03-20,6,106,990.5320499999998
q3,2025-03-20,6,107,927.0309805555552
q3,2025-03-20,6,108,756.5799999999999
q3,2025-03-20,6,109,715.1459833333334
q3,2025-03-20,6,110,743.9461166666666
q3,2025-03-20,6,111,751.88
q3,2025-03-20,6,112,743.5740666666666
q3,2025-03-20,6,113,207.2927499999995
q3,2025-03-20,6,114,19.3616666666666
q3,2025-03-20,6,115,15.541816666666666
q3,2025-03-20,6,116,17.82353333333329
q3,2025-03-20,6,117,24.07000000000001
q3,2025-03-20,6,118,17.09996666666666
q3,2025-03-20,6,119,14.584550000000036
q3,2025-03-20,6,120,25.058333333333394
q3,2025-03-20,6,121,15.622349999999944
q3,2025-03-20,6,122,18.04608333333332
q3,2025-03-20,6,123,22.285000000000004
q3,2025-03-20,6,124,23.82408333333334
q3,2025-03-20,6,125,769.7847499999999
q3,2025-03-20,6,126,775.9966666666666
q3,2025-03-20,6,127,733.2502166666667
q3,2025-03-20,6,128,729.0050333333334
q3,2025-03-20,6,129,757.2066666666666
q3,2025-03-20,6,130,743.9396833333333
q3,2025-03-20,6,131,670.2304166666667
q3,2025-03-20,6,132,1423.3083333333332
q3,2025-03-20,6,133,1422.6002333333333
q3,2025-03-20,6,134,1260.48525
q3,2025-03-20,6,135,1424.0783333333334
q3,2025-03-20,6,136,1422.8563666666666
q3,2025-03-20,6,137,1415.7982
q3,2025-03-20,6,138,1410.4983333333332
q3,2025-03-20,6,139,1435.7278166666667
q3,2025-03-20,6,140,1445.4364166666667
q3,2025-03-20,6,141,1426.1666666666665
q3,2025-03-20,6,142,1428.7251166666665
q3,2025-03-20,6,143,1376.6488166666666
q3,2025-03-20,6,144,1271.0666666666664
q3,2025-03-20,12,73,569.7615527777776
q3,2025-03-20,12,74,570.8584555555557
q3,2025-03-20,12,75,591.8816333333332
q3,2025-03-20,12,76,581.6193888888887
q3,2025-03-20,12,77,188.93612373113848
q3,2025-03-20,12,78,42.466399999999794
q3,2025-03-20,12,79,40.17894166666671
q3,2025-03-20,12,80,38.42461111111106
q3,2025-03-20,12,81,70.6369166666666
q3,2025-03-20,12,82,33.544461111111104
q3,2025-03-20,12,83,36.75523055555555
q3,2025-03-20,12,84,44.217866666666694
q3,2025-03-20,12,85,40.27206666666666
q3,2025-03-20,12,86,38.18068333333347
q3,2025-03-20,12,87,53.48005833333339
q3,2025-03-20,12,88,41.82325555555563
q3,2025-03-20,12,89,34.641065526855556
q3,2025-03-20,12,90,1071.8858343632755
q3,2025-03-20,12,91,1113.79975
q3,2025-03-20,12,92,310.4317666666669
q3,2025-03-20,12,93,384.91929166666665
q3,2025-03-20,12,94,458.227672222222
q3,2025-03-20,12,95,473.950852777778
q3,2025-03-20,12,96,484.5751666666667
q3,2025-03-20,12,97,553.9736666666668
q3,2025-03-20,12,98,620.2331055555554
q3,2025-03-20,12,99,681.1926083333332
q3,2025-03-20,12,100,715.0477222222222
q3,2025-03-20,12,101,758.2488861111111
q3,2025-03-20,12,102,837.6423333333332
q3,2025-03-20,12,103,910.9436222222223
q3,2025-03-20,12,104,914.2174388888886
q3,2025-03-20,12,105,904.0549083333332
q3,2025-03-20,12,106,995.8687
q3,2025-03-20,12,107,927.0309805555552
q3,2025-03-20,12,108,756.5799999999999
q3,2025-03-20,12,109,715.1459833333334
q3,2025-03-20,12,110,743.9461166666666
q3,2025-03-20,12,111,751.88
q3,2025-03-20,12,112,743.5740666666666
q3,2025-03-20,12,113,207.2927499999995
q3,2025-03-20,12,114,19.3616666666666
q3,2025-03-20,12,115,15.541816666666666
q3,2025-03-20,12,116,17.82353333333329
q3,2025-03-20,12,117,24.07000000000001
q3,2025-03-20,12,118,17.09996666666666
q3,2025-03-20,12,119,14.584550000000036
q3,2025-03-20,12,120,25.058333333333394
q3,2025-03-20,12,121,15.622349999999944
q3,2025-03-20,12,122,18.04608333333332
q3,2025-03-20,12,123,22.285000000000004
q3,2025-03-20,12,124,23.82408333333334
q3,2025-03-20,12,125,769.7847499999999
q3,2025-03-20,12,126,775.9966666666666
q3,2025-03-20,12,127,733.2502166666667
q3,2025-03-20,12,128,729.0050333333334
q3,2025-03-20,12,129,757.2066666666666
q3,2025-03-20,12,130,743.9396833333333
q3,2025-03-20,12,131,670.2304166666667
q3,2025-03-20,12,132,1423.3083333333332
q3,2025-03-20,12,133,1422.6002333333333
q3,2025-03-20,12,134,1260.48525
q3,2025-03-20,12,135,1424.0783333333334
q3,2025-03-20,12,136,1422.8563666666666
q3,2025-03-20,12,137,1415.7982
q3,2025-03-20,12,138,1410.4983333333332
q3,2025-03-20,12,139,1435.7278166666667
q3,2025-03-20,12,140,1445.4364166666667
q3,2025-03-20,12,141,1426.1666666666665
q3,2025-03-20,12,142,1428.7251166666665
q3,2025-03-20,12,143,1376.6488166666666
q3,2025-03-20,12,144,1271.0666666666664
q3,2025-03-20,18,109,715.1459833333334
q3,2025-03-20,18,110,743.9461166666666
q3,2025-03-20,18,111,751.88
q3,2025-03-20,18,112,743.5740666666666
q3,2025-03-20,18,113,207.2927499999995
q3,2025-03-20,18,114,19.3616666666666
q3,2025-03-20,18,115,15.541816666666666
q3,2025-03-20,18,116,17.82353333333329
q3,2025-03-20,18,117,24.07000000000001
q3,2025-03-20,18,118,17.09996666666666
q3,2025-03-20,18,119,14.584550000000036
q3,2025-03-20,18,120,25.058333333333394
q3,2025-03-20,18,121,15.622349999999944
q3,2025-03-20,18,122,18.04608333333332
q3,2025-03-20,18,123,22.285000000000004
q3,2025-03-20,18,124,23.82408333333334
q3,2025-03-20,18,125,769.7847499999999
q3,2025-03-20,18,126,775.9966666666666
q3,2025-03-20,18,127,733.2502166666667
q3,2025-03-20,18,128,729.0050333333334
q3,2025-03-20,18,129,757.2066666666666
q3,2025-03-20,18,130,743.9396833333333
q3,2025-03-20,18,131,670.2304166666667
q3,2025-03-20,18,132,1423.3083333333332
q3,2025-03-20,18,133,1422.6002333333333
q3,2025-03-20,18,134,1260.48525
q3,2025-03-20,18,135,1424.0783333333334
q3,2025-03-20,18,136,1422.8563666666666
q3,2025-03-20,18,137,1415.7982
q3,2025-03-20,18,138,1410.4983333333332
q3,2025-03-20,18,139,1435.7278166666667
q3,2025-03-20,18,140,1445.4364166666667
q3,2025-03-20,18,141,1426.1666666666665
q3,2025-03-20,18,142,1428.7251166666665
q3,2025-03-20,18,143,1376.6488166666666
q3,2025-03-20,18,144,1271.0666666666664
q3,2025-06-21,0,1,628.6931333333333
q3,2025-06-21,0,2,623.6784333333334
q3,2025-06-21,0,3,603.02
q3,2025-06-21,0,4,608.0723333333334
q3,2025-06-21,0,5,599.0178166666666
q3,2025-06-21,0,6,592.8100000000001
q3,2025-06-21,0,7,594.94985
q3,2025-06-21,0,8,571.9395333333333
q3,2025-06-21,0,9,530.5766666666666
q3,2025-06-21,0,10,551.2684833333333
q3,2025-06-21,0,11,552.0820333333334
q3,2025-06-21,0,12,542.86
q3,2025-06-21,0,13,559.8487666666665
q3,2025-06-21,0,14,541.7040166666666
q3,2025-06-21,0,15,36.53666666666663
q3,2025-06-21,0,16,474.2160031900403
q3,2025-06-21,0,17,513.06115
q3,2025-06-21,0,18,46.314999999999976
q3,2025-06-21,0,19,29.7192
q3,2025-06-21,0,20,28.91528333333334
q3,2025-06-21,0,21,42.293333333333365
q3,2025-06-21,0,22,40.184633333333366
q3,2025-06-21,0,23,30.771849999999933
q3,2025-06-21,0,24,25.464999999999993
q3,2025-06-21,0,25,39.03583333333328
q3,2025-06-21,0,26,32.37580000000003
q3,2025-06-21,0,27,27.041666666666664
q3,2025-06-21,0,28,16.546100000000024
q3,2025-06-21,0,29,25.316533333333382
q3,2025-06-21,0,30,18.423333333333325
q3,2025-06-21,0,31,430.30609999999996
q3,2025-06-21,0,32,25.765727777777748
q3,2025-06-21,0,33,424.42495833333334
q3,2025-06-21,0,34,422.17074999999994
q3,2025-06-21,0,35,25.358244444444466
q3,2025-06-21,0,36,25.70373333333339
q3,2025-06-21,0,37,29.256319444444536
q3,2025-06-21,0,38,26.47998333333324
q3,2025-06-21,0,39,21.216424999999987
q3,2025-06-21,0,40,20.357666666666596
q3,2025-06-21,0,41,22.779297222222244
q3,2025-06-21,0,42,26.113833333333407
q3,2025-06-21,0,43,26.367072222222355
q3,2025-06-21,0,44,27.872211111111216
q3,2025-06-21,0,45,42.91897499999997
q3,2025-06-21,0,46,45.33194444444452
q3,2025-06-21,0,47,46.433397222222176
q3,2025-06-21,0,48,57.99593333333329
q3,2025-06-21,0,49,47.47552777777771
q3,2025-06-21,0,50,66.68693888888892
q3,2025-06-21,0,51,81.34385000000005
q3,2025-06-21,0,52,72.11710555555555
q3,2025-06-21,0,53,78.98502777777773
q3,2025-06-21,0,54,76.3142000000001
q3,2025-06-21,0,55,61.868780555555446
q3,2025-06-21,0,56,50.95308333333338
q3,2025-06-21,0,57,98.9432166666667
q3,2025-06-21,0,58,89.55818888888894
q3,2025-06-21,0,59,73.48036388888904
q3,2025-06-21,0,60,78.36333333333337
q3,2025-06-21,0,61,80.64867500000017
q3,2025-06-21,0,62,120.23768333333342
q3,2025-06-21,0,63,112.59069166666669
q3,2025-06-21,0,64,104.00056111111117
q3,2025-06-21,0,65,79.78463888888878
q3,2025-06-21,0,66,71.93999999999974
q3,2025-06-21,0,67,78.83017222222215
q3,2025-06-21,0,68,104.66966111111114
q3,2025-06-21,0,69,134.94264166666667
q3,2025-06-21,0,70,110.57736666666656
q3,2025-06-21,0,71,102.75736666666633
q3,2025-06-21,0,72,99.0737499999997
q3,2025-06-21,0,73,81.65045277777776
q3,2025-06-21,0,74,72.4577055555556
q3,2025-06-21,0,75,70.11695833333336
q3,2025-06-21,0,76,80.76003888888854
q3,2025-06-21,0,77,82.60344722222216
q3,2025-06-21,0,78,112.68021666666671
q3,2025-06-21,0,79,95.42703333333345
q3,2025-06-21,0,80,97.25681111111108
q3,2025-06-21,0,81,93.53375000000013
q3,2025-06-21,0,82,98.90381111111105
q3,2025-06-21,0,83,104.39498055555555
q3,2025-06-21,0,84,86.30071666666663
q3,2025-06-21,0,85,81.89509722222216
q3,2025-06-21,0,86,76.2685333333334
q3,2025-06-21,0,87,91.9766166666665
q3,2025-06-21,0,88,96.6316166666667
q3,2025-06-21,0,89,114.13598611111112
q3,2025-06-21,0,90,109.38239999999996
q3,2025-06-21,0,91,95.7561444444445
q3,2025-06-21,0,92,78.13336666666659
q3,2025-06-21,0,93,102.82010000000014
q3,2025-06-21,0,94,76.13386111111106
q3,2025-06-21,0,95,119.57868055555593
q3,2025-06-21,0,96,215.99655000000007
q3,2025-06-21,0,97,252.6471250000002
q3,2025-06-21,0,98,245.20952222222223
q3,2025-06-21,0,99,249.72267499999998
q3,2025-06-21,0,100,337.24438888888915
q3,2025-06-21,0,101,344.8328944444443
q3,2025-06-21,0,102,253.49455000000012
q3,2025-06-21,0,103,272.64963333333355
q3,2025-06-21,0,104,328.5560888888885
q3,2025-06-21,0,105,369.748375
q3,2025-06-21,0,106,408.078938888889
q3,2025-06-21,0,107,474.42982777777746
q3,2025-06-21,0,108,490.8302333333333
q3,2025-06-21,0,109,71.06504166666662
q3,2025-06-21,0,110,570.4876611111109
q3,2025-06-21,0,111,69.2451333333333
q3,2025-06-21,0,112,372.88164722222285
q3,2025-06-21,0,113,99.21750000000011
q3,2025-06-21,0,114,67.01666666666672
q3,2025-06-21,0,115,72.04220000000001
q3,2025-06-21,0,116,72.39790000000008
q3,2025-06-21,0,117,80.23044166666676
q3,2025-06-21,0,118,51.437883333333346
q3,2025-06-21,0,119,63.32083333333328
q3,2025-06-21,0,120,65.33500000000004
q3,2025-06-21,0,121,52.50258333333333
q3,2025-06-21,0,122,89.0007333333333
q3,2025-06-21,0,123,98.14000000000001
q3,2025-06-21,0,124,62.466866666666796
q3,2025-06-21,0,125,732.8646166666667
q3,2025-06-21,0,126,725.4516666666666
q3,2025-06-21,0,127,649.3549833333333
q3,2025-06-21,0,128,638.1465333333333
q3,2025-06-21,0,129,659.5899999999999
q3,2025-06-21,0,130,652.4667833333332
q3,2025-06-21,0,131,633.3023333333333
q3,2025-06-21,0,132,1460.1766666666665
q3,2025-06-21,0,133,1465.4339666666667
q3,2025-06-21,0,134,1272.5115833333334
q3,2025-06-21,0,135,1445.6883333333333
q3,2025-06-21,0,136,1464.4933999999998
q3,2025-06-21,0,137,1503.5576166666665
q3,2025-06-21,0,138,1485.138333333333
q3,2025-06-21,0,139,1427.1933666666666
q3,2025-06-21,0,140,1434.043533333333
q3,2025-06-21,0,141,1428.2416666666666
q3,2025-06-21,0,142,1442.0398166666666
q3,2025-06-21,0,143,1489.7913999999998
q3,2025-06-21,0,144,1578.6633333333334
q3,2025-06-21,6,37,28.745133333333342
q3,2025-06-21,6,38,29.569538888888903
q3,2025-06-21,6,39,22.31683333333323
q3,2025-06-21,6,40,22.184966666666543
q3,2025-06-21,6,41,23.277938888888933
q3,2025-06-21,6,42,26.113833333333407
q3,2025-06-21,6,43,20.30880555555565
q3,2025-06-21,6,44,17.61380555555565
q3,2025-06-21,6,45,37.64503333333327
q3,2025-06-21,6,46,29.596833333333407
q3,2025-06-21,6,47,44.06565555555558
q3,2025-06-21,6,48,42.93856666666677
q3,2025-06-21,6,49,36.10055277777779
q3,2025-06-21,6,50,44.7440388888889
q3,2025-06-21,6,51,45.33006666666665
q3,2025-06-21,6,52,45.55057222222234
q3,2025-06-21,6,53,41.58903888888892
q3,2025-06-21,6,54,42.30221666666663
q3,2025-06-21,6,55,28.26847222222209
q3,2025-06-21,6,56,30.318455555555577
q3,2025-06-21,6,57,43.46511666666667
q3,2025-06-21,6,58,33.869038888888795
q3,2025-06-21,6,59,38.6557166666667
q3,2025-06-21,6,60,47.68620000000002
q3,2025-06-21,6,61,42.90872777777787
q3,2025-06-21,6,62,51.13019444444445
q3,2025-06-21,6,63,41.96416666666664
q3,2025-06-21,6,64,48.46414444444446
q3,2025-06-21,6,65,57.84745833333333
q3,2025-06-21,6,66,51.48838333333333
q3,2025-06-21,6,67,63.74514444444432
q3,2025-06-21,6,68,95.96505555555552
q3,2025-06-21,6,69,78.87362500000002
q3,2025-06-21,6,70,74.64714444444448
q3,2025-06-21,6,71,75.44947222222228
q3,2025-06-21,6,72,99.0737499999997
q3,2025-06-21,6,73,81.65045277777776
q3,2025-06-21,6,74,72.4577055555556
q3,2025-06-21,6,75,70.11695833333336
q3,2025-06-21,6,76,80.76003888888854
q3,2025-06-21,6,77,83.21678055555552
q3,2025-06-21,6,78,103.4433333333333
q3,2025-06-21,6,79,95.42703333333345
q3,2025-06-21,6,80,97.25681111111108
q3,2025-06-21,6,81,93.53375000000013
q3,2025-06-21,6,82,98.90381111111105
q3,2025-06-21,6,83,104.39498055555555
q3,2025-06-21,6,84,86.30071666666663
q3,2025-06-21,6,85,81.89509722222216
q3,2025-06-21,6,86,93.16312777777765
q3,2025-06-21,6,87,91.9766166666665
q3,2025-06-21,6,88,96.6316166666667
q3,2025-06-21,6,89,114.13598611111112
q3,2025-06-21,6,90,109.38239999999996
q3,2025-06-21,6,91,95.7561444444445
q3,2025-06-21,6,92,93.71201111111107
q3,2025-06-21,6,93,102.82010000000014
q3,2025-06-21,6,94,142.8570722222221
q3,2025-06-21,6,95,129.5355777777777
q3,2025-06-21,6,96,180.09768333333335
q3,2025-06-21,6,97,230.26012222222212
q3,2025-06-21,6,98,209.3429555555556
q3,2025-06-21,6,99,233.1791166666668
q3,2025-06-21,6,100,337.24438888888915
q3,2025-06-21,6,101,344.8328944444443
q3,2025-06-21,6,102,253.49455000000012
q3,2025-06-21,6,103,282.39558611111084
q3,2025-06-21,6,104,361.47125588888974
q3,2025-06-21,6,105,369.748375
q3,2025-06-21,6,106,411.9037166666666
q3,2025-06-21,6,107,476.2225833333335
q3,2025-06-21,6,108,501.1570333333333
q3,2025-06-21,6,109,71.06504166666662
q3,2025-06-21,6,110,579.4874888888891
q3,2025-06-21,6,111,69.2451333333333
q3,2025-06-21,6,112,379.04688611110964
q3,2025-06-21,6,113,99.21750000000011
q3,2025-06-21,6,114,67.01666666666672
q3,2025-06-21,6,115,72.04220000000001
q3,2025-06-21,6,116,72.39790000000008
q3,2025-06-21,6,117,80.2440250000001
q3,2025-06-21,6,118,51.437883333333346
q3,2025-06-21,6,119,63.32083333333328
q3,2025-06-21,6,120,65.33500000000004
q3,2025-06-21,6,121,52.50258333333333
q3,2025-06-21,6,122,89.0007333333333
q3,2025-06-21,6,123,98.14000000000001
q3,2025-06-21,6,124,62.466866666666796
q3,2025-06-21,6,125,732.8646166666667
q3,2025-06-21,6,126,725.4516666666666
q3,2025-06-21,6,127,649.3549833333333
q3,2025-06-21,6,128,638.1465333333333
q3,2025-06-21,6,129,659.5899999999999
q3,2025-06-21,6,130,652.4667833333332
q3,2025-06-21,6,131,633.3023333333333
q3,2025-06-21,6,132,1460.1766666666665
q3,2025-06-21,6,133,1465.4339666666667
q3,2025-06-21,6,134,1272.5115833333334
q3,2025-06-21,6,135,1445.6883333333333
q3,2025-06-21,6,136,1464.4933999999998
q3,2025-06-21,6,137,1503.5576166666665
q3,2025-06-21,6,138,1485.138333333333
q3,2025-06-21,6,139,1427.1933666666666
q3,2025-06-21,6,140,1434.043533333333
q3,2025-06-21,6,141,1428.2416666666666
q3,2025-06-21,6,142,1442.0398166666666
q3,2025-06-21,6,143,1489.7913999999998
q3,2025-06-21,6,144,1578.6633333333334
q3,2025-06-21,12,73,50.4178361111111
q3,2025-06-21,12,74,33.30987222222221
q3,2025-06-21,12,75,50.46019166666671
q3,2025-06-21,12,76,54.53039999999999
q3,2025-06-21,12,77,67.32761666666664
q3,2025-06-21,12,78,55.6866
q3,2025-06-21,12,79,64.16504444444462
q3,2025-06-21,12,80,52.237194444444455
q3,2025-06-21,12,81,78.721825
q3,2025-06-21,12,82,59.63576666666661
q3,2025-06-21,12,83,78.72912777777772
q3,2025-06-21,12,84,80.6919499999999
q3,2025-06-21,12,85,81.89509722222216
q3,2025-06-21,12,86,76.2685333333334
q3,2025-06-21,12,87,104.47665833333333
q3,2025-06-21,12,88,96.6316166666667
q3,2025-06-21,12,89,114.13598611111112
q3,2025-06-21,12,90,94.79145000000001
q3,2025-06-21,12,91,95.7561444444445
q3,2025-06-21,12,92,96.58803888888878
q3,2025-06-21,12,93,102.82010000000014
q3,2025-06-21,12,94,97.63383888888882
q3,2025-06-21,12,95,119.57868055555593
