variant,date,issue_hour,slot,purchase_kwh
q3_no_adjust,2025-03-20,0,64,58.53638333333335
q3_no_adjust,2025-03-20,0,65,79.08464166666676
q3_no_adjust,2025-03-20,0,66,658.5841666666668
q3_no_adjust,2025-03-20,0,67,638.9973722222219
q3_no_adjust,2025-03-20,0,68,599.5189666666666
q3_no_adjust,2025-03-20,0,69,606.8109499999999
q3_no_adjust,2025-03-20,0,70,642.6498611111107
q3_no_adjust,2025-03-20,0,71,633.0902138888887
q3_no_adjust,2025-03-20,0,72,608.8271166666667
q3_no_adjust,2025-03-20,0,73,632.2607805555554
q3_no_adjust,2025-03-20,0,74,706.3807944444443
q3_no_adjust,2025-03-20,0,75,757.3452083333332
q3_no_adjust,2025-03-20,0,76,792.5251388888888
q3_no_adjust,2025-03-20,0,77,188.93612373113848
q3_no_adjust,2025-03-20,0,78,121.30625000000009
q3_no_adjust,2025-03-20,0,79,106.64620555555572
q3_no_adjust,2025-03-20,0,80,112.49635086195133
q3_no_adjust,2025-03-20,0,81,122.62773333333332
q3_no_adjust,2025-03-20,0,82,86.75877777777774
q3_no_adjust,2025-03-20,0,83,96.98056111111102
q3_no_adjust,2025-03-20,0,84,94.0401166666667
q3_no_adjust,2025-03-20,0,85,80.36409999999995
q3_no_adjust,2025-03-20,0,86,38.18068333333347
q3_no_adjust,2025-03-20,0,87,53.48005833333339
q3_no_adjust,2025-03-20,0,88,56.32526666666672
q3_no_adjust,2025-03-20,0,89,73.7605166666667
q3_no_adjust,2025-03-20,0,90,1317.0537180030778
q3_no_adjust,2025-03-20,0,91,1321.285836111111
q3_no_adjust,2025-03-20,0,92,518.0577722222223
q3_no_adjust,2025-03-20,0,93,562.5500999999998
q3_no_adjust,2025-03-20,0,94,591.0225444444443
q3_no_adjust,2025-03-20,0,95,618.2406222222226
q3_no_adjust,2025-03-20,0,96,637.6222999999999
q3_no_adjust,2025-03-20,0,97,684.9960500000001
q3_no_adjust,2025-03-20,0,98,720.5848666666665
q3_no_adjust,2025-03-20,0,99,756.2479666666667
q3_no_adjust,2025-03-20,0,100,773.0904722222224
q3_no_adjust,2025-03-20,0,101,801.3489805555553
q3_no_adjust,2025-03-20,0,102,847.5298666666665
q3_no_adjust,2025-03-20,0,103,918.1243472222226
q3_no_adjust,2025-03-20,0,104,918.6017999999996
q3_no_adjust,2025-03-20,0,105,904.9508499999998
q3_no_adjust,2025-03-20,0,106,997.6515444444447
q3_no_adjust,2025-03-20,0,107,927.0309805555552
q3_no_adjust,2025-03-20,0,108,756.5799999999999
q3_no_adjust,2025-03-20,0,109,715.1459833333334
q3_no_adjust,2025-03-20,0,110,743.9461166666666
q3_no_adjust,2025-03-20,0,111,751.88
q3_no_adjust,2025-03-20,0,112,743.5740666666666
q3_no_adjust,2025-03-20,0,113,207.2927499999995
q3_no_adjust,2025-03-20,0,114,19.3616666666666
q3_no_adjust,2025-03-20,0,115,15.541816666666666
q3_no_adjust,2025-03-20,0,116,17.82353333333329
q3_no_adjust,2025-03-20,0,117,24.07000000000001
q3_no_adjust,2025-03-20,0,118,17.09996666666666
q3_no_adjust,2025-03-20,0,119,14.584550000000036
q3_no_adjust,2025-03-20,0,120,25.058333333333394
q3_no_adjust,2025-03-20,0,121,15.622349999999944
q3_no_adjust,2025-03-20,0,122,18.04608333333332
q3_no_adjust,2025-03-20,0,123,22.285000000000004
q3_no_adjust,2025-03-20,0,124,23.82408333333334
q3_no_adjust,2025-03-20,0,125,769.7847499999999
q3_no_adjust,2025-03-20,0,126,775.9966666666666
q3_no_adjust,2025-03-20,0,127,733.2502166666667
q3_no_adjust,2025-03-20,0,128,729.0050333333334
q3_no_adjust,2025-03-20,0,129,757.2066666666666
q3_no_adjust,2025-03-20,0,130,743.9396833333333
q3_no_adjust,2025-03-20,0,131,670.2304166666667
q3_no_adjust,2025-03-20,0,132,1423.3083333333332
q3_no_adjust,2025-03-20,0,133,1422.6002333333333
q3_no_adjust,2025-03-20,0,134,1260.48525
q3_no_adjust,2025-03-20,0,135,1424.0783333333334
q3_no_adjust,2025-03-20,0,136,1422.8563666666666
q3_no_adjust,2025-03-20,0,137,1415.7982
q3_no_adjust,2025-03-20,0,138,1410.4983333333332
q3_no_adjust,2025-03-20,0,139,1435.7278166666667
q3_no_adjust,2025-03-20,0,140,1445.4364166666667
q3_no_adjust,2025-03-20,0,141,1426.1666666666665
q3_no_adjust,2025-03-20,0,142,1428.7251166666665
q3_no_adjust,2025-03-20,0,143,1376.6488166666666
q3_no_adjust,2025-03-20,0,144,1271.0666666666664
q3_no_adjust,2025-06-21,0,1,628.6931333333333
q3_no_adjust,2025-06-21,0,2,623.6784333333334
q3_no_adjust,2025-06-21,0,3,603.02
q3_no_adjust,2025-06-21,0,4,608.0723333333334
q3_no_adjust,2025-06-21,0,5,599.0178166666666
q3_no_adjust,2025-06-21,0,6,592.8100000000001
q3_no_adjust,2025-06-21,0,7,594.94985
q3_no_adjust,2025-06-21,0,8,571.9395333333333
q3_no_adjust,2025-06-21,0,9,530.5766666666666
q3_no_adjust,2025-06-21,0,10,551.2684833333333
q3_no_adjust,2025-06-21,0,11,552.0820333333334
q3_no_adjust,2025-06-21,0,12,542.86
q3_no_adjust,2025-06-21,0,13,559.8487666666665
q3_no_adjust,2025-06-21,0,14,541.7040166666666
q3_no_adjust,2025-06-21,0,15,36.53666666666663
q3_no_adjust,2025-06-21,0,16,474.2160031900403
q3_no_adjust,2025-06-21,0,17,513.06115
q3_no_adjust,2025-06-21,0,18,46.314999999999976
q3_no_adjust,2025-06-21,0,19,29.7192
q3_no_adjust,2025-06-21,0,20,28.91528333333334
q3_no_adjust,2025-06-21,0,21,42.293333333333365
q3_no_adjust,2025-06-21,0,22,40.184633333333366
q3_no_adjust,2025-06-21,0,23,30.771849999999933
q3_no_adjust,2025-06-21,0,24,25.464999999999993
q3_no_adjust,2025-06-21,0,25,39.03583333333328
q3_no_adjust,2025-06-21,0,26,32.37580000000003
q3_no_adjust,2025-06-21,0,27,27.041666666666664
q3_no_adjust,2025-06-21,0,28,16.546100000000024
q3_no_adjust,2025-06-21,0,29,25.316533333333382
q3_no_adjust,2025-06-21,0,30,18.423333333333325
q3_no_adjust,2025-06-21,0,31,430.30609999999996
q3_no_adjust,2025-06-21,0,32,25.765727777777748
q3_no_adjust,2025-06-21,0,33,424.42495833333334
q3_no_adjust,2025-06-21,0,34,422.17074999999994
q3_no_adjust,2025-06-21,0,35,25.358244444444466
q3_no_adjust,2025-06-21,0,36,25.70373333333339
q3_no_adjust,2025-06-21,0,37,29.256319444444536
q3_no_adjust,2025-06-21,0,38,26.47998333333324
q3_no_adjust,2025-06-21,0,39,21.216424999999987
q3_no_adjust,2025-06-21,0,40,20.357666666666596
q3_no_adjust,2025-06-21,0,41,22.779297222222244
q3_no_adjust,2025-06-21,0,42,26.113833333333407
q3_no_adjust,2025-06-21,0,43,26.367072222222355
q3_no_adjust,2025-06-21,0,44,27.872211111111216
q3_no_adjust,2025-06-21,0,45,42.91897499999997
q3_no_adjust,2025-06-21,0,46,45.33194444444452
q3_no_adjust,2025-06-21,0,47,46.433397222222176
q3_no_adjust,2025-06-21,0,48,57.99593333333329
q3_no_adjust,2025-06-21,0,49,47.47552777777771
q3_no_adjust,2025-06-21,0,50,66.68693888888892
q3_no_adjust,2025-06-21,0,51,81.34385000000005
q3_no_adjust,2025-06-21,0,52,72.11710555555555
q3_no_adjust,2025-06-21,0,53,78.98502777777773
q3_no_adjust,2025-06-21,0,54,76.3142000000001
q3_no_adjust,2025-06-21,0,55,61.868780555555446
q3_no_adjust,2025-06-21,0,56,50.95308333333338
q3_no_adjust,2025-06-21,0,57,98.9432166666667
q3_no_adjust,2025-06-21,0,58,89.55818888888894
q3_no_adjust,2025-06-21,0,59,73.48036388888904
q3_no_adjust,2025-06-21,0,60,78.36333333333337
q3_no_adjust,2025-06-21,0,61,80.64867500000017
q3_no_adjust,2025-06-21,0,62,120.23768333333342
q3_no_adjust,2025-06-21,0,63,112.59069166666669
q3_no_adjust,2025-06-21,0,64,104.00056111111117
q3_no_adjust,2025-06-21,0,65,79.78463888888878
q3_no_adjust,2025-06-21,0,66,71.93999999999974
q3_no_adjust,2025-06-21,0,67,78.83017222222215
q3_no_adjust,2025-06-21,0,68,104.66966111111114
q3_no_adjust,2025-06-21,0,69,134.94264166666667
q3_no_adjust,2025-06-21,0,70,110.57736666666656
q3_no_adjust,2025-06-21,0,71,102.75736666666633
q3_no_adjust,2025-06-21,0,72,99.0737499999997
q3_no_adjust,2025-06-21,0,73,81.65045277777776
q3_no_adjust,2025-06-21,0,74,72.4577055555556
q3_no_adjust,2025-06-21,0,75,70.11695833333336
q3_no_adjust,2025-06-21,0,76,80.76003888888854
q3_no_adjust,2025-06-21,0,77,82.60344722222216
q3_no_adjust,2025-06-21,0,78,112.68021666666671
q3_no_adjust,2025-06-21,0,79,95.42703333333345
q3_no_adjust,2025-06-21,0,80,97.25681111111108
q3_no_adjust,2025-06-21,0,81,93.53375000000013
q3_no_adjust,2025-06-21,0,82,98.90381111111105
q3_no_adjust,2025-06-21,0,83,104.39498055555555
q3_no_adjust,2025-06-21,0,84,86.30071666666663
q3_no_adjust,2025-06-21,0,85,81.89509722222216
q3_no_adjust,2025-06-21,0,86,76.2685333333334
q3_no_adjust,2025-06-21,0,87,91.9766166666665
q3_no_adjust,2025-06-21,0,88,96.6316166666667
q3_no_adjust,2025-06-21,0,89,114.13598611111112
q3_no_adjust,2025-06-21,0,90,109.38239999999996
q3_no_adjust,2025-06-21,0,91,95.7561444444445
q3_no_adjust,2025-06-21,0,92,78.13336666666659
q3_no_adjust,2025-06-21,0,93,102.82010000000014
q3_no_adjust,2025-06-21,0,94,76.13386111111106
q3_no_adjust,2025-06-21,0,95,119.57868055555593
q3_no_adjust,2025-06-21,0,96,215.99655000000007
q3_no_adjust,2025-06-21,0,97,252.6471250000002
q3_no_adjust,2025-06-21,0,98,245.20952222222223
q3_no_adjust,2025-06-21,0,99,249.72267499999998
q3_no_adjust,2025-06-21,0,100,337.24438888888915
q3_no_adjust,2025-06-21,0,101,344.8328944444443
q3_no_adjust,2025-06-21,0,102,253.49455000000012
q3_no_adjust,2025-06-21,0,103,272.64963333333355
q3_no_adjust,2025-06-21,0,104,328.5560888888885
q3_no_adjust,2025-06-21,0,105,369.748375
q3_no_adjust,2025-06-21,0,106,408.078938888889
q3_no_adjust,2025-06-21,0,107,474.42982777777746
q3_no_adjust,2025-06-21,0,108,490.8302333333333
q3_no_adjust,2025-06-21,0,109,71.06504166666662
q3_no_adjust,2025-06-21,0,110,570.4876611111109
q3_no_adjust,2025-06-21,0,111,69.2451333333333
q3_no_adjust,2025-06-21,0,112,372.88164722222285
q3_no_adjust,2025-06-21,0,113,99.21750000000011
q3_no_adjust,2025-06-21,0,114,67.01666666666672
q3_no_adjust,2025-06-21,0,115,72.04220000000001
q3_no_adjust,2025-06-21,0,116,72.39790000000008
q3_no_adjust,2025-06-21,0,117,80.23044166666676
q3_no_adjust,2025-06-21,0,118,51.437883333333346
q3_no_adjust,2025-06-21,0,119,63.32083333333328
q3_no_adjust,2025-06-21,0,120,65.33500000000004
q3_no_adjust,2025-06-21,0,121,52.50258333333333
q3_no_adjust,2025-06-21,0,122,89.0007333333333
q3_no_adjust,2025-06-21,0,123,98.14000000000001
q3_no_adjust,2025-06-21,0,124,62.466866666666796
q3_no_adjust,2025-06-21,0,125,732.8646166666667
q3_no_adjust,2025-06-21,0,126,725.4516666666666
q3_no_adjust,2025-06-21,0,127,649.3549833333333
q3_no_adjust,2025-06-21,0,128,638.1465333333333
q3_no_adjust,2025-06-21,0,129,659.5899999999999
q3_no_adjust,2025-06-21,0,130,652.4667833333332
q3_no_adjust,2025-06-21,0,131,633.3023333333333
q3_no_adjust,2025-06-21,0,132,1460.1766666666665
q3_no_adjust,2025-06-21,0,133,1465.4339666666667
q3_no_adjust,2025-06-21,0,134,1272.5115833333334
q3_no_adjust,2025-06-21,0,135,1445.6883333333333
q3_no_adjust,2025-06-21,0,136,1464.4933999999998
q3_no_adjust,2025-06-21,0,137,1503.5576166666665
q3_no_adjust,2025-06-21,0,138,1485.138333333333
q3_no_adjust,2025-06-21,0,139,1427.1933666666666
q3_no_adjust,2025-06-21,0,140,1434.043533333333
q3_no_adjust,2025-06-21,0,141,1428.2416666666666
q3_no_adjust,2025-06-21,0,142,1442.0398166666666
q3_no_adjust,2025-06-21,0,143,1489.7913999999998
q3_no_adjust,2025-06-21,0,144,1578.6633333333334
q3_no_adjust,2025-09-23,0,1,682.6047166666666
q3_no_adjust,2025-09-23,0,2,683.2628000000001
q3_no_adjust,2025-09-23,0,3,630.7533333333334
q3_no_adjust,2025-09-23,0,4,599.9743499999998
q3_no_adjust,2025-09-23,0,5,592.9603666666667
q3_no_adjust,2025-09-23,0,6,597.7416666666667
q3_no_adjust,2025-09-23,0,7,618.1167666666665
q3_no_adjust,2025-09-23,0,8,605.44905
q3_no_adjust,2025-09-23,0,9,577.2666666666667
q3_no_adjust,2025-09-23,0,10,591.8136333333333
q3_no_adjust,2025-09-23,0,11,617.53555
q3_no_adjust,2025-09-23,0,12,637.2299999999999
q3_no_adjust,2025-09-23,0,13,612.3428
q3_no_adjust,2025-09-23,0,14,593.5729833333332
q3_no_adjust,2025-09-23,0,15,612.745
q3_no_adjust,2025-09-23,0,16,650.8352000000001
q3_no_adjust,2025-09-23,0,17,636.0907833333332
q3_no_adjust,2025-09-23,0,18,609.06
q3_no_adjust,2025-09-23,0,19,649.1154166666666
q3_no_adjust,2025-09-23,0,20,631.3516
q3_no_adjust,2025-09-23,0,21,595.5183333333333
q3_no_adjust,2025-09-23,0,22,607.6435333333333
q3_no_adjust,2025-09-23,0,23,630.7872166666666
q3_no_adjust,2025-09-23,0,24,646.3483333333332
q3_no_adjust,2025-09-23,0,25,668.8526833333333
q3_no_adjust,2025-09-23,0,26,675.5850833333334
q3_no_adjust,2025-09-23,0,27,643.7449999999999
q3_no_adjust,2025-09-23,0,28,658.26185
q3_no_adjust,2025-09-23,0,29,629.1150333333334
q3_no_adjust,2025-09-23,0,30,603.43
q3_no_adjust,2025-09-23,0,31,590.0225166666667
q3_no_adjust,2025-09-23,0,32,629.8319444444445
q3_no_adjust,2025-09-23,0,33,656.3089583333333
q3_no_adjust,2025-09-23,0,34,609.9760944444444
q3_no_adjust,2025-09-23,0,35,674.3818055555556
q3_no_adjust,2025-09-23,0,36,26.79363333333334
q3_no_adjust,2025-09-23,0,37,25.218961111111156
q3_no_adjust,2025-09-23,0,38,17.076755555555607
q3_no_adjust,2025-09-23,0,39,29.783358333333343
q3_no_adjust,2025-09-23,0,40,37.98202222222228
q3_no_adjust,2025-09-23,0,41,22.906486111111054
q3_no_adjust,2025-09-23,0,42,37.75713333333321
q3_no_adjust,2025-09-23,0,43,28.18876944444446
q3_no_adjust,2025-09-23,0,44,31.709688888888838
q3_no_adjust,2025-09-23,0,45,40.867016666666736
q3_no_adjust,2025-09-23,0,46,306.7409405705478
q3_no_adjust,2025-09-23,0,47,57.21457499999998
q3_no_adjust,2025-09-23,0,48,71.74666666666667
q3_no_adjust,2025-09-23,0,49,62.217574999999904
q3_no_adjust,2025-09-23,0,50,78.91117777777784
q3_no_adjust,2025-09-23,0,51,83.95704166666663
q3_no_adjust,2025-09-23,0,52,88.71179444444434
q3_no_adjust,2025-09-23,0,53,87.71754444444446
q3_no_adjust,2025-09-23,0,54,74.24125000000004
q3_no_adjust,2025-09-23,0,55,80.72148888888893
q3_no_adjust,2025-09-23,0,56,89.83609444444461
q3_no_adjust,2025-09-23,0,57,87.47884166666677
q3_no_adjust,2025-09-23,0,58,102.67061111111116
q3_no_adjust,2025-09-23,0,59,98.59608055555543
q3_no_adjust,2025-09-23,0,60,107.85636666666672
q3_no_adjust,2025-09-23,0,61,79.14134999999999
q3_no_adjust,2025-09-23,0,62,58.20860000000006
q3_no_adjust,2025-09-23,0,63,119.97823333333334
q3_no_adjust,2025-09-23,0,64,98.24081666666663
q3_no_adjust,2025-09-23,0,65,91.98527499999996
q3_no_adjust,2025-09-23,0,66,249.37820128464676
q3_no_adjust,2025-09-23,0,67,789.5800611111113
q3_no_adjust,2025-09-23,0,68,743.9380999999997
q3_no_adjust,2025-09-23,0,69,656.4783333333332
q3_no_adjust,2025-09-23,0,70,623.1120166666665
q3_no_adjust,2025-09-23,0,71,554.2456833333327
q3_no_adjust,2025-09-23,0,72,470.39274999999986
q3_no_adjust,2025-09-23,0,73,469.8641750000001
q3_no_adjust,2025-09-23,0,74,522.2723666666668
q3_no_adjust,2025-09-23,0,75,563.4834333333332
q3_no_adjust,2025-09-23,0,76,604.3549944444443
q3_no_adjust,2025-09-23,0,77,145.21251944444467
q3_no_adjust,2025-09-23,0,78,175.2475000000001
q3_no_adjust,2025-09-23,0,79,135.37949166666658
q3_no_adjust,2025-09-23,0,80,119.90419999999989
q3_no_adjust,2025-09-23,0,81,109.24281666666661
q3_no_adjust,2025-09-23,0,82,109.89452777777771
q3_no_adjust,2025-09-23,0,83,103.84324166666676
q3_no_adjust,2025-09-23,0,84,114.72916666666666
q3_no_adjust,2025-09-23,0,85,81.88987222222227
q3_no_adjust,2025-09-23,0,86,95.9553222222221
q3_no_adjust,2025-09-23,0,87,96.05912500000007
q3_no_adjust,2025-09-23,0,88,79.73215000000008
q3_no_adjust,2025-09-23,0,89,49.055741666666606
q3_no_adjust,2025-09-23,0,90,384.44179999999983
q3_no_adjust,2025-09-23,0,91,1097.190451714677
q3_no_adjust,2025-09-23,0,92,467.1943
q3_no_adjust,2025-09-23,0,93,511.7189416666666
q3_no_adjust,2025-09-23,0,94,516.4376666666666
q3_no_adjust,2025-09-23,0,95,493.53378611111117
q3_no_adjust,2025-09-23,0,96,535.4772166666667
q3_no_adjust,2025-09-23,0,97,636.9417861111112
q3_no_adjust,2025-09-23,0,98,694.1970277777775
q3_no_adjust,2025-09-23,0,99,707.6567666666665
q3_no_adjust,2025-09-23,0,100,747.2514388888891
q3_no_adjust,2025-09-23,0,101,834.5083499999996
q3_no_adjust,2025-09-23,0,102,920.882
q3_no_adjust,2025-09-23,0,103,916.0886388888891
q3_no_adjust,2025-09-23,0,104,940.728272222222
q3_no_adjust,2025-09-23,0,105,995.4692333333335
q3_no_adjust,2025-09-23,0,106,1064.9924222222226
q3_no_adjust,2025-09-23,0,107,980.1180472222219
q3_no_adjust,2025-09-23,0,108,823.5245833333332
q3_no_adjust,2025-09-23,0,109,779.0798527777778
q3_no_adjust,2025-09-23,0,110,811.9219611111109
q3_no_adjust,2025-09-23,0,111,853.9739166666666
q3_no_adjust,2025-09-23,0,112,855.7995111111111
q3_no_adjust,2025-09-23,0,113,827.1353277777777
q3_no_adjust,2025-09-23,0,114,18.808333333333394
q3_no_adjust,2025-09-23,0,115,25.735950000000077
q3_no_adjust,2025-09-23,0,116,29.564850000000053
q3_no_adjust,2025-09-23,0,117,12.149999999999938
q3_no_adjust,2025-09-23,0,118,3.3097166666666453
q3_no_adjust,2025-09-23,0,119,8.95578333333333
q3_no_adjust,2025-09-23,0,120,30.22500000000006
q3_no_adjust,2025-09-23,0,121,23.829916666666726
q3_no_adjust,2025-09-23,0,122,256.4778833333337
q3_no_adjust,2025-09-23,0,123,12.411666666666557
q3_no_adjust,2025-09-23,0,124,18.177700000000033
q3_no_adjust,2025-09-23,0,125,842.3505833333331
q3_no_adjust,2025-09-23,0,126,811.34
q3_no_adjust,2025-09-23,0,127,830.4018166666666
q3_no_adjust,2025-09-23,0,128,825.9096666666668
q3_no_adjust,2025-09-23,0,129,787.765
q3_no_adjust,2025-09-23,0,130,846.9495833333333
q3_no_adjust,2025-09-23,0,131,815.1547499999999
q3_no_adjust,2025-09-23,0,132,1496.4266666666665
q3_no_adjust,2025-09-23,0,133,1439.9668
q3_no_adjust,2025-09-23,0,134,1283.0719000000001
q3_no_adjust,2025-09-23,0,135,1473.6216666666664
q3_no_adjust,2025-09-23,0,136,1472.7926166666666
q3_no_adjust,2025-09-23,0,137,1479.9028166666667
q3_no_adjust,2025-09-23,0,138,1486.8483333333334
q3_no_adjust,2025-09-23,0,139,1457.5321
q3_no_adjust,2025-09-23,0,140,1463.5242
q3_no_adjust,2025-09-23,0,141,1498.0333333333333
q3_no_adjust,2025-09-23,0,142,1451.0949666666666
q3_no_adjust,2025-09-23,0,143,1461.4461999999999
q3_no_adjust,2025-09-23,0,144,1508.5383333333332
q3_no_adjust,2025-12-21,0,1,638.3049166666666
q3_no_adjust,2025-12-21,0,2,595.4961166666666
q3_no_adjust,2025-12-21,0,3,606.9033333333333
q3_no_adjust,2025-12-21,0,4,650.2393000000001
q3_no_adjust,2025-12-21,0,5,660.66005
q3_no_adjust,2025-12-21,0,6,639.2516666666667
q3_no_adjust,2025-12-21,0,7,640.9175999999999
q3_no_adjust,2025-12-21,0,8,637.5136
q3_no_adjust,2025-12-21,0,9,654.4483333333334
q3_no_adjust,2025-12-21,0,10,639.5996166666666
q3_no_adjust,2025-12-21,0,11,652.9002499999999
q3_no_adjust,2025-12-21,0,12,668.7966666666666
q3_no_adjust,2025-12-21,0,13,671.2132333333333
q3_no_adjust,2025-12-21,0,14,670.74775
q3_no_adjust,2025-12-21,0,15,705.2516666666667
q3_no_adjust,2025-12-21,0,16,717.7959999999999
q3_no_adjust,2025-12-21,0,17,737.9466
q3_no_adjust,2025-12-21,0,18,712.73
q3_no_adjust,2025-12-21,0,19,701.6155333333332
q3_no_adjust,2025-12-21,0,20,717.2623
q3_no_adjust,2025-12-21,0,21,725.6116666666667
q3_no_adjust,2025-12-21,0,22,701.7488833333333
q3_no_adjust,2025-12-21,0,23,689.3027666666667
q3_no_adjust,2025-12-21,0,24,719.5166666666667
q3_no_adjust,2025-12-21,0,25,723.6138
q3_no_adjust,2025-12-21,0,26,735.1591833333332
q3_no_adjust,2025-12-21,0,27,755.925
q3_no_adjust,2025-12-21,0,28,793.0579333333333
q3_no_adjust,2025-12-21,0,29,778.3884166666667
q3_no_adjust,2025-12-21,0,30,743.9016666666666
q3_no_adjust,2025-12-21,0,31,758.5610833333334
q3_no_adjust,2025-12-21,0,32,743.7209666666666
q3_no_adjust,2025-12-21,0,33,730.5533333333334
q3_no_adjust,2025-12-21,0,34,750.8534333333332
q3_no_adjust,2025-12-21,0,35,848.3676666666668
q3_no_adjust,2025-12-21,0,36,948.9616666666667
q3_no_adjust,2025-12-21,0,37,289.30687777777774
q3_no_adjust,2025-12-21,0,38,950.37235
q3_no_adjust,2025-12-21,0,39,963.429925
q3_no_adjust,2025-12-21,0,40,965.6535666666666
q3_no_adjust,2025-12-21,0,41,987.5995138888889
q3_no_adjust,2025-12-21,0,42,1006.0716000000001
q3_no_adjust,2025-12-21,0,43,923.8331972222221
q3_no_adjust,2025-12-21,0,44,858.013461111111
q3_no_adjust,2025-12-21,0,45,831.8009833333332
q3_no_adjust,2025-12-21,0,46,1607.1723944444443
q3_no_adjust,2025-12-21,0,47,819.6018388888888
q3_no_adjust,2025-12-21,0,48,107.67099999999994
q3_no_adjust,2025-12-21,0,49,120.10779444444476
q3_no_adjust,2025-12-21,0,50,81.35330555555562
q3_no_adjust,2025-12-21,0,51,89.91338333333337
q3_no_adjust,2025-12-21,0,52,65.81675555555553
q3_no_adjust,2025-12-21,0,53,86.24099166666669
q3_no_adjust,2025-12-21,0,54,78.65874999999997
q3_no_adjust,2025-12-21,0,55,84.04367222222224
q3_no_adjust,2025-12-21,0,56,97.66246666666669
q3_no_adjust,2025-12-21,0,57,71.696925
q3_no_adjust,2025-12-21,0,58,585.644777777778
q3_no_adjust,2025-12-21,0,59,532.5469333333331
q3_no_adjust,2025-12-21,0,60,52.42666666666673
q3_no_adjust,2025-12-21,0,61,63.71007777777771
q3_no_adjust,2025-12-21,0,62,177.3155833333313
q3_no_adjust,2025-12-21,0,63,469.7377500000002
q3_no_adjust,2025-12-21,0,64,106.4911833333332
q3_no_adjust,2025-12-21,0,65,423.3141138888887
q3_no_adjust,2025-12-21,0,66,1311.3528999999999
q3_no_adjust,2025-12-21,0,67,1245.8403666666666
q3_no_adjust,2025-12-21,0,68,1163.3514277777776
q3_no_adjust,2025-12-21,0,69,1156.1075666666666
q3_no_adjust,2025-12-21,0,70,1163.4603055555554
