variant,date,issue_hour,slot,purchase_kwh
q3,2025-03-20,0,88,0.0
q3,2025-03-20,0,89,0.0
q3,2025-03-20,0,90,1290.2229499999999
q3,2025-03-20,0,91,1307.5685249999997
q3,2025-03-20,0,92,888.44417707567
q3,2025-03-20,0,93,559.6155083333333
q3,2025-03-20,0,94,587.9964777777775
q3,2025-03-20,0,95,609.206352777778
q3,2025-03-20,0,96,621.3784333333333
q3,2025-03-20,0,97,671.4298638888893
q3,2025-03-20,0,98,716.8382777777774
q3,2025-03-20,0,99,736.26775
q3,2025-03-20,0,100,766.0453111111117
q3,2025-03-20,0,101,795.1046611111108
q3,2025-03-20,0,102,846.4508166666666
q3,2025-03-20,0,103,906.9721166666668
q3,2025-03-20,0,104,913.1468055555551
q3,2025-03-20,0,105,904.7736416666665
q3,2025-03-20,0,106,997.4994722222224
q3,2025-03-20,0,107,926.5091527777774
q3,2025-03-20,0,108,754.3983333333332
q3,2025-03-20,0,109,714.0541166666667
q3,2025-03-20,0,110,741.9699333333333
q3,2025-03-20,0,111,750.7949999999998
q3,2025-03-20,0,112,743.54025
q3,2025-03-20,0,113,400.4785999999994
q3,2025-03-20,0,114,0.0
q3,2025-03-20,0,115,0.0
q3,2025-03-20,0,116,0.0
q3,2025-03-20,0,117,0.0
q3,2025-03-20,0,118,0.0
q3,2025-03-20,0,119,0.0
q3,2025-03-20,0,120,0.0
q3,2025-03-20,0,121,0.0
q3,2025-03-20,0,122,0.0
q3,2025-03-20,0,123,0.0
q3,2025-03-20,0,124,0.0
q3,2025-03-20,0,125,768.6827499999999
q3,2025-03-20,0,126,775.4866666666667
q3,2025-03-20,0,127,732.24035
q3,2025-03-20,0,128,725.4637
q3,2025-03-20,0,129,750.4699999999999
q3,2025-03-20,0,130,739.8575999999999
q3,2025-03-20,0,131,666.9468333333332
q3,2025-03-20,0,132,1421.8716666666664
q3,2025-03-20,0,133,1421.4129833333332
q3,2025-03-20,0,134,1258.8501666666666
q3,2025-03-20,0,135,1419.35
q3,2025-03-20,0,136,1420.3092666666666
q3,2025-03-20,0,137,1408.2725999999998
q3,2025-03-20,0,138,1407.1049999999998
q3,2025-03-20,0,139,1434.7096833333333
q3,2025-03-20,0,140,1443.7007999999998
q3,2025-03-20,0,141,1425.8266666666664
q3,2025-03-20,0,142,1426.88285
q3,2025-03-20,0,143,1374.9458833333333
q3,2025-03-20,0,144,1268.0916666666665
q3,2025-03-20,6,37,-0.0
q3,2025-03-20,6,38,-0.0
q3,2025-03-20,6,39,-0.0
q3,2025-03-20,6,40,-0.0
q3,2025-03-20,6,41,-0.0
q3,2025-03-20,6,42,-0.0
q3,2025-03-20,6,43,-0.0
q3,2025-03-20,6,44,409.252934904194
q3,2025-03-20,6,45,413.9141666666666
q3,2025-03-20,6,46,305.2773055555553
q3,2025-03-20,6,47,-0.0
q3,2025-03-20,6,48,-0.0
q3,2025-03-20,6,49,-0.0
q3,2025-03-20,6,50,-0.0
q3,2025-03-20,6,51,-0.0
q3,2025-03-20,6,52,-0.0
q3,2025-03-20,6,53,-0.0
q3,2025-03-20,6,54,-0.0
q3,2025-03-20,6,55,-0.0
q3,2025-03-20,6,56,-0.0
q3,2025-03-20,6,57,-0.0
q3,2025-03-20,6,58,-0.0
q3,2025-03-20,6,59,-0.0
q3,2025-03-20,6,60,-0.0
q3,2025-03-20,6,61,-0.0
q3,2025-03-20,6,62,-0.0
q3,2025-03-20,6,63,-0.0
q3,2025-03-20,6,64,-0.0
q3,2025-03-20,6,65,-0.0
q3,2025-03-20,6,66,-0.0
q3,2025-03-20,6,67,621.1989527777773
q3,2025-03-20,6,68,26.832511709496657
q3,2025-03-20,6,69,575.4289916666667
q3,2025-03-20,6,70,597.9439222222222
q3,2025-03-20,6,71,589.4685555555554
q3,2025-03-20,6,72,508.97945000000004
q3,2025-03-20,6,73,463.7236722222224
q3,2025-03-20,6,74,471.25262222222227
q3,2025-03-20,6,75,487.0201666666669
q3,2025-03-20,6,76,470.044994444444
q3,2025-03-20,6,77,-0.0
q3,2025-03-20,6,78,-0.0
q3,2025-03-20,6,79,-0.0
q3,2025-03-20,6,80,-0.0
q3,2025-03-20,6,81,-0.0
q3,2025-03-20,6,82,-0.0
q3,2025-03-20,6,83,-0.0
q3,2025-03-20,6,84,-0.0
q3,2025-03-20,6,85,-0.0
q3,2025-03-20,6,86,-0.0
q3,2025-03-20,6,87,-0.0
q3,2025-03-20,6,88,-0.0
q3,2025-03-20,6,89,-0.0
q3,2025-03-20,6,90,178.14438333333328
q3,2025-03-20,6,91,474.62027355967064
q3,2025-03-20,6,92,260.4066222222224
q3,2025-03-20,6,93,321.8828583333334
q3,2025-03-20,6,94,381.5440888888886
q3,2025-03-20,6,95,425.8576111111113
q3,2025-03-20,6,96,433.19665
q3,2025-03-20,6,97,510.1053611111108
q3,2025-03-20,6,98,582.1515666666668
q3,2025-03-20,6,99,626.8003749999998
q3,2025-03-20,6,100,669.8071944444441
q3,2025-03-20,6,101,731.9795888888889
q3,2025-03-20,6,102,798.6189999999999
q3,2025-03-20,6,103,862.6882777777774
q3,2025-03-20,6,104,880.948288888889
q3,2025-03-20,6,105,883.7420166666666
q3,2025-03-20,6,106,982.0928055555552
q3,2025-03-20,6,107,920.4317000000001
q3,2025-03-20,6,108,754.3983333333332
q3,2025-03-20,6,109,714.0541166666667
q3,2025-03-20,6,110,741.9699333333333
q3,2025-03-20,6,111,750.7949999999998
q3,2025-03-20,6,112,743.54025
q3,2025-03-20,6,113,400.4785999999994
q3,2025-03-20,6,114,-0.0
q3,2025-03-20,6,115,-0.0
q3,2025-03-20,6,116,-0.0
q3,2025-03-20,6,117,-0.0
q3,2025-03-20,6,118,-0.0
q3,2025-03-20,6,119,-0.0
q3,2025-03-20,6,120,-0.0
q3,2025-03-20,6,121,-0.0
q3,2025-03-20,6,122,-0.0
q3,2025-03-20,6,123,-0.0
q3,2025-03-20,6,124,-0.0
q3,2025-03-20,6,125,768.6827499999999
q3,2025-03-20,6,126,775.4866666666667
q3,2025-03-20,6,127,732.24035
q3,2025-03-20,6,128,725.4637
q3,2025-03-20,6,129,750.4699999999999
q3,2025-03-20,6,130,739.8575999999999
q3,2025-03-20,6,131,666.9468333333332
q3,2025-03-20,6,132,1421.8716666666664
q3,2025-03-20,6,133,1421.4129833333332
q3,2025-03-20,6,134,1258.8501666666666
q3,2025-03-20,6,135,1419.35
q3,2025-03-20,6,136,1420.3092666666666
q3,2025-03-20,6,137,1408.2725999999998
q3,2025-03-20,6,138,1407.1049999999998
q3,2025-03-20,6,139,1434.7096833333333
q3,2025-03-20,6,140,1443.7007999999998
q3,2025-03-20,6,141,1425.8266666666664
q3,2025-03-20,6,142,1426.88285
q3,2025-03-20,6,143,1374.9458833333333
q3,2025-03-20,6,144,1268.0916666666665
q3,2025-03-20,12,73,544.3031277777777
q3,2025-03-20,12,74,551.01795
q3,2025-03-20,12,75,560.9448416666664
q3,2025-03-20,12,76,562.03745
q3,2025-03-20,12,77,575.1799777777777
q3,2025-03-20,12,78,-0.0
q3,2025-03-20,12,79,-0.0
q3,2025-03-20,12,80,-0.0
q3,2025-03-20,12,81,-0.0
q3,2025-03-20,12,82,-0.0
q3,2025-03-20,12,83,-0.0
q3,2025-03-20,12,84,-0.0
q3,2025-03-20,12,85,-0.0
q3,2025-03-20,12,86,-0.0
q3,2025-03-20,12,87,-0.0
q3,2025-03-20,12,88,-0.0
q3,2025-03-20,12,89,0.00010241226256819682
q3,2025-03-20,12,90,753.141871800739
q3,2025-03-20,12,91,1080.8301361111107
q3,2025-03-20,12,92,300.62596666666684
q3,2025-03-20,12,93,359.3706083333334
q3,2025-03-20,12,94,420.0006388888886
q3,2025-03-20,12,95,454.04149166666673
q3,2025-03-20,12,96,455.17134999999996
q3,2025-03-20,12,97,536.6474055555557
q3,2025-03-20,12,98,608.9654388888885
q3,2025-03-20,12,99,648.3991916666666
q3,2025-03-20,12,100,692.0353222222222
q3,2025-03-20,12,101,750.8313611111109
q3,2025-03-20,12,102,824.7631499999999
q3,2025-03-20,12,103,887.4254472222225
q3,2025-03-20,12,104,899.264111111111
q3,2025-03-20,12,105,894.1813333333332
q3,2025-03-20,12,106,989.6558222222222
q3,2025-03-20,12,107,923.8252444444443
q3,2025-03-20,12,108,754.3983333333332
q3,2025-03-20,12,109,714.0541166666667
q3,2025-03-20,12,110,741.9699333333333
q3,2025-03-20,12,111,750.7949999999998
q3,2025-03-20,12,112,743.54025
q3,2025-03-20,12,113,400.4785999999994
q3,2025-03-20,12,114,-0.0
q3,2025-03-20,12,115,-0.0
q3,2025-03-20,12,116,-0.0
q3,2025-03-20,12,117,-0.0
q3,2025-03-20,12,118,-0.0
q3,2025-03-20,12,119,-0.0
q3,2025-03-20,12,120,-0.0
q3,2025-03-20,12,121,-0.0
q3,2025-03-20,12,122,-0.0
q3,2025-03-20,12,123,-0.0
q3,2025-03-20,12,124,-0.0
q3,2025-03-20,12,125,768.6827499999999
q3,2025-03-20,12,126,775.4866666666667
q3,2025-03-20,12,127,732.24035
q3,2025-03-20,12,128,725.4637
q3,2025-03-20,12,129,750.4699999999999
q3,2025-03-20,12,130,739.8575999999999
q3,2025-03-20,12,131,666.9468333333332
q3,2025-03-20,12,132,1421.8716666666664
q3,2025-03-20,12,133,1421.4129833333332
q3,2025-03-20,12,134,1258.8501666666666
q3,2025-03-20,12,135,1419.35
q3,2025-03-20,12,136,1420.3092666666666
q3,2025-03-20,12,137,1408.2725999999998
q3,2025-03-20,12,138,1407.1049999999998
q3,2025-03-20,12,139,1434.7096833333333
q3,2025-03-20,12,140,1443.7007999999998
q3,2025-03-20,12,141,1425.8266666666664
q3,2025-03-20,12,142,1426.88285
q3,2025-03-20,12,143,1374.9458833333333
q3,2025-03-20,12,144,1268.0916666666665
q3,2025-03-20,18,109,714.0541166666667
q3,2025-03-20,18,110,741.9699333333333
q3,2025-03-20,18,111,750.7949999999998
q3,2025-03-20,18,112,743.54025
q3,2025-03-20,18,113,400.4785999999994
q3,2025-03-20,18,114,-0.0
q3,2025-03-20,18,115,-0.0
q3,2025-03-20,18,116,-0.0
q3,2025-03-20,18,117,-0.0
q3,2025-03-20,18,118,-0.0
q3,2025-03-20,18,119,-0.0
q3,2025-03-20,18,120,-0.0
q3,2025-03-20,18,121,-0.0
q3,2025-03-20,18,122,-0.0
q3,2025-03-20,18,123,-0.0
q3,2025-03-20,18,124,-0.0
q3,2025-03-20,18,125,768.6827499999999
q3,2025-03-20,18,126,775.4866666666667
q3,2025-03-20,18,127,732.24035
q3,2025-03-20,18,128,725.4637
q3,2025-03-20,18,129,750.4699999999999
q3,2025-03-20,18,130,739.8575999999999
q3,2025-03-20,18,131,666.9468333333332
q3,2025-03-20,18,132,1421.8716666666664
q3,2025-03-20,18,133,1421.4129833333332
q3,2025-03-20,18,134,1258.8499999418482
q3,2025-03-20,18,135,1419.35
q3,2025-03-20,18,136,1420.3092666666666
q3,2025-03-20,18,137,1408.2725999999998
q3,2025-03-20,18,138,1407.1049999999998
q3,2025-03-20,18,139,1434.7096833333333
q3,2025-03-20,18,140,1443.7007999999998
q3,2025-03-20,18,141,1425.8266666666664
q3,2025-03-20,18,142,1426.88285
q3,2025-03-20,18,143,1374.9458833333333
q3,2025-03-20,18,144,1268.0916666666665
q3,2025-06-21,0,1,619.82355
q3,2025-06-21,0,2,615.7664
q3,2025-06-21,0,3,594.795
q3,2025-06-21,0,4,603.7384833333333
q3,2025-06-21,0,5,578.2116
q3,2025-06-21,0,6,589.6116666666667
q3,2025-06-21,0,7,574.0001166666666
q3,2025-06-21,0,8,571.0060333333333
q3,2025-06-21,0,9,525.665
q3,2025-06-21,0,10,544.5534666666667
q3,2025-06-21,0,11,550.8852333333333
q3,2025-06-21,0,12,497.85999999999996
q3,2025-06-21,0,13,552.5380833333332
q3,2025-06-21,0,14,532.9848
q3,2025-06-21,0,15,0.0
q3,2025-06-21,0,16,511.1936666666667
q3,2025-06-21,0,17,508.5722333333332
q3,2025-06-21,0,18,0.0
q3,2025-06-21,0,19,0.0
q3,2025-06-21,0,20,0.0
q3,2025-06-21,0,21,97.30499097643725
q3,2025-06-21,0,22,515.2797833333333
q3,2025-06-21,0,23,0.0
q3,2025-06-21,0,24,0.0
q3,2025-06-21,0,25,0.0
q3,2025-06-21,0,26,0.0
q3,2025-06-21,0,27,0.0
q3,2025-06-21,0,28,0.0
q3,2025-06-21,0,29,0.0
q3,2025-06-21,0,30,0.0
q3,2025-06-21,0,31,421.0764972222222
q3,2025-06-21,0,32,0.0
q3,2025-06-21,0,33,420.11275
q3,2025-06-21,0,34,416.98677222222216
q3,2025-06-21,0,35,0.0
q3,2025-06-21,0,36,0.0
q3,2025-06-21,0,37,0.0
q3,2025-06-21,0,38,0.0
q3,2025-06-21,0,39,0.0
q3,2025-06-21,0,40,0.0
q3,2025-06-21,0,41,0.0
q3,2025-06-21,0,42,0.0
q3,2025-06-21,0,43,0.0
q3,2025-06-21,0,44,0.0
q3,2025-06-21,0,45,0.0
q3,2025-06-21,0,46,0.0
q3,2025-06-21,0,47,0.0
q3,2025-06-21,0,48,0.0
q3,2025-06-21,0,49,0.0
q3,2025-06-21,0,50,0.0
q3,2025-06-21,0,51,0.0
q3,2025-06-21,0,52,0.0
q3,2025-06-21,0,53,0.0
q3,2025-06-21,0,54,0.0
q3,2025-06-21,0,55,0.0
q3,2025-06-21,0,56,0.0
q3,2025-06-21,0,57,0.0
q3,2025-06-21,0,58,0.0
q3,2025-06-21,0,59,0.0
q3,2025-06-21,0,60,0.0
q3,2025-06-21,0,61,0.0
q3,2025-06-21,0,62,0.0
q3,2025-06-21,0,63,0.0
q3,2025-06-21,0,64,0.0
q3,2025-06-21,0,65,0.0
q3,2025-06-21,0,66,0.0
q3,2025-06-21,0,67,0.0
q3,2025-06-21,0,68,0.0
q3,2025-06-21,0,69,0.0
q3,2025-06-21,0,70,0.0
q3,2025-06-21,0,71,0.0
q3,2025-06-21,0,72,0.0
q3,2025-06-21,0,73,0.0
q3,2025-06-21,0,74,0.0
q3,2025-06-21,0,75,0.0
q3,2025-06-21,0,76,0.0
q3,2025-06-21,0,77,0.0
q3,2025-06-21,0,78,0.0
q3,2025-06-21,0,79,0.0
q3,2025-06-21,0,80,0.0
q3,2025-06-21,0,81,0.0
q3,2025-06-21,0,82,0.0
q3,2025-06-21,0,83,0.0
q3,2025-06-21,0,84,0.0
q3,2025-06-21,0,85,0.0
q3,2025-06-21,0,86,0.0
q3,2025-06-21,0,87,0.0
q3,2025-06-21,0,88,0.0
q3,2025-06-21,0,89,0.0
q3,2025-06-21,0,90,0.0
q3,2025-06-21,0,91,0.0
q3,2025-06-21,0,92,0.0
q3,2025-06-21,0,93,0.0
q3,2025-06-21,0,94,6.489905555555538
q3,2025-06-21,0,95,117.26499444444471
q3,2025-06-21,0,96,206.22343333333345
q3,2025-06-21,0,97,242.3349166666668
q3,2025-06-21,0,98,240.632311111111
q3,2025-06-21,0,99,241.52416666666647
q3,2025-06-21,0,100,328.93547777777803
q3,2025-06-21,0,101,335.6358972222221
q3,2025-06-21,0,102,250.29048333333333
q3,2025-06-21,0,103,272.51248055555584
q3,2025-06-21,0,104,327.7086722222217
q3,2025-06-21,0,105,364.2445083333333
q3,2025-06-21,0,106,406.9139388888891
q3,2025-06-21,0,107,451.0006861111108
q3,2025-06-21,0,108,486.52953333333335
q3,2025-06-21,0,109,0.0
q3,2025-06-21,0,110,563.9120777777775
q3,2025-06-21,0,111,569.2509944444437
q3,2025-06-21,0,112,616.7400611111112
q3,2025-06-21,0,113,0.0
q3,2025-06-21,0,114,0.0
q3,2025-06-21,0,115,0.0
q3,2025-06-21,0,116,0.0
q3,2025-06-21,0,117,0.0
q3,2025-06-21,0,118,0.0
q3,2025-06-21,0,119,0.0
q3,2025-06-21,0,120,0.0
q3,2025-06-21,0,121,0.0
q3,2025-06-21,0,122,0.0
q3,2025-06-21,0,123,0.0
q3,2025-06-21,0,124,0.0
q3,2025-06-21,0,125,731.81695
q3,2025-06-21,0,126,715.03
q3,2025-06-21,0,127,649.1960666666666
q3,2025-06-21,0,128,635.8281666666667
q3,2025-06-21,0,129,642.995
q3,2025-06-21,0,130,647.3478666666667
q3,2025-06-21,0,131,621.5068833333332
q3,2025-06-21,0,132,1437.4966666666664
q3,2025-06-21,0,133,1431.04165
q3,2025-06-21,0,134,1271.4545833333334
q3,2025-06-21,0,135,1442.3766666666666
q3,2025-06-21,0,136,1463.1691666666666
q3,2025-06-21,0,137,1503.3156833333333
q3,2025-06-21,0,138,1472.5549999999998
q3,2025-06-21,0,139,1394.0312666666666
q3,2025-06-21,0,140,1362.0093166666666
q3,2025-06-21,0,141,1423.3849999999998
q3,2025-06-21,0,142,1435.9465
q3,2025-06-21,0,143,1473.7175166666666
q3,2025-06-21,0,144,1577.745
q3,2025-06-21,6,37,-0.0
q3,2025-06-21,6,38,-0.0
q3,2025-06-21,6,39,-0.0
q3,2025-06-21,6,40,-0.0
q3,2025-06-21,6,41,-0.0
q3,2025-06-21,6,42,-0.0
q3,2025-06-21,6,43,-0.0
q3,2025-06-21,6,44,-0.0
q3,2025-06-21,6,45,-0.0
q3,2025-06-21,6,46,-0.0
q3,2025-06-21,6,47,-0.0
q3,2025-06-21,6,48,-0.0
q3,2025-06-21,6,49,-0.0
q3,2025-06-21,6,50,-0.0
q3,2025-06-21,6,51,-0.0
q3,2025-06-21,6,52,-0.0
q3,2025-06-21,6,53,-0.0
q3,2025-06-21,6,54,-0.0
q3,2025-06-21,6,55,-0.0
q3,2025-06-21,6,56,-0.0
q3,2025-06-21,6,57,-0.0
q3,2025-06-21,6,58,-0.0
q3,2025-06-21,6,59,-0.0
q3,2025-06-21,6,60,-0.0
q3,2025-06-21,6,61,-0.0
q3,2025-06-21,6,62,-0.0
q3,2025-06-21,6,63,-0.0
q3,2025-06-21,6,64,-0.0
q3,2025-06-21,6,65,-0.0
q3,2025-06-21,6,66,-0.0
q3,2025-06-21,6,67,-0.0
q3,2025-06-21,6,68,-0.0
q3,2025-06-21,6,69,-0.0
q3,2025-06-21,6,70,-0.0
q3,2025-06-21,6,71,-0.0
q3,2025-06-21,6,72,-0.0
q3,2025-06-21,6,73,-0.0
q3,2025-06-21,6,74,-0.0
q3,2025-06-21,6,75,-0.0
q3,2025-06-21,6,76,-0.0
q3,2025-06-21,6,77,-0.0
q3,2025-06-21,6,78,-0.0
q3,2025-06-21,6,79,-0.0
q3,2025-06-21,6,80,-0.0
q3,2025-06-21,6,81,-0.0
q3,2025-06-21,6,82,-0.0
q3,2025-06-21,6,83,-0.0
q3,2025-06-21,6,84,-0.0
q3,2025-06-21,6,85,-0.0
q3,2025-06-21,6,86,-0.0
q3,2025-06-21,6,87,-0.0
q3,2025-06-21,6,88,-0.0
q3,2025-06-21,6,89,-0.0
q3,2025-06-21,6,90,-0.0
q3,2025-06-21,6,91,-0.0
q3,2025-06-21,6,92,-0.0
q3,2025-06-21,6,93,-0.0
q3,2025-06-21,6,94,6.490045400582856
q3,2025-06-21,6,95,117.26499444444471
q3,2025-06-21,6,96,153.2436300267155
q3,2025-06-21,6,97,187.3559527777776
q3,2025-06-21,6,98,196.74423888888896
q3,2025-06-21,6,99,201.34556666666674
q3,2025-06-21,6,100,328.3068999999998
q3,2025-06-21,6,101,316.8544111111113
q3,2025-06-21,6,102,197.1322166666668
q3,2025-06-21,6,103,271.29485555555533
q3,2025-06-21,6,104,326.8177111111112
q3,2025-06-21,6,105,361.90800000000013
q3,2025-06-21,6,106,407.6520444444443
q3,2025-06-21,6,107,452.222963888889
q3,2025-06-21,6,108,493.67006666666657
q3,2025-06-21,6,109,-0.0
q3,2025-06-21,6,110,563.9120777777775
q3,2025-06-21,6,111,589.0669078333334
q3,2025-06-21,6,112,619.8163888888887
q3,2025-06-21,6,113,-0.0
q3,2025-06-21,6,114,-0.0
q3,2025-06-21,6,115,-0.0
q3,2025-06-21,6,116,-0.0
q3,2025-06-21,6,117,-0.0
q3,2025-06-21,6,118,-0.0
q3,2025-06-21,6,119,-0.0
q3,2025-06-21,6,120,-0.0
q3,2025-06-21,6,121,-0.0
q3,2025-06-21,6,122,-0.0
q3,2025-06-21,6,123,-0.0
q3,2025-06-21,6,124,-0.0
q3,2025-06-21,6,125,731.81695
q3,2025-06-21,6,126,715.03
q3,2025-06-21,6,127,649.1960666666666
q3,2025-06-21,6,128,635.8281666666667
q3,2025-06-21,6,129,642.995
q3,2025-06-21,6,130,647.3478666666667
q3,2025-06-21,6,131,621.5068833333332
q3,2025-06-21,6,132,1437.4966666666664
q3,2025-06-21,6,133,1431.04165
q3,2025-06-21,6,134,1271.4545833333334
q3,2025-06-21,6,135,1442.3766666666666
q3,2025-06-21,6,136,1463.1691666666666
q3,2025-06-21,6,137,1503.3156833333333
q3,2025-06-21,6,138,1472.5549999999998
q3,2025-06-21,6,139,1394.0312666666666
q3,2025-06-21,6,140,1362.0093166666666
q3,2025-06-21,6,141,1423.3849999999998
q3,2025-06-21,6,142,1435.9465
q3,2025-06-21,6,143,1473.7175166666666
q3,2025-06-21,6,144,1577.745
q3,2025-06-21,12,73,-0.0
q3,2025-06-21,12,74,-0.0
q3,2025-06-21,12,75,-0.0
q3,2025-06-21,12,76,-0.0
q3,2025-06-21,12,77,-0.0
q3,2025-06-21,12,78,-0.0
q3,2025-06-21,12,79,-0.0
q3,2025-06-21,12,80,-0.0
q3,2025-06-21,12,81,-0.0
q3,2025-06-21,12,82,-0.0
q3,2025-06-21,12,83,-0.0
q3,2025-06-21,12,84,-0.0
q3,2025-06-21,12,85,-0.0
q3,2025-06-21,12,86,-0.0
q3,2025-06-21,12,87,-0.0
q3,2025-06-21,12,88,-0.0
q3,2025-06-21,12,89,-0.0
q3,2025-06-21,12,90,-0.0
q3,2025-06-21,12,91,-0.0
q3,2025-06-21,12,92,-0.0
q3,2025-06-21,12,93,-0.0
q3,2025-06-21,12,94,6.490041222377498
q3,2025-06-21,12,95,105.97261371722915
q3,2025-06-21,12,96,111.71034999999995
q3,2025-06-21,12,97,197.48066111111098
q3,2025-06-21,12,98,185.65803888888877
q3,2025-06-21,12,99,205.67454999999995
q3,2025-06-21,12,100,314.1567166666666
q3,2025-06-21,12,101,304.81884722222225
q3,2025-06-21,12,102,235.2829833333334
q3,2025-06-21,12,103,284.74024166666675
q3,2025-06-21,12,104,344.87454066666595
q3,2025-06-21,12,105,364.2445083333333
q3,2025-06-21,12,106,412.3820722222223
q3,2025-06-21,12,107,464.8576527777778
q3,2025-06-21,12,108,488.5599833333332
q3,2025-06-21,12,109,-0.0
q3,2025-06-21,12,110,563.9120777777775
q3,2025-06-21,12,111,599.723216222223
q3,2025-06-21,12,112,620.6928777777778
q3,2025-06-21,12,113,-0.0
q3,2025-06-21,12,114,-0.0
q3,2025-06-21,12,115,-0.0
q3,2025-06-21,12,116,-0.0
q3,2025-06-21,12,117,-0.0
q3,2025-06-21,12,118,-0.0
q3,2025-06-21,12,119,-0.0
q3,2025-06-21,12,120,-0.0
q3,2025-06-21,12,121,-0.0
q3,2025-06-21,12,122,-0.0
q3,2025-06-21,12,123,-0.0
q3,2025-06-21,12,124,-0.0
q3,2025-06-21,12,125,731.81695
q3,2025-06-21,12,126,715.03
q3,2025-06-21,12,127,649.1960666666666
q3,2025-06-21,12,128,635.8281666666667
q3,2025-06-21,12,129,642.995
q3,2025-06-21,12,130,647.3478666666667
q3,2025-06-21,12,131,621.5068833333332
q3,2025-06-21,12,132,1437.4966666666664
q3,2025-06-21,12,133,1431.04165
q3,2025-06-21,12,134,1271.4545833333334
q3,2025-06-21,12,135,1442.3766666666666
q3,2025-06-21,12,136,1463.1691666666666
q3,2025-06-21,12,137,1503.3156833333333
q3,2025-06-21,12,138,1472.5549999999998
q3,2025-06-21,12,139,1394.0312666666666
q3,2025-06-21,12,140,1362.0093166666666
q3,2025-06-21,12,141,1423.3849999999998
q3,2025-06-21,12,142,1435.9465
q3,2025-06-21,12,143,1473.7175166666666
q3,2025-06-21,12,144,1577.745
q3,2025-06-21,18,109,-0.0
q3,2025-06-21,18,110,559.8187374277901
q3,2025-06-21,18,111,569.2510784612687
q3,2025-06-21,18,112,616.0788166666666
