date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh
2025-02-22,36758.22935805027,36561.97117355075,19526.373456219062,19884.025270263897,0.0,1479.0909264102202,3272.2772267192477,20872.842826778695,16907.00268969074,10800.0,10800.0,1334.164869047325,10800.0,1.1368683772161603e-13
2025-02-23,81282.3401534468,77556.33822539399,49254.74818579573,52013.80870048575,31.848627777778006,1659.6658003704679,0.0,23140.354576147238,18743.68720667926,10800.0,10800.0,1394.9906493378578,10800.0,1.1368683772161603e-13
2025-02-24,77456.51919993723,74793.13717811939,47899.28653832738,49962.35074784196,67.53076666666652,2128.2467704569835,486.60288333333625,21277.81407541621,17235.02940108713,10800.0,10800.0,1576.054397037033,10800.0,1.1368683772161603e-13
2025-02-25,80494.860824297,72978.26202610318,47468.24929570405,52619.47740421156,45.90429166666672,2737.5380033886922,345.62643333333244,21682.519198497394,17562.840550782887,10800.0,10800.0,1490.1520799999996,10800.0,1.1368683772161603e-13
2025-02-26,74009.43950443217,76180.09259156413,47690.09181624322,47700.159178118454,48.61294166666687,3011.2162549823474,190.26178796296142,22170.418194485035,17958.038737532883,10800.0,10800.0,1375.6626691666663,10800.0,1.1368683772161603e-13
2025-02-27,74710.54469668637,73986.86048983457,46277.948614621215,46926.979360444806,23.765297222222443,2560.2139311111646,125.20034722221932,22992.77530907056,18624.14800034716,10800.0,10800.0,1313.3009739043912,10800.0,1.1368683772161603e-13
2025-02-28,35203.96645627777,35201.31100205322,18271.78253043806,18489.244799459128,0.0,1224.4075498892978,6638.320240260633,21294.68243106995,17248.692769166664,10800.0,10800.0,1321.6169012345686,10800.0,1.1368683772161603e-13
2025-03-01,39609.75677865378,38825.19776774784,20038.456751244255,20632.615964192046,0.0,2233.4347561385403,9822.520446932027,16370.929638652287,13260.453007308348,10800.0,10800.0,1415.3962623456778,10800.0,1.1368683772161603e-13
2025-03-02,83887.90454281919,80502.43767912695,52195.31716399737,54959.14176006405,0.0,3998.6508872141467,0.0,21818.31434340068,17672.834618154546,10800.0,10800.0,1484.1362396296265,10800.0,2.2737367544323206e-13
2025-03-03,85643.6874539851,79007.21160242654,51820.91570887048,56539.17003563442,0.0,2477.2701167461187,296.4895999999999,22191.080275511034,17974.775023163937,10800.0,10800.0,1338.7363518518541,10800.0,2.2737367544323206e-13
2025-03-04,76746.42368954196,75570.63299759856,47892.65239419062,49133.813545360565,0.0,1929.5390056742267,406.58279166666637,21237.12245749648,17202.06919057215,10800.0,10800.0,1516.2858716358019,10800.0,1.1368683772161603e-13
2025-03-05,80632.67935941035,72817.40442780018,47425.51459824295,52387.04253588965,0.7899638888889058,2696.27398700245,0.0,21007.62309484185,17016.174706821894,10800.0,10800.0,1367.8404929629596,10800.0,1.1368683772161603e-13
2025-03-06,75473.40640538078,73158.85209769895,46309.655520045955,47918.52810905301,0.0,2754.690307515034,428.061602777777,21239.189758278015,17203.7437042052,10800.0,10800.0,1648.8502037037058,10800.0,2.2737367544323206e-13
2025-03-07,35953.7039875106,34747.93897492478,18445.52452751128,19461.648883895148,0.0,1649.2063748592852,8504.107950823045,19328.100610048015,15655.761494138893,10800.0,10800.0,1636.325148148146,10800.0,1.1368683772161603e-13
2025-03-08,32888.32630220549,33141.33244817665,17582.93515860631,17594.750564221897,43.47504166666583,1397.261982638239,8746.107483333333,20938.413195816185,16960.11468861111,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-03-09,77071.00530034353,69849.69490636318,44966.857580849246,49298.58623245344,0.0,2297.702999581684,123.69501666666659,21551.430737446455,17456.658897331632,10800.0,10800.0,1382.8150185185168,10800.0,1.7053025658242404e-13
2025-03-10,74172.9089537197,74704.82637563068,46176.214368090004,46554.886681313175,0.0,2473.794102083977,0.0,22047.16222919317,17858.20140564647,10800.0,10800.0,1388.5175527777794,10800.0,1.1368683772161603e-13
2025-03-11,65298.364700499034,71056.8179939246,44571.34671812499,44571.34678971146,0.0,2657.819521335632,366.165476831388,21546.916819776863,17453.002624019267,10800.0,10800.0,1511.4384177777793,10800.0,1.2634338020234281e-13
2025-03-12,75105.12838667369,68497.4425953892,44003.560085563746,48219.48228615595,0.0,1777.6568860982254,202.79045833333302,21481.371408548952,17399.910840924647,10800.0,10800.0,1448.1328409259252,10800.0,1.1368683772161603e-13
2025-03-13,74991.3103839658,74798.03237223646,46576.43808375554,47475.77448833741,51.70289369444595,3089.366050972756,37.200000000000045,21987.111569955214,17809.560371663727,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-03-14,32049.623892492928,32596.343278526063,17152.798635315077,17152.798706607748,0.0,1539.3374789652557,11030.558619708763,21036.953665887937,17039.932469369232,10800.0,10800.0,1376.301611111113,10800.0,1.1368683772161603e-13
2025-03-15,32372.94649586971,32846.14175956161,17053.932600007574,17071.45162811681,0.0,717.1937126543141,7216.785464135269,20989.67069880012,17001.633266028097,10800.0,10800.0,1255.187537037038,10800.0,1.1368683772161603e-13
2025-03-16,72613.34992429786,71314.25352029229,44514.726845615536,46169.90994810171,1.6400000000001,3945.795601890487,0.0,21152.899921412998,17133.848936344526,10800.0,10800.0,1670.2305145678993,10800.0,1.1368683772161603e-13
2025-03-17,68541.27729140552,64679.45240261166,40863.051712460816,43267.67938096647,7.9024166465894226,2792.6651898252444,0.0,21245.043137366694,17208.484941267023,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-03-18,76858.88565772498,68097.13334979326,44265.7895055251,49865.47692650557,0.0,2610.080905475087,376.3635333333357,20972.266022727243,16987.535478409074,10800.0,10800.0,1481.6535548148154,10800.0,1.1368683772161603e-13
2025-03-19,63757.89579237325,67397.5556044034,42123.8052972047,42140.56030122767,0.0,2935.6106562345185,1023.1561250000022,20912.2019640467,16938.88359087783,10800.0,10800.0,1601.0029814814843,10800.0,1.1368683772161603e-13
2025-03-20,72864.73512603325,68081.16441521297,43734.95010151608,47182.28050725086,67.2262225609367,1795.7582943177085,0.0,21808.79224626079,17665.121719471244,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13
2025-03-21,31469.368600630405,31165.25430789376,16018.230043461337,16318.729239980037,0.0,804.1713763374479,14275.594648789249,21326.440874212592,17274.417108112197,10800.0,10800.0,1206.0982939103253,10800.0,1.1368683772161603e-13
2025-03-22,33128.77353415317,32742.478385960716,17044.113452204583,17390.548646849034,0.0,2133.2314551801173,10916.747040160812,20059.474512033972,16248.17435474752,10800.0,10800.0,1847.5341061447336,10800.0,1.1368683772161603e-13
2025-03-23,74019.04837885004,66425.56692659594,42670.04001971491,47627.897766489856,0.0,2727.7950403839036,991.2357027777779,20720.08456193472,16783.26849516713,10800.0,10800.0,1249.6730526543263,10800.0,2.2737367544323206e-13
2025-03-24,69378.44357143859,65418.520321456796,41354.238796610036,43907.61620655022,0.0,2923.6743435839053,436.99579722222336,21365.0163016702,17305.663204352863,10800.0,10800.0,1322.5311860332265,10800.0,1.1368683772161603e-13
2025-03-25,76485.59185655303,66261.15726338743,43260.046220003554,49801.80756694748,0.0,1138.6511465257859,56.07518888889015,21664.769533189883,17548.463321883806,10800.0,10800.0,1212.6160559259256,10800.0,1.1368683772161603e-13
2025-03-26,65992.01331447094,62151.927806449254,39410.80608663688,42176.01020676238,0.0,1914.0233835782524,657.1299392273978,20990.629563036557,17002.409946059623,10800.0,10800.0,1301.5580830911858,10800.0,1.1368683772161603e-13
2025-03-27,70215.23331502746,64707.0125104417,40852.63190515961,44566.99356751356,0.0,1843.0202136361027,103.63811388888945,21280.867278509024,17237.502495592315,10800.0,10800.0,1310.9192465307044,10800.0,2.2737367544323206e-13
2025-03-28,32235.497282866512,32173.13886475448,16288.42557408239,16348.46442227609,0.0,1483.6270978001742,16096.401155939464,19848.57812814833,16077.348283800147,10800.0,10800.0,1714.2398395061693,10800.0,1.1368683772161603e-13
2025-03-29,30776.298909461217,31252.483665648197,15956.2437473618,15990.233303808827,0.0,749.9267113854625,18887.852265583242,20565.7658176114,16658.27031226524,10800.0,10800.0,1370.6903148148167,10800.0,1.1368683772161603e-13
2025-03-30,69020.47327764917,60649.736273200564,39542.63092493026,44522.17941174128,0.0,1358.1964642002777,0.0,20768.00057368576,16822.080464685474,10800.0,10800.0,1537.8568679082832,10800.0,2.2737367544323206e-13
2025-03-31,59744.6380488183,62873.43726474258,39224.80247872033,39757.81406018979,0.0,1860.866733480732,107.42100000000288,20809.263410150095,16855.503362221574,10800.0,10800.0,1456.360143518517,10800.0,2.2737367544323206e-13
2025-04-01,73777.63771125893,66549.54937857756,42155.71282736624,46327.36905210627,0.0,2111.5600769085004,518.0165944444418,19532.2167924103,15821.095601852343,10800.0,10800.0,1442.9085927566543,10800.0,1.1368683772161603e-13
2025-04-02,69862.32908990409,67038.42164367129,41393.28974862235,42703.24412589497,0.0,2011.4962223674315,883.9843899154033,19513.713849412983,15806.108218024518,10800.0,10800.0,1288.877750000003,10800.0,1.509903313490213e-13
2025-04-03,71291.07817991557,63687.62171455068,40969.666941626914,45833.21577456134,0.0,2860.2268129584772,1054.7416701989048,20574.3313932981,16665.208428571463,10800.0,10800.0,1347.301170558445,10800.0,1.1368683772161603e-13
2025-04-04,30229.67967447904,30252.862742421872,15051.456771031413,15106.586174488424,0.0,1169.979772222219,18705.961978917887,20769.04600674613,16822.927265464372,10800.0,10800.0,1411.1923452581718,10800.0,1.1368683772161603e-13
2025-04-05,29984.17828579234,30284.966970090187,15335.741878772202,15335.742080688604,0.0,894.867470408954,13381.320759551587,20866.65135155953,16901.98759476321,10800.0,10800.0,1442.5984074074083,10800.0,1.1368683772161603e-13
2025-04-06,67921.30003514346,61659.831361661396,39187.10694545449,42790.24436881383,0.0,2523.0345228397623,830.8193420438945,20504.74331637407,16608.842086262997,10800.0,10800.0,1257.6695590740749,10800.0,1.1368683772161603e-13
2025-04-07,59418.22891317694,59051.09962026533,36326.64677432534,37111.049339923266,0.0,1502.5515908495586,499.80190000000306,20031.72024253921,16225.693396456765,10800.0,10800.0,1418.686462962963,10800.0,1.1368683772161603e-13
2025-04-08,69331.21826777954,61440.17416209703,39415.69675078183,44051.83965601227,0.0,2258.2567048539254,908.7360697530876,20631.514583280863,16711.5268124575,10800.0,10800.0,1346.5961617229934,10800.0,1.1368683772161603e-13
2025-04-09,67753.66336558165,66500.91416021739,40494.26709694659,42112.954638216,0.0,2613.385359567897,824.2024777777817,20679.027927395055,16750.012621189995,10800.0,10800.0,1450.0788401851867,10800.0,2.2737367544323206e-13
2025-04-10,65821.50830282879,62455.04997731694,39154.23535627772,41911.10326141048,0.0,3259.3576281990336,859.588943484222,20397.186871756265,16521.721366122576,10800.0,10800.0,1407.442488694993,10800.0,1.1368683772161603e-13
2025-04-11,28815.48594847679,29181.40687071097,14615.523243888447,14615.523452381372,0.0,755.3568301399836,19049.729690706445,21366.68517472565,17307.01499152778,10800.0,10800.0,1212.7607191358022,10800.0,1.1368683772161603e-13
2025-04-12,30646.44681759745,29907.453659598756,15201.969939922077,15864.067916038592,0.0,1414.9704621316237,15652.597665278056,20077.499906258294,16262.774924069217,10800.0,10800.0,1576.6640277777778,10800.0,1.1368683772161603e-13
2025-04-13,62432.424436121706,60306.487656784826,36602.06587227705,37677.02560123478,0.0,1836.0589421124814,318.0085916666626,20400.3244193282,16524.262779655837,10800.0,10800.0,1466.8669797530858,10800.0,2.2737367544323206e-13
2025-04-14,65600.37393560173,57318.10552911867,38179.64698000385,44064.27983172762,69.44955480555666,1072.7709742798324,0.0,19930.27531391785,16143.52300427345,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13
2025-04-15,57526.172255451726,57811.20611250847,35734.62672551171,36504.74638557404,0.0,2234.4953439669384,1701.2411585390919,19663.372508784818,15927.331732115705,10800.0,10800.0,1404.7322477777802,10800.0,1.1368683772161603e-13
2025-04-16,64286.641375987354,62440.447587282106,38006.55225342756,39181.69503888259,0.0,2465.3471886109846,397.6781500000021,19988.58051932174,16190.750220650614,10800.0,10800.0,1454.511679259264,10800.0,1.1368683772161603e-13
2025-04-17,57792.936587712815,60057.55198112297,37120.306919342795,37954.47916094973,0.0,2633.1020786775985,641.7943510174282,20601.648428568195,16687.335227140244,10800.0,10800.0,1282.3714681362055,10800.0,2.2737367544323206e-13
2025-04-18,29278.932029243068,29164.97367980486,14284.958231635657,14413.101177183846,0.0,1506.5916182563697,17381.06581305728,20648.416132409904,16725.217067252022,10800.0,10800.0,1512.88302907953,10800.0,1.1368683772161603e-13
2025-04-19,28402.138140314542,28924.962943938324,14348.19272594993,14352.863610190714,0.0,1374.842831584356,16823.276407487083,20748.233972983566,16806.06951811668,10800.0,10800.0,1462.7637622986367,10800.0,1.1368683772161603e-13
2025-04-20,58644.51458324637,58660.68063756195,35895.681213554824,36454.17701990719,0.0,2603.335112970016,273.79607592592436,20135.81350175097,16310.008936418286,10800.0,10800.0,1534.0094679629656,10800.0,1.1368683772161603e-13
2025-04-21,63129.8935515299,55901.96822514129,35432.01447606212,39570.5952708329,0.0,1390.3073280864228,2410.2597997599482,18865.74059979786,15281.249885836267,10800.0,10800.0,1382.4599283333348,10800.0,1.1368683772161603e-13
2025-04-22,55049.53737010153,57518.29761673147,35164.4707942889,35164.47086627055,0.0,1611.2063837665205,0.0,19758.746927885724,16004.585011587442,10800.0,10800.0,1519.4171296296304,10800.0,1.2789769243681803e-13
2025-04-23,54100.840795520446,57865.31473619497,35237.39250754603,35237.39263218806,0.0,2094.2310424897114,460.4105750000047,20582.928431782082,16672.17202974349,10800.0,10800.0,1453.8718999691384,10800.0,2.2737367544323206e-13
2025-04-24,55979.424944144324,55524.046523693185,34071.22015298446,34584.54762035103,0.0,2481.6016606291414,2311.4710136148437,19162.458681311567,15521.591531862368,10800.0,10800.0,1391.1054051835129,10800.0,2.2737367544323206e-13
2025-04-25,28160.353625426593,27498.30077428252,13479.301599013186,14102.555889354868,0.0,705.8737733539116,20809.3949450054,20961.444241701123,16978.76983577791,10800.0,10800.0,1293.7975939085736,10800.0,1.1368683772161603e-13
2025-04-26,28069.166942070966,28048.85560055693,13708.127182088005,13792.05141715619,0.0,783.4259093964378,23208.033608043712,20985.27605149184,16998.07360170839,10800.0,10800.0,1271.6013113019906,10800.0,1.1368683772161603e-13
2025-04-27,55304.211409141244,55875.97987760226,34256.214229692865,34702.2836589185,10.248549999999454,1297.497980117936,2188.2424706104275,20142.193650213503,16315.176856672939,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-04-28,68179.6864520416,64494.4064105485,39525.26782522887,42089.98566715172,0.0,3679.5131224216448,455.0157083333354,19673.211911193983,15935.301648067127,10800.0,10800.0,1403.41235185185,10800.0,1.1368683772161603e-13
2025-04-29,57417.25578902492,56601.07633820063,34943.10987881187,35719.85996879387,21.99612708333359,2216.3072694691464,3532.174450283931,18112.5106782328,14671.133649368578,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-04-30,54623.00067322948,53934.41571439398,32480.586590470375,33144.23594942155,0.0,1943.5537657701288,0.0,19652.671133108022,15918.663617817503,10800.0,10800.0,1222.999236058905,10800.0,1.1368683772161603e-13
2025-05-01,56846.214739261224,55963.61496075733,42884.380462360044,43549.70768716966,1292.8852081292648,1027.5295762952555,1991.137563342459,19548.11910394149,16321.664874692611,10800.0,10258.123999444442,1200.0,10800.0,1.1368683772161603e-13
2025-05-02,30332.677060285187,30095.279184330935,21388.453128013574,21778.784116688697,1005.8983166666662,109.56966388888861,12586.338617293102,20598.145610474858,16483.196473992586,10258.123999444442,10481.792299991164,1200.0,10800.0,1.1368683772161603e-13
2025-05-03,29301.686528931816,29285.763783878036,21854.324306399223,21987.40219628508,1275.8603076698214,93.67261666666695,17507.17373762891,20616.689449514903,16523.083362262627,10481.792299991164,10677.831290929435,1200.0,10800.0,1.1368683772161603e-13
2025-05-04,61297.0456394148,55627.625065340864,43340.264236273826,46892.20171646261,1204.1890226165056,265.2652676993717,1677.2616351690529,17443.5073794322,14288.88752767658,10677.831290929435,10500.446235,1200.0,10800.0,2.2737367544323206e-13
2025-05-05,63291.18654218246,59735.366641002794,43974.64205714275,46855.56643453489,940.5552497317591,495.4742614540435,1310.7938785322403,19867.850472359394,16074.203521611113,10500.446235,10521.285525,1200.0,10800.0,1.1368683772161603e-13
2025-05-06,54287.9026700439,56682.73375804843,41407.16542252212,41577.88699192419,971.5353963916909,479.77192415343006,472.2955627098825,21099.93399163237,17267.81469072222,10521.285525,10324.765350000001,1200.0,10800.0,1.1368683772161603e-13
2025-05-07,58331.101898605986,59896.41389156699,42671.28838705429,42791.7107095845,891.9550972957895,1107.2375722565114,480.2076002185197,20734.420004672425,16601.342138284665,10324.765350000001,10539.807645,1200.0,10800.0,2.2737367544323206e-13
2025-05-08,67897.40000455329,62747.29786269432,40044.42089480083,42672.38290565966,35.999250000000075,2645.613595088198,413.3977027777791,19282.10681751763,15384.333402689284,10539.807645,10800.0,1575.3838425925924,10800.0,2.2737367544323206e-13
2025-05-09,31563.711483566763,31735.044942156095,17067.938959884552,17278.675636780394,0.0,2305.2639952674913,17088.12452192153,20222.476710353032,16380.20613538596,10800.0,10800.0,1815.0969264722821,10800.0,1.1368683772161603e-13
2025-05-10,31394.683977593333,31907.338027991547,17263.76727959567,17263.76749632867,0.0,2442.632764904346,13574.749943913226,19836.36860968759,16067.45857384695,10800.0,10800.0,1859.5143845219084,10800.0,1.1368683772161603e-13
2025-05-11,65887.64793880537,61805.639442508356,39560.04537786596,41812.821472927244,34.73050000000012,2708.3199054783345,125.58686388888711,18538.863630567437,15016.479540759628,10800.0,10800.0,1462.8208833333322,10800.0,1.1368683772161603e-13
2025-05-12,57543.24214852406,59471.588293963556,37472.46918526215,37472.46925641417,0.0,3021.774845782425,1288.834970880194,16998.859178776875,13769.075934809269,10800.0,10800.0,1769.690777777777,10800.0,1.1368683772161603e-13
2025-05-13,68055.90302332913,61670.69734467108,39791.41150225937,43539.552712181576,0.0,4195.817985973295,909.4851777777756,18085.16533817553,14648.983923922187,10800.0,10800.0,1550.3784259259278,10800.0,1.1368683772161603e-13
2025-05-14,65655.82506713849,61152.84006397673,39509.5290102108,42965.329200513326,0.0,3644.147184831031,1179.4088919067258,17448.080020556015,14132.944816650375,10800.0,10800.0,1936.11805962963,10800.0,1.1368683772161603e-13
2025-05-15,63467.136916624244,60686.722716796,39171.22969108527,41844.550102576424,0.0,3499.1285160496436,928.6058510288054,18389.105612548552,14895.175546164333,10800.0,10800.0,2248.3949629629637,10800.0,2.2737367544323206e-13
2025-05-16,30698.15011912653,29857.866173610935,16076.451501826903,16930.869678549687,0.0,1627.6309810110943,21696.48088033454,20096.04094174721,16277.79316281524,10800.0,10800.0,1662.6790023010853,10800.0,1.1368683772161603e-13
2025-05-17,31110.593707962646,30769.28765666738,16382.59862671392,16699.41300513348,0.0,1515.92184287483,14866.215667717956,20728.163488111946,16789.812425370685,10800.0,10800.0,1540.5330041112386,10800.0,1.1368683772161603e-13
2025-05-18,68812.78909108853,61463.17547952694,39589.4927976615,43385.66546345855,0.0,3947.160268055275,455.7111805555538,17811.241741663733,14427.10581074762,10800.0,10800.0,2085.9084629629615,10800.0,1.1368683772161603e-13
2025-05-19,61682.739545399294,58478.544626975185,37397.43053577379,39022.92943737888,67.00333333333344,3374.8920469214418,4397.489471020244,17147.10469666759,13889.154804300748,10800.0,10800.0,1579.0132095878466,10800.0,1.1368683772161603e-13
2025-05-20,61020.23843663516,60553.037643217736,37725.89628905215,38387.02273841975,0.0,2543.881465601769,141.96924989711994,17577.85321606412,14238.061105011933,10800.0,10800.0,1599.1088101851842,10800.0,1.1368683772161603e-13
2025-05-21,57349.10853745003,59981.92262014146,37936.09254046641,37936.09267007432,0.0,3119.136090238184,2007.1046774231875,18384.56089024607,14891.494321099319,10800.0,10800.0,1774.597232592593,10800.0,1.1368683772161603e-13
2025-05-22,59682.16055984899,57925.993126783855,36229.99430685335,37336.71779361325,2.57000000000005,2845.6926236618688,843.590840799088,18013.941292927553,14591.292447271318,10800.0,10800.0,1517.4725221296285,10800.0,1.1368683772161603e-13
2025-05-23,30472.90555728056,31263.743873498126,17019.84292686897,17059.494309802987,0.0,3212.239398456794,17754.277178336797,20401.46533353263,16525.18692016143,10800.0,10800.0,1530.2186805031188,10800.0,1.1368683772161603e-13
2025-05-24,31335.273609791755,30814.502033247532,16553.38852474402,17089.607301150434,0.0,2835.7519646090577,20466.96247172508,19775.19059778985,16017.904384209785,10800.0,10800.0,1663.2011445525702,10800.0,1.1368683772161603e-13
2025-05-25,62222.86668740401,59116.50523825768,37053.22360224228,38603.3656050275,0.0,3319.496565621869,4140.835960300777,16374.539626324735,13263.377097323033,10800.0,10800.0,1668.9202222222234,10800.0,1.1368683772161603e-13
2025-05-26,59164.610540702895,62715.83370177676,39013.57578110433,39035.296920517845,0.0,3942.214501272166,667.5076492281992,18559.361059349554,15033.082458073146,10800.0,10800.0,1930.7172407407434,10800.0,1.1368683772161603e-13
2025-05-27,56727.88710654835,57981.11076916847,36253.473812702534,36268.951223368866,0.0,3703.5167585256586,1303.9014783607709,18859.606485694963,15276.28125341292,10800.0,10800.0,1813.4775000000006,10800.0,1.1368683772161603e-13
2025-05-28,64681.6555567862,60154.88665968168,38375.73011542554,40678.04371028763,0.0,3563.2201634990074,941.7249949931478,17769.03895362915,14392.92155243962,10800.0,10800.0,1758.4598333333342,10800.0,2.2737367544323206e-13
2025-05-29,63270.67441493677,62539.72059543776,38918.082918636646,39890.882678235896,14.747883333333561,2628.0568940329304,2190.3276055898505,19084.002521833307,15458.042042684985,10800.0,10800.0,1716.300857613866,10800.0,2.2737367544323206e-13
2025-05-30,31049.40506685888,31259.781086546263,16859.73843422774,16859.73850692162,0.0,2947.0613287751794,17981.510142932773,19657.77025353499,15922.793905363344,10800.0,10800.0,1754.1297386394945,10800.0,1.1368683772161603e-13
2025-05-31,33062.15136743762,31677.40916405037,17279.81382892412,18554.3555656454,0.0,3027.6284293209856,16528.336111617085,19643.489858485762,15911.22678537347,10800.0,10800.0,1988.348425888916,10800.0,1.1368683772161603e-13
2025-06-01,79108.03994559759,73975.66517317682,58231.71253285105,64077.656302371106,1091.0753083815534,841.7010972222248,0.0,19643.015646506035,16642.80256216989,10800.0,9986.711235,1200.0,10800.0,2.2737367544323206e-13
2025-06-02,80752.87386148266,72054.16951471541,56065.72678706758,62894.35430228212,957.2645093494099,82.07883888888864,0.0,22391.38816145234,18102.8404262764,9986.711235,10024.69344,1200.0,10537.660155123454,1.1368683772161603e-13
