variant,date,issue_hour,slot,purchase_kwh
q3,2025-03-20,0,47,0.0
q3,2025-03-20,0,48,0.0
q3,2025-03-20,0,49,0.0
q3,2025-03-20,0,50,0.0
q3,2025-03-20,0,51,0.0
q3,2025-03-20,0,52,0.0
q3,2025-03-20,0,53,0.0
q3,2025-03-20,0,54,0.0
q3,2025-03-20,0,55,0.0
q3,2025-03-20,0,56,0.0
q3,2025-03-20,0,57,0.0
q3,2025-03-20,0,58,0.0
q3,2025-03-20,0,59,0.0
q3,2025-03-20,0,60,0.0
q3,2025-03-20,0,61,0.0
q3,2025-03-20,0,62,0.0
q3,2025-03-20,0,63,0.0
q3,2025-03-20,0,64,0.0
q3,2025-03-20,0,65,0.0
q3,2025-03-20,0,66,590.0074456175225
q3,2025-03-20,0,67,598.4554394841564
q3,2025-03-20,0,68,624.3442657237031
q3,2025-03-20,0,69,633.2261505625022
q3,2025-03-20,0,70,644.8653623675648
q3,2025-03-20,0,71,631.964280879427
q3,2025-03-20,0,72,592.3745027085657
q3,2025-03-20,0,73,637.0584550694945
q3,2025-03-20,0,74,687.4032319864551
q3,2025-03-20,0,75,705.7058644492458
q3,2025-03-20,0,76,745.4847081346306
q3,2025-03-20,0,77,548.6737346068294
q3,2025-03-20,0,78,82.97779408693327
q3,2025-03-20,0,79,105.50178168485718
q3,2025-03-20,0,80,102.64341008847077
q3,2025-03-20,0,81,111.57990171467634
q3,2025-03-20,0,82,88.42746496875009
q3,2025-03-20,0,83,0.031059889113317005
q3,2025-03-20,0,84,0.0
q3,2025-03-20,0,85,0.0
q3,2025-03-20,0,86,0.0
q3,2025-03-20,0,87,0.0
q3,2025-03-20,0,88,0.0
q3,2025-03-20,0,89,0.0
q3,2025-03-20,0,90,1242.7276508874365
q3,2025-03-20,0,91,1268.9444938592555
q3,2025-03-20,0,92,574.743395412095
q3,2025-03-20,0,93,533.0576191793766
q3,2025-03-20,0,94,572.399604931895
q3,2025-03-20,0,95,605.4741958117254
q3,2025-03-20,0,96,646.3202617246885
q3,2025-03-20,0,97,665.4320726094635
q3,2025-03-20,0,98,707.1213970691708
q3,2025-03-20,0,99,738.7514206188034
q3,2025-03-20,0,100,749.4103486557005
q3,2025-03-20,0,101,784.8021365314353
q3,2025-03-20,0,102,821.2092652577567
q3,2025-03-20,0,103,864.0579294498532
q3,2025-03-20,0,104,887.6119978854649
q3,2025-03-20,0,105,927.9992694607774
q3,2025-03-20,0,106,991.6998371228156
q3,2025-03-20,0,107,898.8418914238648
q3,2025-03-20,0,108,720.5080644303567
q3,2025-03-20,0,109,698.5381198278221
q3,2025-03-20,0,110,737.5505025119564
q3,2025-03-20,0,111,734.3485722010873
q3,2025-03-20,0,112,729.0164387763534
q3,2025-03-20,0,113,138.6169905498307
q3,2025-03-20,0,114,0.0
q3,2025-03-20,0,115,0.0
q3,2025-03-20,0,116,0.0
q3,2025-03-20,0,117,0.0
q3,2025-03-20,0,118,0.0
q3,2025-03-20,0,119,0.0
q3,2025-03-20,0,120,0.0
q3,2025-03-20,0,121,0.0
q3,2025-03-20,0,122,0.0
q3,2025-03-20,0,123,0.0
q3,2025-03-20,0,124,0.0
q3,2025-03-20,0,125,731.7452123412619
q3,2025-03-20,0,126,735.665293867061
q3,2025-03-20,0,127,739.7526224036658
q3,2025-03-20,0,128,738.193950033211
q3,2025-03-20,0,129,746.719632282874
q3,2025-03-20,0,130,760.4917901737649
q3,2025-03-20,0,131,687.3303953298723
q3,2025-03-20,0,132,1397.5920556080523
q3,2025-03-20,0,133,1377.5646872675152
q3,2025-03-20,0,134,1224.649577736838
q3,2025-03-20,0,135,1395.806020755554
q3,2025-03-20,0,136,1400.4810904481938
q3,2025-03-20,0,137,1395.3792804086515
q3,2025-03-20,0,138,1388.7325237545156
q3,2025-03-20,0,139,1398.8384895420736
q3,2025-03-20,0,140,1408.4564447142718
q3,2025-03-20,0,141,1409.540195255935
q3,2025-03-20,0,142,1408.8251563648532
q3,2025-03-20,0,143,1399.6723822394933
q3,2025-03-20,0,144,1387.6527851186197
q3,2025-03-20,6,37,-0.0
q3,2025-03-20,6,38,-0.0
q3,2025-03-20,6,39,-0.0
q3,2025-03-20,6,40,-0.0
q3,2025-03-20,6,41,-0.0
q3,2025-03-20,6,42,-0.0
q3,2025-03-20,6,43,478.09272767364143
q3,2025-03-20,6,44,459.8832772937348
q3,2025-03-20,6,45,411.4469402760395
q3,2025-03-20,6,46,322.86074948966944
q3,2025-03-20,6,47,-0.0
q3,2025-03-20,6,48,-0.0
q3,2025-03-20,6,49,-0.0
q3,2025-03-20,6,50,-0.0
q3,2025-03-20,6,51,-0.0
q3,2025-03-20,6,52,-0.0
q3,2025-03-20,6,53,-0.0
q3,2025-03-20,6,54,-0.0
q3,2025-03-20,6,55,-0.0
q3,2025-03-20,6,56,-0.0
q3,2025-03-20,6,57,-0.0
q3,2025-03-20,6,58,-0.0
q3,2025-03-20,6,59,-0.0
q3,2025-03-20,6,60,-0.0
q3,2025-03-20,6,61,-0.0
q3,2025-03-20,6,62,-0.0
q3,2025-03-20,6,63,-0.0
q3,2025-03-20,6,64,-0.0
q3,2025-03-20,6,65,-0.0
q3,2025-03-20,6,66,-0.0
q3,2025-03-20,6,67,598.4554394841564
q3,2025-03-20,6,68,-0.0
q3,2025-03-20,6,69,432.0848230770621
q3,2025-03-20,6,70,587.0890482141465
q3,2025-03-20,6,71,550.3825157849735
q3,2025-03-20,6,72,503.5489630683612
q3,2025-03-20,6,73,478.40112279913717
q3,2025-03-20,6,74,467.04821959489436
q3,2025-03-20,6,75,466.73047215375664
q3,2025-03-20,6,76,439.11260734916175
q3,2025-03-20,6,77,-0.0
q3,2025-03-20,6,78,-0.0
q3,2025-03-20,6,79,-0.0
q3,2025-03-20,6,80,-0.0
q3,2025-03-20,6,81,-0.0
q3,2025-03-20,6,82,-0.0
q3,2025-03-20,6,83,-0.0
q3,2025-03-20,6,84,-0.0
q3,2025-03-20,6,85,-0.0
q3,2025-03-20,6,86,-0.0
q3,2025-03-20,6,87,-0.0
q3,2025-03-20,6,88,-0.0
q3,2025-03-20,6,89,-0.0
q3,2025-03-20,6,90,140.53607915319776
q3,2025-03-20,6,91,327.93229016164656
q3,2025-03-20,6,92,236.18828131336443
q3,2025-03-20,6,93,281.41168477326187
q3,2025-03-20,6,94,353.0916792766915
q3,2025-03-20,6,95,406.24415789436466
q3,2025-03-20,6,96,450.070969223986
q3,2025-03-20,6,97,508.4379519032566
q3,2025-03-20,6,98,569.3637658465065
q3,2025-03-20,6,99,613.673585428217
q3,2025-03-20,6,100,661.1087871945749
q3,2025-03-20,6,101,719.1415455084851
q3,2025-03-20,6,102,772.4553981762762
q3,2025-03-20,6,103,819.1416557375575
q3,2025-03-20,6,104,853.5095201076876
q3,2025-03-20,6,105,904.4162115401316
q3,2025-03-20,6,106,975.094712432824
q3,2025-03-20,6,107,891.1615261922846
q3,2025-03-20,6,108,720.5080644303567
q3,2025-03-20,6,109,698.5381198278221
q3,2025-03-20,6,110,737.5505025119564
q3,2025-03-20,6,111,734.3485722010873
q3,2025-03-20,6,112,729.0164387763534
q3,2025-03-20,6,113,138.6169905498307
q3,2025-03-20,6,114,-0.0
q3,2025-03-20,6,115,-0.0
q3,2025-03-20,6,116,-0.0
q3,2025-03-20,6,117,-0.0
q3,2025-03-20,6,118,-0.0
q3,2025-03-20,6,119,-0.0
q3,2025-03-20,6,120,-0.0
q3,2025-03-20,6,121,-0.0
q3,2025-03-20,6,122,-0.0
q3,2025-03-20,6,123,-0.0
q3,2025-03-20,6,124,-0.0
q3,2025-03-20,6,125,731.7452123412619
q3,2025-03-20,6,126,735.665293867061
q3,2025-03-20,6,127,739.7526224036658
q3,2025-03-20,6,128,738.193950033211
q3,2025-03-20,6,129,746.719632282874
q3,2025-03-20,6,130,760.4917901737649
q3,2025-03-20,6,131,687.3303953298723
q3,2025-03-20,6,132,1397.5920556080523
q3,2025-03-20,6,133,1377.5646872675152
q3,2025-03-20,6,134,1224.649577736838
q3,2025-03-20,6,135,1395.806020755554
q3,2025-03-20,6,136,1400.4810904481938
q3,2025-03-20,6,137,1395.3792804086515
q3,2025-03-20,6,138,1388.7325237545156
q3,2025-03-20,6,139,1398.8384895420736
q3,2025-03-20,6,140,1408.4564447142718
q3,2025-03-20,6,141,1409.540195255935
q3,2025-03-20,6,142,1408.8251563648532
q3,2025-03-20,6,143,1399.6723822394933
q3,2025-03-20,6,144,1387.6527851186197
q3,2025-03-20,12,73,557.742154914372
q3,2025-03-20,12,74,565.9240997284187
q3,2025-03-20,12,75,574.3006873543003
q3,2025-03-20,12,76,569.4114236885451
q3,2025-03-20,12,77,548.6737346068294
q3,2025-03-20,12,78,-0.0
q3,2025-03-20,12,79,-0.0
q3,2025-03-20,12,80,-0.0
q3,2025-03-20,12,81,-0.0
q3,2025-03-20,12,82,-0.0
q3,2025-03-20,12,83,-0.0
q3,2025-03-20,12,84,-0.0
q3,2025-03-20,12,85,-0.0
q3,2025-03-20,12,86,-0.0
q3,2025-03-20,12,87,-0.0
q3,2025-03-20,12,88,-0.0
q3,2025-03-20,12,89,0.00010132275279291948
q3,2025-03-20,12,90,361.9585792791548
q3,2025-03-20,12,91,1070.8882966499652
q3,2025-03-20,12,92,280.8100385341302
q3,2025-03-20,12,93,336.5606995091282
q3,2025-03-20,12,94,397.0799678721929
q3,2025-03-20,12,95,444.7124678372044
q3,2025-03-20,12,96,490.7824593554808
q3,2025-03-20,12,97,544.7239543192694
q3,2025-03-20,12,98,599.9760178268115
q3,2025-03-20,12,99,647.7526018465317
q3,2025-03-20,12,100,689.0241263416723
q3,2025-03-20,12,101,741.0291478019313
q3,2025-03-20,12,102,804.3815534275191
q3,2025-03-20,12,103,841.5418630004183
q3,2025-03-20,12,104,874.5536978238998
q3,2025-03-20,12,105,915.5072680141219
q3,2025-03-20,12,106,985.4260885975832
q3,2025-03-20,12,107,893.0028486417868
q3,2025-03-20,12,108,720.5080644303567
q3,2025-03-20,12,109,698.5381198278221
q3,2025-03-20,12,110,737.5505025119564
q3,2025-03-20,12,111,734.3485722010873
q3,2025-03-20,12,112,729.0164387763534
q3,2025-03-20,12,113,138.6169905498307
q3,2025-03-20,12,114,-0.0
q3,2025-03-20,12,115,-0.0
q3,2025-03-20,12,116,-0.0
q3,2025-03-20,12,117,-0.0
q3,2025-03-20,12,118,-0.0
q3,2025-03-20,12,119,-0.0
q3,2025-03-20,12,120,-0.0
q3,2025-03-20,12,121,-0.0
q3,2025-03-20,12,122,-0.0
q3,2025-03-20,12,123,-0.0
q3,2025-03-20,12,124,-0.0
q3,2025-03-20,12,125,731.7452123412619
q3,2025-03-20,12,126,735.665293867061
q3,2025-03-20,12,127,739.7526224036658
q3,2025-03-20,12,128,738.193950033211
q3,2025-03-20,12,129,746.719632282874
q3,2025-03-20,12,130,760.4917901737649
q3,2025-03-20,12,131,687.3303953298723
q3,2025-03-20,12,132,1397.5920556080523
q3,2025-03-20,12,133,1377.5646872675152
q3,2025-03-20,12,134,1224.649577736838
q3,2025-03-20,12,135,1395.806020755554
q3,2025-03-20,12,136,1400.4810904481938
q3,2025-03-20,12,137,1395.3792804086515
q3,2025-03-20,12,138,1388.7325237545156
q3,2025-03-20,12,139,1398.8384895420736
q3,2025-03-20,12,140,1408.4564447142718
q3,2025-03-20,12,141,1409.540195255935
q3,2025-03-20,12,142,1408.8251563648532
q3,2025-03-20,12,143,1399.6723822394933
q3,2025-03-20,12,144,1387.6527851186197
q3,2025-03-20,18,109,698.5381198278221
q3,2025-03-20,18,110,737.5505025119564
q3,2025-03-20,18,111,734.3485722010873
q3,2025-03-20,18,112,729.0164387763534
q3,2025-03-20,18,113,275.9043946317864
q3,2025-03-20,18,114,-0.0
q3,2025-03-20,18,115,-0.0
q3,2025-03-20,18,116,-0.0
q3,2025-03-20,18,117,-0.0
q3,2025-03-20,18,118,-0.0
q3,2025-03-20,18,119,-0.0
q3,2025-03-20,18,120,-0.0
q3,2025-03-20,18,121,-0.0
q3,2025-03-20,18,122,-0.0
q3,2025-03-20,18,123,-0.0
q3,2025-03-20,18,124,-0.0
q3,2025-03-20,18,125,731.7452123412619
q3,2025-03-20,18,126,735.665293867061
q3,2025-03-20,18,127,739.7526224036658
q3,2025-03-20,18,128,738.193950033211
q3,2025-03-20,18,129,746.719632282874
q3,2025-03-20,18,130,760.4917901737649
q3,2025-03-20,18,131,687.3303953298723
q3,2025-03-20,18,132,1397.5920556080523
q3,2025-03-20,18,133,1377.5646872675152
q3,2025-03-20,18,134,1224.6494157411935
q3,2025-03-20,18,135,1395.806020755554
q3,2025-03-20,18,136,1400.4810904481938
q3,2025-03-20,18,137,1395.3792804086515
q3,2025-03-20,18,138,1388.7325237545156
q3,2025-03-20,18,139,1398.8384895420736
q3,2025-03-20,18,140,1408.4564447142718
q3,2025-03-20,18,141,1409.540195255935
q3,2025-03-20,18,142,1408.8251563648532
q3,2025-03-20,18,143,1399.6723822394933
q3,2025-03-20,18,144,1387.6527851186197
q3,2025-06-21,0,1,665.5744986791926
q3,2025-06-21,0,2,663.8427157438017
q3,2025-06-21,0,3,657.9810141857811
q3,2025-06-21,0,4,664.1535340366079
q3,2025-06-21,0,5,653.8063530985378
q3,2025-06-21,0,6,630.5056264474881
q3,2025-06-21,0,7,633.1328015654783
q3,2025-06-21,0,8,625.8490470724091
q3,2025-06-21,0,9,624.2453860843394
q3,2025-06-21,0,10,635.9468994626844
q3,2025-06-21,0,11,630.1093270300528
q3,2025-06-21,0,12,632.4306473975628
q3,2025-06-21,0,13,616.909989533743
q3,2025-06-21,0,14,628.0305715840632
q3,2025-06-21,0,15,623.9013522328929
q3,2025-06-21,0,16,613.7861043598783
q3,2025-06-21,0,17,614.8243874109044
q3,2025-06-21,0,18,616.8507617006965
q3,2025-06-21,0,19,611.3457667541861
q3,2025-06-21,0,20,608.8997374847996
q3,2025-06-21,0,21,604.0721260433538
q3,2025-06-21,0,22,611.6701445655308
q3,2025-06-21,0,23,608.4952048650359
q3,2025-06-21,0,24,605.4767791364745
q3,2025-06-21,0,25,597.9665068233752
q3,2025-06-21,0,26,599.5512668142474
q3,2025-06-21,0,27,600.6906781754021
q3,2025-06-21,0,28,605.565601674187
q3,2025-06-21,0,29,600.6989233967632
q3,2025-06-21,0,30,609.6023287473226
q3,2025-06-21,0,31,575.3868029107521
q3,2025-06-21,0,32,561.0367642878759
q3,2025-06-21,0,33,530.6004714906617
q3,2025-06-21,0,34,491.3472219932198
q3,2025-06-21,0,35,536.1036773235442
q3,2025-06-21,0,36,0.0
q3,2025-06-21,0,37,0.0
q3,2025-06-21,0,38,0.0
q3,2025-06-21,0,39,0.0
q3,2025-06-21,0,40,0.0
q3,2025-06-21,0,41,0.0
q3,2025-06-21,0,42,0.0
q3,2025-06-21,0,43,0.0
q3,2025-06-21,0,44,0.0
q3,2025-06-21,0,45,0.0
q3,2025-06-21,0,46,0.004898936281992728
q3,2025-06-21,0,47,0.0
q3,2025-06-21,0,48,0.0
q3,2025-06-21,0,49,0.0
q3,2025-06-21,0,50,0.0
q3,2025-06-21,0,51,0.0
q3,2025-06-21,0,52,0.0
q3,2025-06-21,0,53,0.0
q3,2025-06-21,0,54,0.0
q3,2025-06-21,0,55,0.0
q3,2025-06-21,0,56,0.0
q3,2025-06-21,0,57,0.0
q3,2025-06-21,0,58,0.0
q3,2025-06-21,0,59,0.0
q3,2025-06-21,0,60,0.0
q3,2025-06-21,0,61,0.0
q3,2025-06-21,0,62,0.0
q3,2025-06-21,0,63,0.0
q3,2025-06-21,0,64,0.0
q3,2025-06-21,0,65,0.0
q3,2025-06-21,0,66,128.90889944402528
q3,2025-06-21,0,67,681.6873528444867
q3,2025-06-21,0,68,649.8657237430799
q3,2025-06-21,0,69,644.4375732623665
q3,2025-06-21,0,70,632.2717978182759
q3,2025-06-21,0,71,600.6550246633726
q3,2025-06-21,0,72,521.4673045255016
q3,2025-06-21,0,73,513.6477983915428
q3,2025-06-21,0,74,531.7266615805127
q3,2025-06-21,0,75,520.1994102867578
q3,2025-06-21,0,76,516.7658093235914
q3,2025-06-21,0,77,0.0
q3,2025-06-21,0,78,0.0
q3,2025-06-21,0,79,0.0
q3,2025-06-21,0,80,0.0
q3,2025-06-21,0,81,0.0
q3,2025-06-21,0,82,0.0
q3,2025-06-21,0,83,0.0
q3,2025-06-21,0,84,0.0
q3,2025-06-21,0,85,0.0
q3,2025-06-21,0,86,0.0
q3,2025-06-21,0,87,0.0
q3,2025-06-21,0,88,0.0
q3,2025-06-21,0,89,0.0
q3,2025-06-21,0,90,69.37205172186009
q3,2025-06-21,0,91,782.2666142553726
q3,2025-06-21,0,92,207.0631815792359
q3,2025-06-21,0,93,273.21346668750175
q3,2025-06-21,0,94,345.5555040951906
q3,2025-06-21,0,95,430.34098450056285
q3,2025-06-21,0,96,514.2007837455147
q3,2025-06-21,0,97,549.6919137392929
q3,2025-06-21,0,98,573.3109640521959
q3,2025-06-21,0,99,592.9044188598612
q3,2025-06-21,0,100,624.288737805298
q3,2025-06-21,0,101,666.7880658137044
q3,2025-06-21,0,102,696.8339596414482
q3,2025-06-21,0,103,728.1566829170799
q3,2025-06-21,0,104,755.6695492323862
q3,2025-06-21,0,105,815.935923289499
q3,2025-06-21,0,106,891.6930812380891
q3,2025-06-21,0,107,816.9465121781076
q3,2025-06-21,0,108,671.0650580788409
q3,2025-06-21,0,109,682.2908024567691
q3,2025-06-21,0,110,735.8174213673783
q3,2025-06-21,0,111,772.4355173236673
q3,2025-06-21,0,112,810.422783098149
q3,2025-06-21,0,113,833.3158160529714
q3,2025-06-21,0,114,11.001249717460496
q3,2025-06-21,0,115,18.12124840980937
q3,2025-06-21,0,116,36.85487288831871
q3,2025-06-21,0,117,27.290352156322797
q3,2025-06-21,0,118,9.884574931995871
q3,2025-06-21,0,119,8.29758088886831
q3,2025-06-21,0,120,23.557445087471365
q3,2025-06-21,0,121,25.9390806631111
q3,2025-06-21,0,122,564.0403336400802
q3,2025-06-21,0,123,43.044535045005205
q3,2025-06-21,0,124,24.627564112214714
q3,2025-06-21,0,125,871.8791898816023
q3,2025-06-21,0,126,879.1249607683362
q3,2025-06-21,0,127,864.418284793083
q3,2025-06-21,0,128,857.9112229382945
q3,2025-06-21,0,129,872.3185908161922
q3,2025-06-21,0,130,874.4216577836861
q3,2025-06-21,0,131,790.7308864978646
q3,2025-06-21,0,132,1507.7001365949404
q3,2025-06-21,0,133,1491.2410612398633
q3,2025-06-21,0,134,1334.2106361665938
q3,2025-06-21,0,135,1510.827255700914
q3,2025-06-21,0,136,1514.8466326424675
q3,2025-06-21,0,137,1508.7663618134036
q3,2025-06-21,0,138,1509.2927380260019
q3,2025-06-21,0,139,1508.478746394493
q3,2025-06-21,0,140,1496.6751886572017
q3,2025-06-21,0,141,1508.178319010058
q3,2025-06-21,0,142,1496.63885508378
q3,2025-06-21,0,143,1497.5305538789664
q3,2025-06-21,0,144,1512.3441143033965
q3,2025-06-21,6,37,-0.0
q3,2025-06-21,6,38,-0.0
q3,2025-06-21,6,39,-0.0
q3,2025-06-21,6,40,-0.0
q3,2025-06-21,6,41,-0.0
q3,2025-06-21,6,42,-0.0
q3,2025-06-21,6,43,-0.0
q3,2025-06-21,6,44,-0.0
q3,2025-06-21,6,45,-0.0
q3,2025-06-21,6,46,0.0018275303312483204
q3,2025-06-21,6,47,-0.0
q3,2025-06-21,6,48,-0.0
q3,2025-06-21,6,49,-0.0
q3,2025-06-21,6,50,-0.0
q3,2025-06-21,6,51,-0.0
q3,2025-06-21,6,52,-0.0
q3,2025-06-21,6,53,-0.0
q3,2025-06-21,6,54,-0.0
q3,2025-06-21,6,55,-0.0
q3,2025-06-21,6,56,-0.0
q3,2025-06-21,6,57,-0.0
q3,2025-06-21,6,58,-0.0
q3,2025-06-21,6,59,-0.0
q3,2025-06-21,6,60,-0.0
q3,2025-06-21,6,61,-0.0
q3,2025-06-21,6,62,-0.0
q3,2025-06-21,6,63,-0.0
q3,2025-06-21,6,64,-0.0
q3,2025-06-21,6,65,-0.0
q3,2025-06-21,6,66,-0.0
q3,2025-06-21,6,67,678.5719015802986
q3,2025-06-21,6,68,-0.0
q3,2025-06-21,6,69,-0.0
q3,2025-06-21,6,70,208.2636398363095
q3,2025-06-21,6,71,600.6550246633726
q3,2025-06-21,6,72,521.4673045255016
q3,2025-06-21,6,73,513.6477983915428
q3,2025-06-21,6,74,531.7266615805127
q3,2025-06-21,6,75,520.1994102867578
q3,2025-06-21,6,76,502.8026077178156
q3,2025-06-21,6,77,-0.0
q3,2025-06-21,6,78,-0.0
q3,2025-06-21,6,79,-0.0
q3,2025-06-21,6,80,-0.0
q3,2025-06-21,6,81,-0.0
q3,2025-06-21,6,82,-0.0
q3,2025-06-21,6,83,-0.0
q3,2025-06-21,6,84,-0.0
q3,2025-06-21,6,85,-0.0
q3,2025-06-21,6,86,-0.0
q3,2025-06-21,6,87,-0.0
q3,2025-06-21,6,88,-0.0
q3,2025-06-21,6,89,-0.0
q3,2025-06-21,6,90,79.11873197586377
q3,2025-06-21,6,91,782.2666142553726
q3,2025-06-21,6,92,207.0631815792359
q3,2025-06-21,6,93,273.21346668750175
q3,2025-06-21,6,94,345.5555040951906
q3,2025-06-21,6,95,430.34098450056285
q3,2025-06-21,6,96,514.2007837455147
q3,2025-06-21,6,97,549.6919137392929
q3,2025-06-21,6,98,573.3109640521959
q3,2025-06-21,6,99,592.9044188598612
q3,2025-06-21,6,100,624.288737805298
q3,2025-06-21,6,101,666.7880658137044
q3,2025-06-21,6,102,696.8339596414482
q3,2025-06-21,6,103,728.1566829170799
q3,2025-06-21,6,104,755.6695492323862
q3,2025-06-21,6,105,815.935923289499
q3,2025-06-21,6,106,896.1777799844275
q3,2025-06-21,6,107,832.0056105703923
q3,2025-06-21,6,108,695.6459371651649
q3,2025-06-21,6,109,693.6238679649982
q3,2025-06-21,6,110,756.153722906357
q3,2025-06-21,6,111,783.8392765149449
q3,2025-06-21,6,112,815.3316275425931
q3,2025-06-21,6,113,839.6165327196397
q3,2025-06-21,6,114,11.0507663841272
q3,2025-06-21,6,115,18.12124840980937
q3,2025-06-21,6,116,36.887883999429846
q3,2025-06-21,6,117,27.339102156322838
q3,2025-06-21,6,118,9.90108048755144
q3,2025-06-21,6,119,8.310361444423961
q3,2025-06-21,6,120,23.557445087471365
q3,2025-06-21,6,121,25.9390806631111
q3,2025-06-21,6,122,564.0403336400802
q3,2025-06-21,6,123,43.044535045005205
q3,2025-06-21,6,124,24.627564112214714
q3,2025-06-21,6,125,871.8791898816023
q3,2025-06-21,6,126,879.1249607683362
q3,2025-06-21,6,127,864.418284793083
q3,2025-06-21,6,128,857.9112229382945
q3,2025-06-21,6,129,872.3185908161922
q3,2025-06-21,6,130,874.4216577836861
q3,2025-06-21,6,131,790.7308864978646
q3,2025-06-21,6,132,1507.7001365949404
q3,2025-06-21,6,133,1491.2410612398633
q3,2025-06-21,6,134,1334.2106361665938
q3,2025-06-21,6,135,1510.827255700914
q3,2025-06-21,6,136,1514.8466326424675
q3,2025-06-21,6,137,1508.7663618134036
q3,2025-06-21,6,138,1509.2927380260019
q3,2025-06-21,6,139,1508.478746394493
q3,2025-06-21,6,140,1496.6751886572017
q3,2025-06-21,6,141,1508.178319010058
q3,2025-06-21,6,142,1496.63885508378
q3,2025-06-21,6,143,1497.5305538789664
q3,2025-06-21,6,144,1512.3441143033965
q3,2025-06-21,12,73,-0.0
q3,2025-06-21,12,74,-0.0
q3,2025-06-21,12,75,-0.0
q3,2025-06-21,12,76,-0.0
q3,2025-06-21,12,77,-0.0
q3,2025-06-21,12,78,-0.0
q3,2025-06-21,12,79,-0.0
q3,2025-06-21,12,80,-0.0
q3,2025-06-21,12,81,-0.0
q3,2025-06-21,12,82,-0.0
q3,2025-06-21,12,83,0.0006706526828202988
q3,2025-06-21,12,84,-0.0
q3,2025-06-21,12,85,-0.0
q3,2025-06-21,12,86,-0.0
q3,2025-06-21,12,87,-0.0
q3,2025-06-21,12,88,-0.0
q3,2025-06-21,12,89,-0.0
q3,2025-06-21,12,90,183.86871778225077
q3,2025-06-21,12,91,878.0713038150816
q3,2025-06-21,12,92,258.1171683801633
q3,2025-06-21,12,93,311.6353272463224
q3,2025-06-21,12,94,355.30437990212386
q3,2025-06-21,12,95,430.34098450056285
q3,2025-06-21,12,96,514.2007837455147
q3,2025-06-21,12,97,549.6919137392929
q3,2025-06-21,12,98,573.3109640521959
q3,2025-06-21,12,99,592.9044188598612
q3,2025-06-21,12,100,624.288737805298
q3,2025-06-21,12,101,666.7880658137044
q3,2025-06-21,12,102,696.8339596414482
q3,2025-06-21,12,103,728.1566829170799
q3,2025-06-21,12,104,755.6695492323862
q3,2025-06-21,12,105,815.935923289499
q3,2025-06-21,12,106,891.6930812380891
q3,2025-06-21,12,107,820.9785735502132
q3,2025-06-21,12,108,687.7796596115661
q3,2025-06-21,12,109,691.5405426926196
q3,2025-06-21,12,110,740.7505577865272
q3,2025-06-21,12,111,781.1310527196249
q3,2025-06-21,12,112,814.9601691601754
q3,2025-06-21,12,113,839.5181822012325
q3,2025-06-21,12,114,11.02878305079389
q3,2025-06-21,12,115,18.12124840980937
q3,2025-06-21,12,116,36.87322844387427
q3,2025-06-21,12,117,27.32071882298942
q3,2025-06-21,12,118,9.893752709773707
q3,2025-06-21,12,119,8.321297555535125
q3,2025-06-21,12,120,23.557445087471365
q3,2025-06-21,12,121,25.9390806631111
q3,2025-06-21,12,122,564.0403336400802
q3,2025-06-21,12,123,43.044535045005205
q3,2025-06-21,12,124,24.627564112214714
q3,2025-06-21,12,125,871.8791898816023
q3,2025-06-21,12,126,879.1249607683362
q3,2025-06-21,12,127,864.418284793083
